location capacity Xf Yf
1 5.58 9.815 37.462
2 5.58 15.478 2.759
3 1.86 30.882 8.366
4 9.3 16.26 38.096
5 7.44 20.196 0.909
6 7.44 35.593 32.023
7 5.58 39.678 16.521
8 7.44 16.249 38.638
9 5.58 30.203 30.629
10 3.72 8.207 13.318
11 1.86 5.898 13.084
12 7.44 0.998 31.094
13 5.58 36.838 20.816
14 1.86 27.667 38.347
15 3.72 22.406 30.691
16 5.58 32.334 3.958
17 1.86 36.916 12.219
18 5.58 23.067 23.343
19 3.72 24.328 26.819
20 1.86 31.426 7.64
21 1.86 15.025 24.86
22 3.72 22.57 10.99
23 5.58 22.295 23.211
24 3.72 17.04 26.922
25 1.86 14.645 38.023
26 5.58 8.572 15.897
27 1.86 26.356 36.601
28 9.3 11.64 12.566
29 9.3 2.719 28.174
30 9.3 16.395 26.174
31 7.44 14.268 31.507
32 9.3 20.94 22.478
33 9.3 0.907 11.477
34 7.44 32.556 20.123
35 5.58 23.08 32.857
36 3.72 13.411 34.855
37 7.44 15.04 2.56
38 9.3 34.935 24.464
39 5.58 26.48 25.471
40 5.58 9.449 18.155
41 9.3 10.027 12.413
42 1.86 36.041 6.976
43 7.44 35.685 31.263
44 3.72 23.865 25.403
45 7.44 26.022 12.729
46 1.86 11.989 9.597
47 3.72 9.089 2.057
48 1.86 11.81 28.135
49 7.44 9.683 24.698
50 3.72 36.253 1.109
51 5.58 20.568 22.324
52 1.86 22.562 38.258
53 5.58 3.97 25.928
54 5.58 27.648 22.722
55 1.86 24.779 35.248
56 5.58 8.462 16.487
57 9.3 14.932 3.811
58 3.72 37.058 31.456
59 1.86 12.644 18.264
60 9.3 39.477 2.54
61 1.86 39.341 25.602
62 9.3 3.593 11.472
63 7.44 9.483 24.305
64 9.3 5.119 6.21
65 3.72 16.775 15.114
66 7.44 28.792 36.314
67 3.72 14.07 11.862
68 5.58 23.94 5.067
69 7.44 3.967 27.216
70 9.3 31.429 0.641
71 9.3 14.812 34.695
72 7.44 24.788 22.946
73 1.86 16.127 6.924
74 5.58 29.052 15.265
75 3.72 6.649 3.276
76 1.86 8.547 39.36
77 7.44 32.574 32.446
78 9.3 4.975 11.625
79 3.72 30.703 12.271
80 1.86 26.005 24.194
81 3.72 23.595 14.571
82 5.58 12.774 36.605
83 5.58 35.774 18.831
84 3.72 31.845 32.789
85 1.86 20.324 9.925
86 7.44 6.998 5.722
87 3.72 22.822 23.001
88 1.86 9.477 0.86
89 1.86 31.258 20.518
90 9.3 31.488 18.948
91 3.72 21.963 7.005
92 5.58 36.763 8.19
93 3.72 28.776 7.815
94 9.3 34.383 16.432
95 9.3 6.495 19.872
96 5.58 35.943 34.228
97 9.3 34.378 10.477
98 3.72 12.144 32.093
99 7.44 13.049 21.713
100 1.86 27.54 22.098
101 3.72 14.33 9.484
102 5.58 14.426 24.861
103 7.44 24.84 20.824
104 7.44 20.304 0.397
105 5.58 9.637 20.919
106 7.44 6.845 8.278
107 1.86 14.236 29.293
108 5.58 29.915 4.203
109 7.44 37.797 16.145
110 1.86 13.647 5.481
111 5.58 36.083 9.567
112 7.44 25.488 8.604
113 9.3 38.877 12.961
114 1.86 25.1 15.239
115 3.72 23.769 0.481
116 1.86 38.629 22.637
117 9.3 25.017 28.544
118 7.44 21.045 33.472
119 7.44 28.86 29.285
120 3.72 6.522 22.014
121 7.44 24.422 25.425
122 5.58 30.739 0.57
123 1.86 34.671 32.03
124 7.44 7.416 3.676
125 5.58 21.39 20.85
126 5.58 15.045 34.284
127 3.72 31.039 2.65
128 5.58 30.439 20.014
129 1.86 25.154 10.237
130 3.72 3.76 21.198
131 7.44 29.92 38.562
132 9.3 39.565 23.394
133 3.72 13.744 11.388
134 7.44 16.405 36.94
135 1.86 16.715 4.969
136 3.72 36.782 11.025
137 3.72 10.46 18.529
138 7.44 29.559 26.618
139 5.58 35.624 19.648
140 9.3 20.844 14.63
141 7.44 37.583 32.872
142 3.72 28.245 23.714
143 5.58 27.048 4.745
144 1.86 37.073 32.859
145 7.44 27.12 26.978
146 5.58 36.306 1.812
147 3.72 11.128 3.489
148 5.58 30.915 34.971
149 5.58 16.358 17.049
150 1.86 24.854 30.592
151 7.44 4.582 37.015
152 7.44 11.37 24.954
153 3.72 16.303 15.091
154 3.72 5.612 26.166
155 3.72 19.675 35.576
156 1.86 22.968 38.786
157 9.3 6.478 36.924
158 1.86 25.499 23.262
159 7.44 12.378 0.387
160 9.3 10.499 21.4
161 5.58 24.534 2.199
162 7.44 2.727 7.609
163 7.44 22.302 10.536
164 3.72 30.719 35.511
165 1.86 32.743 5.562
166 9.3 18.66 32.242
167 9.3 26.514 16.77
168 1.86 31.8 38.222
169 1.86 30.756 35.238
170 5.58 19.907 16.93
171 3.72 36.25 1.346
172 5.58 9.384 38.473
173 7.44 31.21 9.667
174 3.72 10.546 23.446
175 7.44 24.267 35.939
176 3.72 19.799 8.633
177 7.44 1.058 23.439
178 1.86 19.227 33.603
179 3.72 7.404 39.24
180 5.58 28.457 20.771
181 3.72 28.644 3.011
182 9.3 20.446 23.281
183 5.58 22.027 8.502
184 9.3 10.192 13.385
185 3.72 15.503 1.669
186 9.3 22.426 18.668
187 9.3 9.628 20.386
188 5.58 32.61 8.934
189 3.72 21.847 29.756
190 3.72 22.4 29.628
191 5.58 3.564 27.184
192 9.3 9.744 21.934
193 7.44 14.347 15.633
194 3.72 28.054 20.287
195 1.86 37.349 9.5
196 9.3 12.334 30.508
197 1.86 25.772 18.253
198 9.3 21.694 13.123
199 3.72 36.44 24.944
200 1.86 0.383 7.959
201 3.72 13.237 6.175
202 7.44 26.664 31.551
203 9.3 37.057 30.114
204 1.86 28.892 34.558
205 3.72 4.037 34.937
206 5.58 21.957 28.072
207 1.86 15.304 24.556
208 3.72 36.549 22.607
209 7.44 25.69 36.206
210 9.3 12.981 37.387
211 1.86 24.602 24.957
212 9.3 0.831 25.557
213 3.72 38.594 13.749
214 1.86 28.19 33.605
215 7.44 33.865 9.542
216 5.58 28.211 3.707
217 9.3 26.243 17.723
218 5.58 12.99 33.301
219 9.3 8.724 10.812
220 3.72 6.59 22.241
221 5.58 39.644 22.8
222 9.3 2.849 26.041
223 3.72 15.522 20.921
224 9.3 14.822 38.135
225 1.86 37.413 37.663
226 3.72 10.379 16.364
227 9.3 26.431 5.344
228 9.3 10.858 7.511
229 5.58 32.326 7.438
230 9.3 1.681 14.596
231 5.58 38.136 6.949
232 9.3 34.688 18.95
233 9.3 19.496 9.894
234 7.44 4.11 3.897
235 9.3 16.357 4.469
236 9.3 5.36 33.608
237 7.44 38.442 27.264
238 7.44 10.717 21.003
239 1.86 25.642 35.589
240 1.86 18.543 33.074
241 1.86 11.953 18.38
242 3.72 20.324 12.443
243 3.72 35.566 31.099
244 1.86 24.168 1.904
245 3.72 20.921 30.468
246 3.72 5.798 14.992
247 9.3 10.628 22.228
248 9.3 14.164 25.652
249 3.72 18.13 27.279
250 1.86 22.358 15.135
251 5.58 6.572 38.526
252 7.44 38.549 28.759
253 9.3 12.304 27.754
254 3.72 32.833 4.459
255 5.58 26.924 18.593
256 9.3 8.898 27.118
257 1.86 13.374 39.51
258 1.86 20.397 20.848
259 3.72 12.761 18.758
260 5.58 30.515 10.939
261 1.86 30.962 38.567
262 9.3 30.623 22.322
263 5.58 39.583 17.699
264 9.3 10.274 24.92
265 3.72 19.864 0.645
266 1.86 24.914 15.501
267 3.72 6.53 17.932
268 3.72 19.531 18.736
269 9.3 13.311 24.252
270 1.86 22.931 18.26
271 1.86 13.162 15.947
272 5.58 29.361 22.903
273 7.44 29.58 3.976
274 3.72 23.069 26.523
275 5.58 7.164 30.788
276 3.72 7.682 1.752
277 3.72 13.768 11.178
278 1.86 20.057 1.894
279 7.44 31.303 20.628
280 3.72 26.564 7.934
281 1.86 20.145 34.672
282 3.72 23.535 34.672
283 3.72 12.712 20.221
284 3.72 4.116 21.293
285 7.44 28.686 23.832
286 7.44 26.646 29.638
287 5.58 5.107 25.869
288 7.44 34.742 39.79
289 5.58 6.476 37.998
290 9.3 6.507 11.029
291 9.3 24.079 38.159
292 9.3 32.453 24.71
293 9.3 32.526 36.219
294 1.86 14.706 8.663
295 7.44 2.244 39.613
296 5.58 34.881 26.941
297 3.72 26.08 30.246
298 9.3 6.925 0.262
299 3.72 5.717 27.944
300 7.44 36.134 26.074
301 3.72 25.031 30.487
302 3.72 19.242 9.524
303 3.72 18.179 15.951
304 3.72 9.057 22.438
305 5.58 17.761 16.306
306 5.58 3.384 39.032
307 3.72 18.702 18.55
308 1.86 18.558 7.066
309 3.72 0.985 15.957
310 7.44 9.752 20.451
311 7.44 27.504 2.738
312 1.86 13.281 34.066
313 7.44 35.689 14.951
314 5.58 31.054 8.002
315 7.44 24.245 32.849
316 9.3 14.275 3.179
317 7.44 2.485 10.513
318 3.72 9.599 28.8
319 1.86 28.001 10.474
320 9.3 39.273 4.778
321 1.86 36.351 7.274
322 3.72 7.661 33.779
323 9.3 33.023 6.155
324 9.3 3.36 33.8
325 5.58 33.033 23.8
326 5.58 2.031 37.456
327 3.72 16.097 20.653
328 3.72 23.761 6.788
329 9.3 31.412 20.095
330 7.44 30.388 34.251
331 3.72 31.144 4.48
332 7.44 3.845 12.288
333 5.58 34.66 17.857
334 3.72 4.342 33.356
335 3.72 5.875 23.1
336 1.86 29.322 28.11
337 9.3 23.341 33.374
338 9.3 8.465 4.51
339 3.72 32.585 0.804
340 7.44 21.45 36.437
341 5.58 6.649 34.955
342 1.86 22.596 7.107
343 1.86 14.323 19.548
344 5.58 23.27 17.099
345 1.86 3.453 6.402
346 1.86 26.906 24.743
347 9.3 16.225 17.882
348 5.58 12.683 21.353
349 1.86 1.971 20.526
350 1.86 37.611 11.573
351 3.72 37.76 36.212
352 7.44 4.55 4.121
353 5.58 39.273 6.709
354 1.86 27.159 2.792
355 5.58 20.476 23.87
356 3.72 4.501 9.461
357 9.3 23.615 5.394
358 1.86 26.913 38.356
359 9.3 3.34 4.685
360 3.72 8.879 28.446
361 3.72 35.809 2.464
362 9.3 27.888 14.527
363 5.58 14.043 22.166
364 3.72 3.273 11.552
365 1.86 27.906 4.8
366 7.44 28.799 36.331
367 5.58 36.362 21.223
368 9.3 20.419 11.931
369 9.3 15.906 21.5
370 5.58 3.372 5.381
371 3.72 2.125 15.644
372 7.44 31.393 38.719
373 3.72 0.474 14.829
374 9.3 20.812 24.508
375 5.58 6.062 7.768
376 3.72 6.332 6.889
377 3.72 15.771 0.471
378 5.58 25.887 11.519
379 5.58 27.134 7.495
380 7.44 31.374 2.029
381 5.58 4.57 14.531
382 1.86 28.065 9.466
383 9.3 29.93 6.223
384 9.3 1.941 21.163
385 7.44 11.614 30.21
386 7.44 38.583 30.467
387 7.44 24.961 12.798
388 5.58 24.258 11.831
389 3.72 3.272 35.295
390 7.44 16.939 19.389
391 7.44 14.262 39.312
392 1.86 20.859 7.322
393 7.44 5.044 36.863
394 3.72 1.177 4.464
395 3.72 1.058 4.352
396 3.72 37.924 19.302
397 7.44 28.599 12.566
398 9.3 30.881 8.312
399 5.58 26.639 35.252
400 3.72 31.167 32.567
401 5.58 39.152 10.873
402 5.58 36.61 11.668
403 1.86 37.485 24.179
404 1.86 0.766 38.046
405 7.44 29.574 25.574
406 1.86 24.656 32.46
407 1.86 4.84 0.292
408 1.86 7.244 7.046
409 7.44 13.453 15.423
410 9.3 13.987 19.11
411 1.86 36.405 33.054
412 9.3 7.873 11.437
413 3.72 11.841 30.126
414 9.3 23.475 38.13
415 9.3 21.197 15.968
416 1.86 13.386 28.529
417 5.58 4.733 34.486
418 1.86 18.795 5.358
419 5.58 28.667 36.553
420 5.58 24.748 21.594
421 9.3 19.855 25.248
422 5.58 34.401 15.726
423 1.86 4.043 7.069
424 5.58 12.259 11.412
425 1.86 21.555 13.907
426 9.3 27.647 26.985
427 7.44 3.608 38.535
428 5.58 29.229 9.718
429 7.44 11.89 24.688
430 7.44 21.96 27.057
431 1.86 30.779 17.353
432 7.44 5.15 32.468
433 9.3 16.358 30.383
434 9.3 26.384 39.705
435 5.58 37.809 26.742
436 9.3 4.41 17.982
437 5.58 34.997 7.684
438 1.86 32.316 12.54
439 5.58 17.85 6.664
440 3.72 37.251 31.749
441 5.58 38.549 19.013
442 9.3 4.608 22.029
443 7.44 20.713 18.165
444 7.44 4.655 29.381
445 7.44 10.444 19.783
446 3.72 6.937 9.269
447 7.44 19.538 35.63
448 1.86 12.808 35.6
449 3.72 12.898 20.859
450 3.72 13.564 6.181
451 9.3 33.57 17.853
452 1.86 18.936 19.022
453 5.58 1.318 16.849
454 1.86 3.741 8.251
455 1.86 7.631 7.94
456 7.44 19.599 22.341
457 5.58 26.979 29.789
458 7.44 4.184 8.894
459 7.44 29.825 19.07
460 1.86 21.776 3.425
461 5.58 36.184 5.585
462 9.3 4.799 19.895
463 7.44 37.204 24.586
464 1.86 28.192 22.393
465 3.72 19.578 0.247
466 7.44 14.817 34.091
467 7.44 22.84 6.577
468 5.58 20.149 6.231
469 1.86 8.087 3.501
470 5.58 21.687 8.494
471 7.44 10.251 17.413
472 7.44 7.771 15.897
473 1.86 23.246 8.86
474 5.58 7.121 33.042
475 9.3 29.006 32.928
476 9.3 20.222 33.736
477 3.72 11.83 16.504
478 9.3 1.159 3.113
479 5.58 34.137 37.556
480 9.3 22.425 23.504
481 7.44 17.749 26.093
482 9.3 21.305 38.73
483 7.44 10.328 17.398
484 3.72 35.927 34.947
485 7.44 4.317 15.64
486 9.3 30.946 6.118
487 7.44 10.092 7.03
488 7.44 5.304 20.008
489 5.58 10.982 26.389
490 5.58 19.435 26.92
491 5.58 31.877 1.077
492 7.44 4.349 37.188
493 9.3 12.105 3.047
494 9.3 30.835 37.901
495 7.44 37.557 1.302
496 3.72 36.797 3.691
497 7.44 25.997 18.361
498 3.72 32.583 14.332
499 3.72 16.146 15.537
500 7.44 1.344 20.546
501 5.58 1.836 19.469
502 9.3 12.903 34.903
503 7.44 12.401 8.505
504 3.72 27.565 2.875
505 3.72 26.0 19.521
506 1.86 25.119 0.482
507 3.72 7.22 12.843
508 1.86 38.973 31.351
509 5.58 32.024 28.684
510 5.58 14.914 23.39
511 9.3 28.851 29.151
512 5.58 15.009 39.325
513 5.58 16.219 15.316
514 1.86 37.233 18.716
515 5.58 7.969 20.605
516 3.72 9.552 11.254
517 9.3 6.655 2.953
518 5.58 11.535 27.482
519 9.3 2.0 11.024
520 3.72 16.292 23.872
521 1.86 39.235 16.448
522 1.86 10.708 13.016
523 9.3 2.524 31.087
524 7.44 13.759 15.385
525 1.86 6.314 35.705
526 5.58 7.995 16.66
527 9.3 31.926 25.522
528 5.58 3.772 16.032
529 7.44 32.519 37.674
530 5.58 27.258 0.821
531 1.86 20.126 8.241
532 1.86 15.434 39.253
533 5.58 31.877 27.952
534 9.3 20.998 34.559
535 5.58 5.545 23.749
536 1.86 3.055 20.044
537 1.86 36.376 18.714
538 7.44 9.68 2.797
539 3.72 12.868 28.547
540 9.3 11.686 25.693
541 9.3 3.642 17.049
542 5.58 8.059 29.554
543 1.86 36.654 36.025
544 7.44 32.958 34.899
545 7.44 10.928 14.267
546 1.86 29.666 31.542
547 9.3 24.628 9.959
548 3.72 2.849 23.266
549 9.3 39.372 26.124
550 1.86 0.406 22.898
551 9.3 2.325 35.151
552 5.58 37.663 9.044
553 1.86 8.203 37.661
554 9.3 32.112 8.414
555 1.86 19.02 34.532
556 7.44 17.865 8.354
557 3.72 32.106 12.661
558 3.72 27.976 39.179
559 1.86 15.226 17.359
