location capacity Xf Yf
1 8.072 9.815 37.462
2 7.232 15.478 2.759
3 7.146 30.882 8.366
4 6.79 16.26 38.096
5 6.418 20.196 0.909
6 8.977 35.593 32.023
7 2.609 39.678 16.521
8 8.816 16.249 38.638
9 7.101 30.203 30.629
10 5.713 8.207 13.318
11 4.489 5.898 13.084
12 2.132 0.998 31.094
13 3.956 36.838 20.816
14 9.292 27.667 38.347
15 5.586 22.406 30.691
16 2.367 32.334 3.958
17 9.262 36.916 12.219
18 5.077 23.067 23.343
19 9.071 24.328 26.819
20 7.653 31.426 7.64
21 3.588 15.025 24.86
22 8.254 22.57 10.99
23 4.879 22.295 23.211
24 6.196 17.04 26.922
25 3.975 14.645 38.023
26 4.026 8.572 15.897
27 2.803 26.356 36.601
28 2.596 11.64 12.566
29 4.239 2.719 28.174
30 6.699 16.395 26.174
31 3.557 14.268 31.507
32 7.843 20.94 22.478
33 4.515 0.907 11.477
34 6.686 32.556 20.123
35 2.339 23.08 32.857
36 4.482 13.411 34.855
37 9.052 15.04 2.56
38 5.771 34.935 24.464
39 5.718 26.48 25.471
40 5.928 9.449 18.155
41 7.762 10.027 12.413
42 5.998 36.041 6.976
43 4.624 35.685 31.263
44 3.516 23.865 25.403
45 8.269 26.022 12.729
46 3.089 11.989 9.597
47 8.21 9.089 2.057
48 6.691 11.81 28.135
49 6.818 9.683 24.698
50 8.081 36.253 1.109
51 2.017 20.568 22.324
52 3.772 22.562 38.258
53 8.379 3.97 25.928
54 7.275 27.648 22.722
55 6.85 24.779 35.248
56 2.564 8.462 16.487
57 2.58 14.932 3.811
58 2.758 37.058 31.456
59 5.738 12.644 18.264
60 6.398 39.477 2.54
61 6.816 39.341 25.602
62 6.035 3.593 11.472
63 8.678 9.483 24.305
64 6.874 5.119 6.21
65 4.675 16.775 15.114
66 4.492 28.792 36.314
67 5.345 14.07 11.862
68 3.129 23.94 5.067
69 2.887 3.967 27.216
70 8.541 31.429 0.641
71 8.367 14.812 34.695
72 9.165 24.788 22.946
73 7.233 16.127 6.924
74 5.324 29.052 15.265
75 6.739 6.649 3.276
76 7.248 8.547 39.36
77 4.557 32.574 32.446
