location capacity Xf Yf
1 27.874 9.815 37.462
2 10.683 15.478 2.759
3 9.255 30.882 8.366
4 10.975 16.26 38.096
5 21.763 20.196 0.909
6 35.982 35.593 32.023
7 35.141 39.678 16.521
8 22.366 16.249 38.638
9 31.563 30.203 30.629
10 20.292 8.207 13.318
11 29.215 5.898 13.084
12 33.508 0.998 31.094
13 13.406 36.838 20.816
14 37.021 27.667 38.347
15 27.485 22.406 30.691
16 28.007 32.334 3.958
17 10.222 36.916 12.219
18 14.644 23.067 23.343
19 30.755 24.328 26.819
20 37.166 31.426 7.64
21 17.482 15.025 24.86
22 8.676 22.57 10.99
23 8.647 22.295 23.211
24 18.163 17.04 26.922
25 14.784 14.645 38.023
26 27.949 8.572 15.897
27 23.584 26.356 36.601
28 24.943 11.64 12.566
29 19.581 2.719 28.174
30 29.721 16.395 26.174
31 26.439 14.268 31.507
32 30.958 20.94 22.478
33 16.115 0.907 11.477
34 20.036 32.556 20.123
35 25.583 23.08 32.857
36 37.167 13.411 34.855
37 7.931 15.04 2.56
38 15.742 34.935 24.464
39 31.667 26.48 25.471
40 14.381 9.449 18.155
41 21.458 10.027 12.413
42 26.002 36.041 6.976
43 8.629 35.685 31.263
44 22.993 23.865 25.403
45 37.168 26.022 12.729
46 16.898 11.989 9.597
47 22.94 9.089 2.057
48 31.829 11.81 28.135
49 12.044 9.683 24.698
50 13.784 36.253 1.109
51 15.726 20.568 22.324
52 8.027 22.562 38.258
53 14.975 3.97 25.928
54 36.423 27.648 22.722
55 14.803 24.779 35.248
56 10.598 8.462 16.487
57 23.717 14.932 3.811
58 16.298 37.058 31.456
59 36.979 12.644 18.264
60 22.26 39.477 2.54
61 12.812 39.341 25.602
62 10.574 3.593 11.472
63 14.103 9.483 24.305
64 10.328 5.119 6.21
65 15.122 16.775 15.114
66 32.24 28.792 36.314
67 12.323 14.07 11.862
68 23.183 23.94 5.067
69 26.065 3.967 27.216
70 9.541 31.429 0.641
71 11.239 14.812 34.695
72 35.089 24.788 22.946
73 13.382 16.127 6.924
74 33.584 29.052 15.265
75 15.011 6.649 3.276
76 29.346 8.547 39.36
77 13.061 32.574 32.446
78 11.74 4.975 11.625
79 24.241 30.703 12.271
80 12.26 26.005 24.194
81 28.809 23.595 14.571
82 27.255 12.774 36.605
83 14.347 35.774 18.831
84 32.84 31.845 32.789
85 14.843 20.324 9.925
86 21.71 6.998 5.722
87 8.465 22.822 23.001
88 24.154 9.477 0.86
89 8.37 31.258 20.518
90 28.484 31.488 18.948
91 14.294 21.963 7.005
92 24.018 36.763 8.19
93 17.415 28.776 7.815
94 23.024 34.383 16.432
95 11.203 6.495 19.872
96 13.425 35.943 34.228
97 36.896 34.378 10.477
98 27.859 12.144 32.093
99 27.648 13.049 21.713
100 21.089 27.54 22.098
101 8.712 14.33 9.484
102 12.92 14.426 24.861
103 23.507 24.84 20.824
104 26.11 20.304 0.397
105 34.527 9.637 20.919
106 8.675 6.845 8.278
107 22.823 14.236 29.293
108 24.169 29.915 4.203
109 11.709 37.797 16.145
110 27.532 13.647 5.481
111 33.656 36.083 9.567
112 20.828 25.488 8.604
113 7.633 38.877 12.961
114 25.862 25.1 15.239
115 13.803 23.769 0.481
116 31.004 38.629 22.637
117 33.923 25.017 28.544
118 8.871 21.045 33.472
119 20.236 28.86 29.285
120 22.778 6.522 22.014
121 10.894 24.422 25.425
122 15.292 30.739 0.57
123 27.796 34.671 32.03
124 17.807 7.416 3.676
125 14.232 21.39 20.85
126 29.716 15.045 34.284
127 20.343 31.039 2.65
128 32.221 30.439 20.014
129 8.002 25.154 10.237
130 27.721 3.76 21.198
131 19.065 29.92 38.562
132 10.361 39.565 23.394
133 18.704 13.744 11.388
134 20.836 16.405 36.94
135 34.996 16.715 4.969
136 35.049 36.782 11.025
137 21.957 10.46 18.529
138 16.32 29.559 26.618
139 14.187 35.624 19.648
140 19.705 20.844 14.63
141 27.851 37.583 32.872
142 26.314 28.245 23.714
143 12.609 27.048 4.745
144 28.706 37.073 32.859
145 9.953 27.12 26.978
146 19.314 36.306 1.812
147 19.814 11.128 3.489
148 14.212 30.915 34.971
149 16.02 16.358 17.049
150 27.016 24.854 30.592
151 35.949 4.582 37.015
152 13.76 11.37 24.954
153 22.947 16.303 15.091
154 29.139 5.612 26.166
155 10.794 19.675 35.576
156 27.852 22.968 38.786
157 26.871 6.478 36.924
158 20.912 25.499 23.262
159 19.256 12.378 0.387
160 17.756 10.499 21.4
161 15.772 24.534 2.199
162 13.243 2.727 7.609
163 31.515 22.302 10.536
164 37.038 30.719 35.511
165 14.831 32.743 5.562
166 29.135 18.66 32.242
167 19.888 26.514 16.77
168 9.992 31.8 38.222
169 12.64 30.756 35.238
170 26.932 19.907 16.93
171 32.093 36.25 1.346
172 8.843 9.384 38.473
173 28.463 31.21 9.667
174 29.838 10.546 23.446
175 11.013 24.267 35.939
176 14.831 19.799 8.633
177 21.059 1.058 23.439
178 10.387 19.227 33.603
179 20.669 7.404 39.24
180 28.875 28.457 20.771
181 35.847 28.644 3.011
182 12.577 20.446 23.281
183 32.45 22.027 8.502
184 9.721 10.192 13.385
185 35.582 15.503 1.669
186 27.739 22.426 18.668
187 14.39 9.628 20.386
188 29.939 32.61 8.934
189 14.714 21.847 29.756
190 16.722 22.4 29.628
191 26.827 3.564 27.184
192 24.759 9.744 21.934
193 19.327 14.347 15.633
194 25.187 28.054 20.287
195 11.401 37.349 9.5
196 10.74 12.334 30.508
197 23.665 25.772 18.253
198 28.919 21.694 13.123
199 26.356 36.44 24.944
200 33.391 0.383 7.959
201 23.134 13.237 6.175
202 13.602 26.664 31.551
203 21.76 37.057 30.114
204 17.806 28.892 34.558
205 33.769 4.037 34.937
206 12.954 21.957 28.072
207 15.822 15.304 24.556
208 24.955 36.549 22.607
209 27.783 25.69 36.206
210 8.351 12.981 37.387
211 8.02 24.602 24.957
212 32.891 0.831 25.557
213 19.381 38.594 13.749
214 33.523 28.19 33.605
215 27.36 33.865 9.542
216 23.673 28.211 3.707
217 15.663 26.243 17.723
218 11.934 12.99 33.301
219 18.809 8.724 10.812
220 19.743 6.59 22.241
221 20.8 39.644 22.8
222 28.13 2.849 26.041
223 12.054 15.522 20.921
224 14.964 14.822 38.135
225 35.011 37.413 37.663
226 22.295 10.379 16.364
227 23.763 26.431 5.344
228 32.602 10.858 7.511
229 19.725 32.326 7.438
230 8.872 1.681 14.596
231 29.716 38.136 6.949
232 29.167 34.688 18.95
233 26.907 19.496 9.894
234 36.556 4.11 3.897
235 8.198 16.357 4.469
236 32.163 5.36 33.608
237 17.219 38.442 27.264
238 35.423 10.717 21.003
239 35.321 25.642 35.589
240 20.876 18.543 33.074
241 8.249 11.953 18.38
242 25.817 20.324 12.443
243 25.864 35.566 31.099
244 36.502 24.168 1.904
245 35.245 20.921 30.468
246 24.311 5.798 14.992
247 25.449 10.628 22.228
248 34.817 14.164 25.652
249 34.506 18.13 27.279
250 13.323 22.358 15.135
251 34.733 6.572 38.526
252 25.525 38.549 28.759
253 30.817 12.304 27.754
254 24.005 32.833 4.459
255 33.75 26.924 18.593
256 21.741 8.898 27.118
257 14.009 13.374 39.51
258 33.93 20.397 20.848
259 8.857 12.761 18.758
260 26.454 30.515 10.939
261 35.302 30.962 38.567
262 15.444 30.623 22.322
263 8.969 39.583 17.699
264 7.851 10.274 24.92
265 13.058 19.864 0.645
266 31.882 24.914 15.501
267 34.521 6.53 17.932
268 19.191 19.531 18.736
269 16.838 13.311 24.252
270 27.915 22.931 18.26
271 14.738 13.162 15.947
272 9.966 29.361 22.903
273 12.04 29.58 3.976
274 11.258 23.069 26.523
275 24.35 7.164 30.788
276 19.345 7.682 1.752
277 33.346 13.768 11.178
278 36.201 20.057 1.894
279 31.109 31.303 20.628
280 27.685 26.564 7.934
281 11.222 20.145 34.672
282 35.177 23.535 34.672
283 11.302 12.712 20.221
