location capacity Xf Yf
1 146.618 2.86 5.82
2 175.133 12.58 20.24
3 530.952 22.11 14.58
4 444.661 5.05 6.24
5 424.645 15.85 12.39
6 567.458 6.84 18.5
7 551.367 8.81 5.2
8 447.635 16.9 13.88
9 393.101 3.51 5.82
10 482.451 18.68 2.38
11 160.908 1.32 20.63
12 118.833 0.82 3.48
13 339.63 19.55 17.82
14 312.105 13.95 2.49
15 129.828 9.68 20.57
16 210.541 13.91 16.77
17 438.95 18.28 14.23
18 359.177 5.37 17.85
19 370.033 16.72 3.14
20 321.535 22.4 11.62
21 407.678 21.39 0.74
22 564.196 10.38 12.57
23 138.23 9.41 13.89
24 559.322 13.71 5.82
25 177.825 5.81 8.09
26 298.379 4.24 22.93
27 388.869 15.07 14.85
28 188.975 9.37 2.36
29 317.471 0.56 22.8
30 309.017 23.69 0.64
31 557.381 10.49 3.26
32 285.488 21.44 7.66
33 528.713 7.59 17.93
34 204.836 3.1 12.33
35 183.957 7.19 2.94
36 297.183 2.46 0.8
37 381.953 19.77 6.09
38 281.418 17.37 18.12
39 241.976 9.39 19.25
40 399.148 20.03 11.02
41 290.635 4.75 2.93
42 153.355 22.55 20.61
43 491.138 1.11 11.86
44 475.154 9.12 21.21
45 143.823 5.16 5.93
46 539.543 15.94 17.61
47 347.125 17.95 19.18
48 498.603 4.59 7.09
49 345.89 0.88 19.11
50 415.661 4.12 23.74
51 213.336 7.45 1.85
52 550.519 5.38 22.81
53 414.924 21.77 11.97
54 512.168 17.01 13.27
55 155.359 12.03 22.33
56 247.21 3.99 18.0
57 354.497 21.56 22.66
58 482.292 11.05 12.41
59 439.125 5.22 23.31
60 519.441 8.83 19.13
61 334.147 23.41 8.61
62 395.862 23.18 22.86
63 337.168 9.94 2.0
64 238.775 12.45 12.59
65 358.688 22.3 16.11
66 114.358 7.56 6.11
67 496.374 21.3 0.5
68 245.824 18.33 4.84
69 165.985 10.76 3.33
70 335.624 20.82 2.89
71 280.258 18.19 16.62
72 276.165 17.14 4.14
