location capacity Xf Yf
1 29.182 3.246 1.965
2 50.935 8.371 17.659
3 50.381 9.052 14.887
4 12.121 1.388 22.988
5 38.515 23.24 17.56
6 13.872 12.727 3.597
7 46.845 7.286 14.252
8 42.306 11.384 11.081
9 26.853 12.636 16.629
10 12.417 15.483 23.095
11 35.091 4.741 5.519
12 28.612 12.19 1.143
13 43.32 9.825 6.182
14 38.596 7.062 15.747
15 29.308 13.668 5.622
16 18.4 3.529 21.993
17 16.582 16.334 0.677
18 23.901 17.377 11.016
19 18.685 5.143 12.867
20 29.309 4.543 1.197
21 44.668 16.404 18.446
22 40.355 20.801 11.423
23 52.083 20.389 20.862
24 19.588 0.614 1.764
25 20.94 21.363 22.793
26 13.896 2.754 2.979
27 35.608 13.984 17.71
28 28.21 23.764 13.133
29 20.019 21.722 8.897
30 47.582 3.932 13.586
31 47.788 23.196 3.071
32 47.582 2.008 1.442
33 10.87 6.458 6.235
34 47.927 20.998 21.831
35 47.777 17.013 5.54
36 35.666 4.473 0.654
37 23.6 10.229 6.046
38 43.715 15.859 6.672
39 17.931 5.795 15.444
40 41.089 21.165 2.938
41 47.626 3.245 20.788
42 44.74 21.503 13.106
43 35.775 3.583 11.68
44 46.357 17.09 14.967
45 25.124 12.37 17.126
46 25.098 11.864 12.076
47 51.777 10.26 5.979
48 48.124 1.003 7.289
49 37.879 10.18 20.079
50 39.007 0.767 4.07
51 31.979 9.366 19.637
52 27.87 14.387 16.233
53 34.258 9.718 6.115
54 16.001 23.48 12.597
55 43.606 13.239 3.26
56 26.072 7.481 0.599
57 24.745 8.583 23.508
58 37.989 2.382 15.123
59 22.262 4.051 2.563
60 38.059 7.259 16.416
61 23.503 2.747 15.615
62 23.354 11.241 16.798
63 48.487 4.696 1.037
64 42.354 10.89 11.434
65 49.119 14.479 3.711
66 38.011 23.578 13.511
67 33.046 17.985 9.081
68 39.048 19.459 8.671
69 21.064 6.068 14.779
70 30.525 16.088 10.415
71 40.942 9.864 11.263
72 27.195 16.667 23.576
73 42.772 23.475 22.607
74 17.81 23.629 21.659
75 23.362 22.119 22.808
76 40.943 17.271 9.625
77 10.642 12.779 1.258
78 51.418 2.309 2.718
79 39.946 16.132 21.109
80 35.269 14.358 1.178
81 51.605 8.754 20.686
82 28.686 21.678 6.023
83 47.689 16.9 13.86
84 35.193 6.813 14.108
85 18.369 5.445 20.864
86 18.427 6.073 2.76
87 41.086 4.094 10.429
88 11.036 11.67 6.606
89 30.031 4.969 22.055
90 12.35 23.55 8.088
91 13.132 0.963 19.895
92 40.665 7.5 6.585
93 18.595 15.558 1.355
94 50.346 19.694 9.712
95 12.965 20.739 12.462
96 35.574 22.115 10.816
97 17.617 15.549 20.679
98 21.029 3.919 22.581
99 23.139 3.113 13.579
100 18.552 10.924 16.895
101 16.298 7.112 17.364
102 28.007 6.502 12.152
103 17.84 7.848 11.75
104 41.621 8.488 14.172
105 15.789 16.224 15.446
106 33.058 21.486 21.812
107 45.012 6.577 5.245
108 47.452 21.929 18.073
109 39.673 20.491 9.306
110 29.902 19.979 3.086
111 22.342 15.543 5.605
112 39.369 2.975 0.424
113 22.453 6.377 4.915
114 40.301 16.832 3.245
115 37.579 3.011 18.157
116 13.902 17.137 1.743
117 48.027 17.035 13.239
118 40.204 20.151 9.942
119 46.399 22.164 5.044
120 15.175 15.585 11.576
121 15.616 17.345 3.483
122 51.678 2.972 21.871
123 27.279 10.983 8.288
124 19.977 0.716 18.469
125 44.285 13.078 0.968
126 26.965 5.984 1.288
127 50.212 22.987 21.318
128 35.953 11.326 18.083
129 47.595 13.225 6.206
130 49.376 14.077 11.046
131 50.789 0.232 13.89
132 25.648 19.025 18.463
133 18.367 10.468 17.758
134 16.976 1.841 15.835
135 52.327 8.784 7.251
136 34.313 17.825 18.892
137 38.833 8.825 22.894
138 29.585 9.865 22.955
139 46.759 1.903 8.3
140 29.231 6.306 17.022
141 37.285 8.462 11.893
142 19.522 0.221 21.837
143 46.004 21.483 5.276
144 37.897 17.455 1.46
145 46.067 6.808 12.836
146 46.35 8.963 18.805
147 19.964 8.08 17.607
148 21.415 18.629 12.162
149 16.555 6.411 1.729
150 34.929 2.7 23.567
151 47.135 1.605 19.347
152 16.697 2.6 5.862
153 20.923 21.625 0.337
154 33.129 12.647 7.707
155 47.429 23.729 10.813
156 17.939 1.027 8.086
157 42.936 12.704 23.249
158 16.572 10.948 5.67
159 27.848 9.857 0.326
160 39.919 13.607 7.751
161 47.445 22.841 18.694
162 17.726 20.318 15.963
163 34.982 9.191 17.929
164 20.126 16.964 3.058
165 51.26 10.6 11.085
166 34.712 13.396 10.852
167 16.749 4.56 21.292
168 36.81 19.402 7.563
169 31.654 7.007 10.283
170 24.535 18.722 10.467
171 20.77 15.897 6.973
172 38.375 23.006 9.653
173 43.033 2.908 17.494
174 43.476 13.294 21.807
175 38.201 17.178 2.209
176 35.038 13.418 19.156
177 44.978 18.787 12.383
178 25.129 10.727 4.864
179 17.027 15.781 20.815
180 22.177 17.345 8.549
181 41.899 9.323 15.403
182 31.338 8.878 21.265
183 25.308 23.532 12.886
184 25.292 4.714 17.181
185 47.019 10.155 17.44
186 44.468 2.601 12.29
187 43.091 22.712 8.828
188 36.673 14.561 13.115
189 27.801 11.182 1.651
190 12.912 11.31 0.714
191 39.863 8.03 13.667
192 18.84 17.539 15.944
193 38.131 1.487 10.993
194 26.342 0.501 8.273
195 30.615 19.913 20.412
196 18.655 1.301 12.874
197 22.234 19.549 12.107
198 17.465 14.979 2.902
199 42.614 15.682 17.453
200 25.787 15.842 22.972
201 18.857 15.457 19.651
202 39.452 16.746 17.952
203 40.175 4.437 9.565
204 23.561 4.974 18.07
205 14.489 22.234 2.963
206 46.445 20.72 21.969
207 43.067 23.189 3.23
208 37.187 10.965 13.78
209 15.814 7.196 13.354
210 42.442 16.23 8.37
211 26.629 19.627 18.921
212 22.829 13.816 14.416
213 14.792 19.429 21.582
214 43.782 14.228 1.448
215 20.139 10.679 6.983
216 13.571 21.507 23.558
217 47.34 10.888 18.155
218 16.965 11.431 21.243
219 31.719 14.837 8.487
220 31.674 22.716 21.634
221 41.913 17.916 17.828
222 47.73 15.754 17.941
223 37.022 13.599 17.645
224 39.629 10.143 2.782
225 50.344 1.551 21.1
226 35.945 16.003 11.344
227 31.59 17.19 6.242
228 45.94 2.35 12.305
229 23.544 3.582 3.43
230 36.124 12.664 9.641
231 48.491 13.021 3.664
232 22.69 0.561 21.189
233 27.771 2.289 2.892
234 18.801 8.201 6.417
235 11.517 18.093 12.803
236 29.281 19.878 7.951
237 43.571 7.564 12.34
238 20.008 13.438 20.331
239 31.819 21.13 7.647
240 33.542 7.529 5.495
241 31.875 21.17 9.384
242 25.003 21.823 20.633
243 13.517 23.734 15.637
244 22.271 4.692 22.257
245 46.415 22.818 5.173
246 32.01 9.857 18.938
247 12.835 17.218 6.092
248 48.99 15.196 9.826
249 31.723 16.452 1.221
250 20.438 3.639 9.36
251 31.269 19.322 13.537
252 11.543 7.062 9.849
253 32.922 21.354 0.331
254 26.539 14.703 12.059
255 52.591 3.511 1.154
256 46.37 0.36 21.653
257 16.954 19.447 4.18
258 30.64 3.516 19.358
259 23.698 5.76 6.733
260 31.505 16.668 3.876
261 36.829 8.708 18.75
262 33.237 4.422 14.39
263 37.509 22.947 2.647
264 10.864 4.896 0.537
265 12.846 6.549 6.226
266 13.301 17.275 19.24
267 36.677 22.28 6.533
268 24.226 13.893 16.608
269 36.39 20.92 15.223
270 12.192 6.829 13.26
271 13.668 22.618 15.979
272 47.099 19.247 6.993
273 42.312 7.648 13.589
274 30.643 5.129 6.098
275 16.32 11.648 16.461
276 31.675 12.834 1.975
277 46.666 10.844 22.976
278 32.538 22.866 0.954
279 50.937 5.052 16.291
280 51.324 11.539 21.397
281 33.441 4.088 7.294
282 47.148 0.897 3.043
283 29.913 17.189 11.966
284 13.315 15.747 9.78
285 29.508 13.136 21.009
286 49.096 21.738 2.852
287 26.34 23.163 5.447
288 22.794 12.438 10.869
289 30.756 1.0 19.435
290 11.173 4.198 11.643
291 12.873 15.075 0.38
292 37.77 13.32 8.747
293 50.547 3.64 13.842
294 16.268 8.901 22.028
295 14.685 20.77 0.395
296 34.976 2.489 0.876
297 43.978 5.023 3.877
298 32.87 5.305 12.812
299 17.428 0.247 6.47
300 24.433 15.254 16.773
301 40.57 11.349 9.009
302 37.896 17.362 8.131
303 39.085 20.442 15.889
304 23.067 15.189 10.859
305 48.38 19.252 16.151
306 27.737 6.987 4.767
307 48.667 10.669 18.291
308 46.705 16.879 1.397
309 47.118 5.809 2.03
310 29.957 12.72 10.137
311 12.258 6.373 1.474
312 46.89 11.827 14.604
313 48.827 17.842 7.557
314 46.54 5.351 10.214
315 39.806 20.504 22.844
316 42.786 5.644 6.719
317 39.066 11.267 12.524
318 40.757 11.446 12.869
319 19.743 10.168 19.288
320 31.635 4.676 2.03
321 40.882 6.679 13.903
322 22.25 15.615 22.879
323 18.229 22.287 20.594
324 45.147 22.425 10.94
325 22.464 11.401 1.426
326 42.266 23.208 4.709
327 37.287 4.538 19.71
328 11.202 13.025 19.629
329 33.325 2.816 21.077
330 26.006 14.816 23.196
331 35.629 0.332 9.797
332 36.623 7.221 16.859
333 14.66 17.389 17.874
334 42.55 19.958 7.845
335 26.537 5.407 8.829
336 48.744 11.595 17.943
337 25.422 19.431 6.826
338 27.738 1.098 23.335
339 16.333 3.446 8.821
340 17.607 2.352 10.38
341 21.666 20.723 5.053
342 45.087 3.577 3.099
343 33.661 19.192 12.69
344 11.776 4.305 0.831
345 15.605 8.145 1.521
346 47.91 6.76 9.092
347 51.685 10.381 5.351
348 12.316 21.175 16.695
349 26.795 18.337 14.584
350 28.753 23.183 6.514
351 24.872 4.27 11.327
352 36.517 17.346 18.431
353 11.498 5.09 1.526
354 51.869 18.035 14.123
355 34.796 21.821 15.063
356 16.032 0.228 2.014
357 14.846 8.197 15.942
358 48.438 11.503 19.095
359 47.684 9.232 2.834
360 19.543 8.973 10.516
361 33.112 13.931 4.759
362 40.979 0.945 7.371
363 42.207 14.325 0.452
364 38.517 7.906 0.229
365 24.119 14.546 0.991
366 49.867 20.676 4.714
367 30.448 17.287 10.201
368 43.251 4.024 20.007
369 19.779 12.365 17.351
370 12.532 5.045 17.975
371 30.899 11.99 15.604
372 39.06 11.069 2.356
373 17.2 16.83 9.882
374 42.766 2.03 2.014
375 40.886 8.744 11.124
376 46.257 11.908 3.867
377 33.042 7.264 18.172
378 26.816 17.502 1.592
379 22.459 7.388 5.737
380 44.795 14.812 11.195
381 21.007 21.34 22.219
382 35.776 5.694 19.919
383 34.548 20.848 22.601
384 11.226 5.232 23.433
385 16.803 13.606 17.786
386 52.561 2.144 0.352
387 19.546 11.074 4.49
388 17.724 3.08 7.073
389 16.068 5.979 0.254
390 50.579 14.413 15.163
391 14.926 0.952 15.752
392 29.174 23.755 16.126
393 44.524 11.568 15.006
394 18.381 14.782 15.643
395 28.374 19.326 22.998
396 28.535 8.568 19.792
397 41.091 22.744 3.578
398 14.877 12.689 11.432
399 42.778 18.632 9.767
400 27.745 2.995 14.191
401 31.765 12.025 15.53
402 50.118 7.967 15.167
403 23.564 6.695 1.109
404 51.927 4.251 13.663
405 49.744 10.707 16.89
406 33.477 14.803 10.734
407 33.813 13.761 19.624
408 27.266 0.408 2.472
409 17.284 9.896 22.453
410 41.121 14.877 23.396
411 33.083 22.13 2.541
412 42.569 15.293 19.887
413 33.738 6.92 5.1
414 35.857 11.229 10.397
415 48.723 1.279 21.615
416 40.345 20.921 23.405
417 37.261 2.987 15.039
418 41.746 3.908 17.784
419 38.571 3.161 23.719
420 20.704 10.141 2.105
421 35.437 17.624 8.73
422 30.439 2.598 10.415
423 35.618 6.262 2.55
424 22.318 22.923 20.318
425 45.731 12.455 0.377
426 22.281 11.6 3.354
427 46.255 2.572 3.696
428 24.776 20.139 19.37
429 22.126 3.045 9.376
430 25.294 3.558 21.532
431 19.612 17.065 4.069
432 51.243 8.476 2.872
433 34.036 8.902 9.459
434 32.5 8.447 21.84
435 49.666 0.211 22.414
436 31.392 11.515 0.435
437 42.989 10.556 21.356
438 48.987 16.671 1.45
439 40.968 22.143 23.363
440 13.048 10.122 8.455
441 22.074 22.889 3.983
442 51.891 9.568 22.106
443 17.86 23.679 5.747
444 14.815 9.134 22.363
445 50.226 12.887 14.265
446 21.538 20.71 2.256
447 15.002 1.928 20.558
448 21.705 22.61 13.518
449 39.742 5.149 21.465
450 19.847 21.827 7.245
451 46.814 18.66 22.761
452 39.0 3.341 13.343
453 41.801 9.95 9.209
454 29.947 17.874 12.443
455 39.366 12.015 18.143
456 37.189 9.259 19.141
457 44.512 5.499 4.759
458 42.224 18.497 11.116
459 50.572 5.342 4.685
460 49.417 8.655 8.248
461 30.133 5.855 22.298
462 25.013 16.297 5.351
463 42.884 19.3 22.848
464 16.304 17.997 18.876
465 11.52 13.637 0.389
466 38.979 4.591 8.528
467 40.841 6.665 21.132
468 28.388 12.102 10.3
469 19.165 8.534 5.575
470 26.383 18.245 22.959
471 30.329 13.189 2.548
472 20.356 11.61 12.458
473 22.184 17.732 6.404
474 16.07 19.974 3.071
475 50.831 9.4 22.826
476 46.847 7.028 3.029
477 28.992 7.43 8.667
478 14.974 6.501 14.768
479 45.163 1.871 17.508
480 38.187 4.887 6.952
481 46.315 9.556 2.515
482 51.877 21.82 21.551
483 24.027 11.716 22.47
484 19.927 18.633 18.426
485 52.126 3.573 1.629
486 43.822 10.411 9.185
487 30.579 23.541 18.19
488 18.98 17.301 16.67
489 27.462 6.928 11.126
490 11.818 2.521 22.788
491 51.947 17.525 10.505
492 17.712 3.781 15.987
493 29.509 12.344 0.455
494 24.18 6.807 6.311
495 28.624 1.558 2.069
496 12.028 10.335 21.4
497 15.78 5.157 10.71
498 45.586 11.395 8.58
499 31.023 8.682 2.629
500 33.648 7.228 1.043
501 26.316 13.598 11.067
502 25.545 9.089 14.163
503 40.64 21.267 3.399
504 35.251 12.949 0.958
505 46.927 4.543 23.223
506 47.234 2.103 21.96
507 14.353 4.836 5.96
508 40.368 14.843 12.885
509 32.631 23.238 23.301
510 21.664 5.618 7.863
511 30.995 19.443 15.096
512 42.266 4.047 7.125
513 46.671 15.87 10.471
514 17.491 10.983 17.228
515 23.131 13.797 0.397
516 36.811 6.312 21.694
517 24.607 4.378 21.632
518 50.726 4.148 8.964
519 33.229 15.534 4.008
520 33.145 12.588 22.042
521 38.493 20.929 21.558
522 37.025 20.207 1.921
523 26.289 2.963 1.939
524 23.745 19.046 1.488
525 34.256 20.683 18.61
526 46.822 14.24 21.364
527 38.659 14.989 5.262
528 25.407 6.429 0.395
529 35.829 13.169 4.569
530 20.106 6.793 18.663
531 30.072 15.275 3.235
532 32.063 2.263 1.002
533 18.45 14.634 3.944
534 50.534 5.968 7.436
535 16.415 19.216 7.391
536 46.399 5.158 4.308
537 37.92 10.145 19.231
538 14.448 1.616 8.564
539 48.511 4.724 5.225
540 43.351 9.082 13.42
541 29.677 1.098 10.682
542 24.838 20.928 7.018
543 36.933 11.167 22.653
544 43.384 13.307 20.812
545 16.76 20.2 15.934
546 18.757 11.189 1.151
547 11.926 6.984 17.944
548 15.114 19.367 17.913
549 43.976 13.062 2.382
550 22.906 0.423 15.066
551 39.707 9.472 3.999
552 42.524 4.477 4.509
553 51.696 11.918 5.126
554 46.465 14.382 5.999
555 38.338 19.503 10.074
556 14.622 1.284 4.625
557 12.258 17.939 7.673
558 40.95 16.059 19.242
559 22.33 22.216 13.477
560 18.663 14.013 12.31
561 16.475 17.313 19.134
562 21.174 17.037 16.311
563 14.319 12.974 12.829
564 51.526 5.307 0.48
565 25.88 3.1 20.363
566 47.667 12.204 6.281
567 18.867 3.684 5.843
568 44.905 0.268 8.012
569 36.61 2.926 10.627
570 42.415 19.163 4.019
571 16.732 4.736 13.31
572 24.013 4.645 0.285
573 22.807 16.534 12.664
574 27.763 16.588 8.556
575 21.261 6.155 10.472
576 41.15 10.968 6.342
577 28.217 11.147 4.06
578 51.798 16.854 16.85
579 39.782 21.244 6.321
580 22.582 1.197 0.574
581 27.823 22.59 22.1
582 50.059 22.55 8.089
583 44.168 14.508 17.988
584 33.877 8.272 16.638
585 11.068 13.05 17.977
586 26.778 22.299 8.614
587 23.177 11.523 14.644
588 30.977 16.552 21.403
589 31.891 16.232 10.575
590 24.662 12.382 19.698
591 17.446 13.127 4.085
592 37.065 17.108 20.675
593 51.755 2.739 16.727
594 24.79 10.855 4.198
595 24.739 7.344 21.613
596 38.499 14.615 21.592
597 29.331 19.089 14.067
598 50.698 12.631 14.42
599 34.79 12.388 2.79
600 20.133 19.067 14.555
601 20.934 23.672 10.853
602 17.481 7.905 15.809
603 38.818 6.722 0.985
604 10.748 15.889 15.575
605 16.16 19.062 6.978
606 37.564 0.264 13.755
607 14.583 6.257 3.008
608 45.858 23.166 18.594
609 32.031 16.542 15.202
610 42.911 9.021 5.345
611 28.738 16.342 23.39
612 49.194 20.667 8.957
613 33.712 12.485 7.428
614 20.407 17.279 21.55
615 12.574 14.132 13.931
616 22.767 17.307 16.089
617 44.453 17.266 12.44
618 22.337 3.932 14.088
619 17.09 13.822 8.452
620 42.02 13.353 17.09
621 16.862 19.424 1.392
622 23.005 16.711 16.724
623 19.241 2.899 22.992
624 37.295 1.775 14.747
625 15.043 10.054 5.931
626 46.891 22.384 5.87
627 49.539 19.298 12.593
628 19.978 7.88 9.477
629 40.401 10.488 1.98
630 50.963 2.554 4.27
631 15.931 21.902 13.993
632 40.567 21.8 6.902
633 39.099 9.577 13.149
634 22.355 15.938 16.582
635 40.064 22.203 9.073
636 42.526 21.272 5.731
637 32.616 4.477 1.083
638 40.523 20.19 3.611
639 36.635 16.562 23.605
640 17.346 18.658 2.494
641 25.373 0.875 2.568
642 16.506 17.568 15.961
643 35.025 8.91 5.568
644 30.584 20.96 0.705
645 19.02 21.861 13.718
646 11.591 12.35 1.212
647 44.391 19.428 18.215
648 30.171 19.69 10.37
649 47.048 2.715 4.653
650 29.795 20.464 17.85
651 14.266 15.135 2.092
652 36.29 2.438 4.602
653 22.027 11.346 18.874
654 14.306 10.303 6.763
655 31.692 18.701 23.246
656 43.193 1.639 19.878
657 32.279 10.7 3.728
658 28.084 0.885 9.436
659 16.886 2.651 8.936
660 50.316 18.402 11.736
661 45.248 22.471 11.23
662 23.388 21.88 18.507
663 20.319 12.04 14.821
664 38.144 16.399 15.777
665 13.857 5.248 16.309
666 16.374 16.384 4.891
667 15.785 19.937 6.774
668 14.043 18.866 21.729
669 37.391 3.262 21.873
670 30.928 14.249 16.235
671 31.03 6.049 6.111
672 32.43 17.392 17.216
673 50.529 13.891 2.059
674 46.166 22.289 20.042
675 18.526 9.999 15.389
676 21.685 21.806 13.17
677 33.171 22.902 16.948
678 27.138 11.147 21.02
679 15.465 3.337 20.324
680 49.894 1.273 10.478
681 11.301 4.245 19.501
682 31.903 23.623 22.127
683 19.759 22.688 10.452
684 17.793 15.387 14.15
685 49.798 10.743 5.118
686 51.179 4.621 9.243
687 26.459 1.217 9.562
688 16.067 18.633 7.402
689 51.148 13.507 8.319
