location capacity Xf Yf
1 31.71 3.246 1.965
2 31.71 8.371 17.659
3 42.28 9.052 14.887
4 31.71 1.388 22.988
5 10.57 23.24 17.56
6 52.85 12.727 3.597
7 21.14 7.286 14.252
8 21.14 11.384 11.081
9 42.28 12.636 16.629
10 42.28 15.483 23.095
11 31.71 4.741 5.519
12 31.71 12.19 1.143
13 31.71 9.825 6.182
14 10.57 7.062 15.747
15 31.71 13.668 5.622
16 42.28 3.529 21.993
17 52.85 16.334 0.677
18 10.57 17.377 11.016
19 52.85 5.143 12.867
20 10.57 4.543 1.197
21 52.85 16.404 18.446
22 52.85 20.801 11.423
23 10.57 20.389 20.862
24 21.14 0.614 1.764
25 21.14 21.363 22.793
26 52.85 2.754 2.979
27 42.28 13.984 17.71
28 52.85 23.764 13.133
29 21.14 21.722 8.897
30 21.14 3.932 13.586
31 10.57 23.196 3.071
32 31.71 2.008 1.442
33 10.57 6.458 6.235
34 31.71 20.998 21.831
35 10.57 17.013 5.54
36 10.57 4.473 0.654
37 42.28 10.229 6.046
38 42.28 15.859 6.672
39 42.28 5.795 15.444
40 52.85 21.165 2.938
41 52.85 3.245 20.788
42 31.71 21.503 13.106
43 42.28 3.583 11.68
44 21.14 17.09 14.967
45 10.57 12.37 17.126
46 52.85 11.864 12.076
47 10.57 10.26 5.979
48 42.28 1.003 7.289
49 42.28 10.18 20.079
50 21.14 0.767 4.07
51 52.85 9.366 19.637
52 10.57 14.387 16.233
53 10.57 9.718 6.115
54 10.57 23.48 12.597
55 31.71 13.239 3.26
56 31.71 7.481 0.599
57 31.71 8.583 23.508
58 21.14 2.382 15.123
59 42.28 4.051 2.563
60 42.28 7.259 16.416
61 10.57 2.747 15.615
62 21.14 11.241 16.798
63 42.28 4.696 1.037
64 10.57 10.89 11.434
65 42.28 14.479 3.711
66 42.28 23.578 13.511
67 21.14 17.985 9.081
68 10.57 19.459 8.671
69 10.57 6.068 14.779
70 21.14 16.088 10.415
71 21.14 9.864 11.263
72 10.57 16.667 23.576
73 21.14 23.475 22.607
74 42.28 23.629 21.659
75 52.85 22.119 22.808
76 31.71 17.271 9.625
77 31.71 12.779 1.258
78 21.14 2.309 2.718
79 42.28 16.132 21.109
80 10.57 14.358 1.178
81 52.85 8.754 20.686
82 10.57 21.678 6.023
83 10.57 16.9 13.86
84 31.71 6.813 14.108
85 10.57 5.445 20.864
86 31.71 6.073 2.76
87 10.57 4.094 10.429
88 31.71 11.67 6.606
89 42.28 4.969 22.055
90 10.57 23.55 8.088
91 31.71 0.963 19.895
92 52.85 7.5 6.585
93 52.85 15.558 1.355
94 42.28 19.694 9.712
95 52.85 20.739 12.462
96 52.85 22.115 10.816
97 42.28 15.549 20.679
98 10.57 3.919 22.581
99 31.71 3.113 13.579
100 31.71 10.924 16.895
101 10.57 7.112 17.364
102 42.28 6.502 12.152
103 31.71 7.848 11.75
104 10.57 8.488 14.172
105 42.28 16.224 15.446
106 21.14 21.486 21.812
107 31.71 6.577 5.245
108 31.71 21.929 18.073
109 52.85 20.491 9.306
110 21.14 19.979 3.086
111 31.71 15.543 5.605
112 31.71 2.975 0.424
113 42.28 6.377 4.915
114 31.71 16.832 3.245
115 31.71 3.011 18.157
116 21.14 17.137 1.743
117 31.71 17.035 13.239
118 42.28 20.151 9.942
119 10.57 22.164 5.044
120 52.85 15.585 11.576
121 42.28 17.345 3.483
122 10.57 2.972 21.871
123 31.71 10.983 8.288
124 21.14 0.716 18.469
125 42.28 13.078 0.968
126 52.85 5.984 1.288
127 21.14 22.987 21.318
128 21.14 11.326 18.083
129 31.71 13.225 6.206
130 52.85 14.077 11.046
131 21.14 0.232 13.89
132 21.14 19.025 18.463
133 42.28 10.468 17.758
134 42.28 1.841 15.835
135 42.28 8.784 7.251
136 31.71 17.825 18.892
137 31.71 8.825 22.894
138 42.28 9.865 22.955
139 21.14 1.903 8.3
140 10.57 6.306 17.022
141 31.71 8.462 11.893
142 42.28 0.221 21.837
143 42.28 21.483 5.276
144 31.71 17.455 1.46
145 21.14 6.808 12.836
146 10.57 8.963 18.805
147 52.85 8.08 17.607
148 21.14 18.629 12.162
149 52.85 6.411 1.729
150 21.14 2.7 23.567
151 10.57 1.605 19.347
152 31.71 2.6 5.862
153 52.85 21.625 0.337
154 52.85 12.647 7.707
155 10.57 23.729 10.813
156 10.57 1.027 8.086
157 21.14 12.704 23.249
158 31.71 10.948 5.67
159 31.71 9.857 0.326
160 21.14 13.607 7.751
161 52.85 22.841 18.694
162 42.28 20.318 15.963
163 10.57 9.191 17.929
164 31.71 16.964 3.058
165 10.57 10.6 11.085
166 21.14 13.396 10.852
167 31.71 4.56 21.292
168 42.28 19.402 7.563
169 21.14 7.007 10.283
170 21.14 18.722 10.467
171 10.57 15.897 6.973
172 21.14 23.006 9.653
173 52.85 2.908 17.494
174 42.28 13.294 21.807
175 10.57 17.178 2.209
176 52.85 13.418 19.156
177 21.14 18.787 12.383
178 52.85 10.727 4.864
179 52.85 15.781 20.815
180 42.28 17.345 8.549
181 10.57 9.323 15.403
182 42.28 8.878 21.265
183 10.57 23.532 12.886
184 10.57 4.714 17.181
185 31.71 10.155 17.44
186 21.14 2.601 12.29
187 52.85 22.712 8.828
188 10.57 14.561 13.115
189 21.14 11.182 1.651
190 52.85 11.31 0.714
191 42.28 8.03 13.667
192 31.71 17.539 15.944
193 52.85 1.487 10.993
194 21.14 0.501 8.273
195 21.14 19.913 20.412
196 42.28 1.301 12.874
197 52.85 19.549 12.107
198 52.85 14.979 2.902
199 21.14 15.682 17.453
200 21.14 15.842 22.972
201 52.85 15.457 19.651
202 21.14 16.746 17.952
203 42.28 4.437 9.565
204 31.71 4.974 18.07
205 42.28 22.234 2.963
206 52.85 20.72 21.969
207 10.57 23.189 3.23
208 10.57 10.965 13.78
209 10.57 7.196 13.354
210 10.57 16.23 8.37
211 52.85 19.627 18.921
212 31.71 13.816 14.416
213 52.85 19.429 21.582
214 42.28 14.228 1.448
215 52.85 10.679 6.983
216 31.71 21.507 23.558
217 10.57 10.888 18.155
218 10.57 11.431 21.243
219 42.28 14.837 8.487
220 52.85 22.716 21.634
221 42.28 17.916 17.828
222 21.14 15.754 17.941
223 31.71 13.599 17.645
224 31.71 10.143 2.782
225 42.28 1.551 21.1
226 31.71 16.003 11.344
227 21.14 17.19 6.242
228 52.85 2.35 12.305
229 31.71 3.582 3.43
230 52.85 12.664 9.641
231 31.71 13.021 3.664
232 42.28 0.561 21.189
233 21.14 2.289 2.892
234 21.14 8.201 6.417
235 42.28 18.093 12.803
236 31.71 19.878 7.951
237 21.14 7.564 12.34
238 42.28 13.438 20.331
239 21.14 21.13 7.647
240 52.85 7.529 5.495
241 52.85 21.17 9.384
242 42.28 21.823 20.633
243 21.14 23.734 15.637
244 42.28 4.692 22.257
245 42.28 22.818 5.173
246 21.14 9.857 18.938
247 42.28 17.218 6.092
248 42.28 15.196 9.826
249 31.71 16.452 1.221
250 21.14 3.639 9.36
251 10.57 19.322 13.537
252 42.28 7.062 9.849
253 21.14 21.354 0.331
254 31.71 14.703 12.059
255 10.57 3.511 1.154
256 31.71 0.36 21.653
257 42.28 19.447 4.18
258 42.28 3.516 19.358
259 42.28 5.76 6.733
260 42.28 16.668 3.876
261 10.57 8.708 18.75
262 21.14 4.422 14.39
263 42.28 22.947 2.647
264 42.28 4.896 0.537
265 31.71 6.549 6.226
266 21.14 17.275 19.24
267 10.57 22.28 6.533
268 31.71 13.893 16.608
269 42.28 20.92 15.223
270 42.28 6.829 13.26
271 10.57 22.618 15.979
272 10.57 19.247 6.993
273 10.57 7.648 13.589
274 21.14 5.129 6.098
275 42.28 11.648 16.461
276 42.28 12.834 1.975
277 31.71 10.844 22.976
278 21.14 22.866 0.954
279 52.85 5.052 16.291
280 10.57 11.539 21.397
281 10.57 4.088 7.294
282 21.14 0.897 3.043
283 10.57 17.189 11.966
284 52.85 15.747 9.78
285 42.28 13.136 21.009
286 10.57 21.738 2.852
287 52.85 23.163 5.447
288 42.28 12.438 10.869
289 31.71 1.0 19.435
290 21.14 4.198 11.643
291 52.85 15.075 0.38
292 52.85 13.32 8.747
293 31.71 3.64 13.842
294 10.57 8.901 22.028
295 21.14 20.77 0.395
296 31.71 2.489 0.876
297 52.85 5.023 3.877
298 31.71 5.305 12.812
299 10.57 0.247 6.47
300 21.14 15.254 16.773
301 31.71 11.349 9.009
302 10.57 17.362 8.131
303 52.85 20.442 15.889
304 31.71 15.189 10.859
305 31.71 19.252 16.151
306 21.14 6.987 4.767
307 21.14 10.669 18.291
308 31.71 16.879 1.397
309 42.28 5.809 2.03
310 42.28 12.72 10.137
311 42.28 6.373 1.474
312 31.71 11.827 14.604
313 42.28 17.842 7.557
314 10.57 5.351 10.214
315 31.71 20.504 22.844
316 10.57 5.644 6.719
317 10.57 11.267 12.524
318 42.28 11.446 12.869
319 52.85 10.168 19.288
320 42.28 4.676 2.03
321 52.85 6.679 13.903
322 42.28 15.615 22.879
323 21.14 22.287 20.594
324 21.14 22.425 10.94
325 10.57 11.401 1.426
326 10.57 23.208 4.709
327 42.28 4.538 19.71
328 21.14 13.025 19.629
329 42.28 2.816 21.077
330 42.28 14.816 23.196
331 52.85 0.332 9.797
332 21.14 7.221 16.859
333 10.57 17.389 17.874
334 31.71 19.958 7.845
335 21.14 5.407 8.829
336 52.85 11.595 17.943
337 42.28 19.431 6.826
338 52.85 1.098 23.335
339 42.28 3.446 8.821
340 10.57 2.352 10.38
341 10.57 20.723 5.053
342 10.57 3.577 3.099
343 31.71 19.192 12.69
344 21.14 4.305 0.831
345 31.71 8.145 1.521
346 31.71 6.76 9.092
347 31.71 10.381 5.351
348 10.57 21.175 16.695
349 52.85 18.337 14.584
350 10.57 23.183 6.514
351 52.85 4.27 11.327
352 42.28 17.346 18.431
353 42.28 5.09 1.526
354 31.71 18.035 14.123
355 21.14 21.821 15.063
356 10.57 0.228 2.014
357 42.28 8.197 15.942
358 21.14 11.503 19.095
359 10.57 9.232 2.834
360 31.71 8.973 10.516
361 31.71 13.931 4.759
362 52.85 0.945 7.371
363 52.85 14.325 0.452
364 21.14 7.906 0.229
365 10.57 14.546 0.991
366 31.71 20.676 4.714
367 42.28 17.287 10.201
368 42.28 4.024 20.007
369 31.71 12.365 17.351
370 42.28 5.045 17.975
371 42.28 11.99 15.604
372 52.85 11.069 2.356
373 21.14 16.83 9.882
374 42.28 2.03 2.014
375 21.14 8.744 11.124
376 21.14 11.908 3.867
377 10.57 7.264 18.172
378 31.71 17.502 1.592
379 42.28 7.388 5.737
380 42.28 14.812 11.195
381 52.85 21.34 22.219
382 52.85 5.694 19.919
383 10.57 20.848 22.601
384 31.71 5.232 23.433
385 42.28 13.606 17.786
386 31.71 2.144 0.352
387 52.85 11.074 4.49
388 21.14 3.08 7.073
389 42.28 5.979 0.254
390 31.71 14.413 15.163
391 10.57 0.952 15.752
392 21.14 23.755 16.126
393 42.28 11.568 15.006
394 42.28 14.782 15.643
395 42.28 19.326 22.998
396 42.28 8.568 19.792
397 10.57 22.744 3.578
398 10.57 12.689 11.432
399 42.28 18.632 9.767
400 42.28 2.995 14.191
401 21.14 12.025 15.53
402 42.28 7.967 15.167
403 21.14 6.695 1.109
404 10.57 4.251 13.663
405 21.14 10.707 16.89
406 31.71 14.803 10.734
407 52.85 13.761 19.624
408 21.14 0.408 2.472
409 21.14 9.896 22.453
410 21.14 14.877 23.396
411 42.28 22.13 2.541
412 31.71 15.293 19.887
413 42.28 6.92 5.1
414 52.85 11.229 10.397
415 21.14 1.279 21.615
416 31.71 20.921 23.405
417 31.71 2.987 15.039
418 31.71 3.908 17.784
419 31.71 3.161 23.719
420 21.14 10.141 2.105
421 52.85 17.624 8.73
422 10.57 2.598 10.415
423 31.71 6.262 2.55
424 52.85 22.923 20.318
425 21.14 12.455 0.377
426 52.85 11.6 3.354
427 52.85 2.572 3.696
428 52.85 20.139 19.37
429 42.28 3.045 9.376
430 31.71 3.558 21.532
431 21.14 17.065 4.069
432 31.71 8.476 2.872
433 31.71 8.902 9.459
434 10.57 8.447 21.84
435 31.71 0.211 22.414
436 42.28 11.515 0.435
437 31.71 10.556 21.356
438 52.85 16.671 1.45
439 42.28 22.143 23.363
440 21.14 10.122 8.455
441 21.14 22.889 3.983
442 52.85 9.568 22.106
443 21.14 23.679 5.747
444 31.71 9.134 22.363
445 21.14 12.887 14.265
446 31.71 20.71 2.256
447 42.28 1.928 20.558
448 52.85 22.61 13.518
449 42.28 5.149 21.465
450 10.57 21.827 7.245
451 31.71 18.66 22.761
452 21.14 3.341 13.343
453 42.28 9.95 9.209
454 52.85 17.874 12.443
455 10.57 12.015 18.143
456 31.71 9.259 19.141
457 21.14 5.499 4.759
458 31.71 18.497 11.116
459 21.14 5.342 4.685
460 31.71 8.655 8.248
461 21.14 5.855 22.298
462 52.85 16.297 5.351
463 21.14 19.3 22.848
464 10.57 17.997 18.876
465 10.57 13.637 0.389
466 21.14 4.591 8.528
467 31.71 6.665 21.132
468 10.57 12.102 10.3
469 42.28 8.534 5.575
470 42.28 18.245 22.959
471 52.85 13.189 2.548
472 21.14 11.61 12.458
473 31.71 17.732 6.404
474 10.57 19.974 3.071
475 52.85 9.4 22.826
476 52.85 7.028 3.029
477 10.57 7.43 8.667
478 42.28 6.501 14.768
479 10.57 1.871 17.508
480 31.71 4.887 6.952
481 21.14 9.556 2.515
482 52.85 21.82 21.551
483 42.28 11.716 22.47
484 42.28 18.633 18.426
485 52.85 3.573 1.629
486 42.28 10.411 9.185
487 21.14 23.541 18.19
488 10.57 17.301 16.67
489 31.71 6.928 11.126
490 21.14 2.521 22.788
491 31.71 17.525 10.505
492 31.71 3.781 15.987
493 42.28 12.344 0.455
494 10.57 6.807 6.311
495 52.85 1.558 2.069
496 10.57 10.335 21.4
497 42.28 5.157 10.71
498 42.28 11.395 8.58
499 31.71 8.682 2.629
500 52.85 7.228 1.043
501 42.28 13.598 11.067
502 42.28 9.089 14.163
503 31.71 21.267 3.399
504 52.85 12.949 0.958
505 42.28 4.543 23.223
506 52.85 2.103 21.96
507 10.57 4.836 5.96
508 52.85 14.843 12.885
509 42.28 23.238 23.301
510 42.28 5.618 7.863
511 42.28 19.443 15.096
512 21.14 4.047 7.125
513 21.14 15.87 10.471
514 42.28 10.983 17.228
515 52.85 13.797 0.397
516 10.57 6.312 21.694
517 52.85 4.378 21.632
518 52.85 4.148 8.964
519 10.57 15.534 4.008
520 42.28 12.588 22.042
521 10.57 20.929 21.558
522 21.14 20.207 1.921
523 52.85 2.963 1.939
524 21.14 19.046 1.488
525 10.57 20.683 18.61
526 10.57 14.24 21.364
527 52.85 14.989 5.262
528 21.14 6.429 0.395
529 31.71 13.169 4.569
530 31.71 6.793 18.663
531 10.57 15.275 3.235
532 21.14 2.263 1.002
533 52.85 14.634 3.944
534 31.71 5.968 7.436
535 42.28 19.216 7.391
536 10.57 5.158 4.308
537 31.71 10.145 19.231
538 42.28 1.616 8.564
539 10.57 4.724 5.225
540 52.85 9.082 13.42
541 21.14 1.098 10.682
542 21.14 20.928 7.018
543 42.28 11.167 22.653
544 52.85 13.307 20.812
545 31.71 20.2 15.934
546 31.71 11.189 1.151
547 42.28 6.984 17.944
548 52.85 19.367 17.913
549 42.28 13.062 2.382
550 21.14 0.423 15.066
551 42.28 9.472 3.999
552 42.28 4.477 4.509
553 31.71 11.918 5.126
554 10.57 14.382 5.999
555 21.14 19.503 10.074
556 21.14 1.284 4.625
557 10.57 17.939 7.673
558 52.85 16.059 19.242
559 10.57 22.216 13.477
560 31.71 14.013 12.31
561 10.57 17.313 19.134
562 31.71 17.037 16.311
563 52.85 12.974 12.829
564 10.57 5.307 0.48
565 31.71 3.1 20.363
566 31.71 12.204 6.281
567 31.71 3.684 5.843
568 42.28 0.268 8.012
569 42.28 2.926 10.627
570 31.71 19.163 4.019
571 42.28 4.736 13.31
572 10.57 4.645 0.285
573 42.28 16.534 12.664
574 10.57 16.588 8.556
575 21.14 6.155 10.472
576 52.85 10.968 6.342
577 42.28 11.147 4.06
578 31.71 16.854 16.85
579 31.71 21.244 6.321
580 31.71 1.197 0.574
581 52.85 22.59 22.1
582 10.57 22.55 8.089
583 31.71 14.508 17.988
584 42.28 8.272 16.638
585 10.57 13.05 17.977
586 21.14 22.299 8.614
587 52.85 11.523 14.644
588 42.28 16.552 21.403
589 31.71 16.232 10.575
590 42.28 12.382 19.698
591 31.71 13.127 4.085
592 21.14 17.108 20.675
593 52.85 2.739 16.727
594 31.71 10.855 4.198
595 10.57 7.344 21.613
596 31.71 14.615 21.592
597 10.57 19.089 14.067
598 52.85 12.631 14.42
599 10.57 12.388 2.79
600 21.14 19.067 14.555
601 10.57 23.672 10.853
602 21.14 7.905 15.809
603 52.85 6.722 0.985
604 31.71 15.889 15.575
605 21.14 19.062 6.978
606 31.71 0.264 13.755
607 21.14 6.257 3.008
608 10.57 23.166 18.594
609 10.57 16.542 15.202
610 52.85 9.021 5.345
611 10.57 16.342 23.39
612 31.71 20.667 8.957
613 52.85 12.485 7.428
614 31.71 17.279 21.55
615 52.85 14.132 13.931
616 31.71 17.307 16.089
617 42.28 17.266 12.44
618 21.14 3.932 14.088
619 10.57 13.822 8.452
620 10.57 13.353 17.09
621 10.57 19.424 1.392
622 31.71 16.711 16.724
623 10.57 2.899 22.992
624 31.71 1.775 14.747
625 42.28 10.054 5.931
626 31.71 22.384 5.87
627 42.28 19.298 12.593
628 10.57 7.88 9.477
629 31.71 10.488 1.98
630 42.28 2.554 4.27
631 21.14 21.902 13.993
632 52.85 21.8 6.902
633 10.57 9.577 13.149
634 10.57 15.938 16.582
635 21.14 22.203 9.073
636 10.57 21.272 5.731
637 31.71 4.477 1.083
638 42.28 20.19 3.611
639 42.28 16.562 23.605
640 52.85 18.658 2.494
641 10.57 0.875 2.568
642 10.57 17.568 15.961
643 10.57 8.91 5.568
644 10.57 20.96 0.705
645 21.14 21.861 13.718
646 10.57 12.35 1.212
647 31.71 19.428 18.215
648 31.71 19.69 10.37
649 31.71 2.715 4.653
650 31.71 20.464 17.85
651 31.71 15.135 2.092
652 42.28 2.438 4.602
653 21.14 11.346 18.874
654 52.85 10.303 6.763
655 10.57 18.701 23.246
656 31.71 1.639 19.878
657 42.28 10.7 3.728
658 21.14 0.885 9.436
659 42.28 2.651 8.936
660 21.14 18.402 11.736
661 31.71 22.471 11.23
662 31.71 21.88 18.507
663 31.71 12.04 14.821
664 21.14 16.399 15.777
665 21.14 5.248 16.309
666 10.57 16.384 4.891
667 52.85 19.937 6.774
668 31.71 18.866 21.729
669 21.14 3.262 21.873
670 21.14 14.249 16.235
671 31.71 6.049 6.111
672 31.71 17.392 17.216
673 31.71 13.891 2.059
674 31.71 22.289 20.042
675 31.71 9.999 15.389
676 31.71 21.806 13.17
677 21.14 22.902 16.948
678 10.57 11.147 21.02
679 42.28 3.337 20.324
680 10.57 1.273 10.478
681 10.57 4.245 19.501
682 31.71 23.623 22.127
683 21.14 22.688 10.452
684 31.71 15.387 14.15
685 21.14 10.743 5.118
686 31.71 4.621 9.243
687 31.71 1.217 9.562
688 21.14 18.633 7.402
689 21.14 13.507 8.319
690 10.57 3.206 3.473
691 42.28 8.056 14.113
692 52.85 2.479 5.524
693 52.85 11.117 21.167
694 21.14 17.735 15.166
695 42.28 21.383 17.322
696 42.28 23.545 11.443
697 42.28 8.616 11.575
698 31.71 18.794 7.616
699 42.28 18.347 11.179
700 31.71 3.616 1.754
701 10.57 16.99 13.11
702 31.71 20.778 12.593
703 42.28 4.123 9.333
704 10.57 12.113 13.591
705 52.85 19.931 14.724
706 42.28 11.743 8.374
707 52.85 16.74 13.078
708 31.71 15.808 1.512
709 42.28 14.772 14.955
710 21.14 17.71 15.479
711 10.57 15.564 0.647
