location capacity Xf Yf
1 73.399 3.246 1.965
2 103.784 8.371 17.659
3 193.694 9.052 14.887
4 95.074 1.388 22.988
5 185.518 23.24 17.56
6 147.875 12.727 3.597
7 72.646 7.286 14.252
8 117.615 11.384 11.081
9 77.508 12.636 16.629
10 163.16 15.483 23.095
11 119.693 4.741 5.519
12 106.804 12.19 1.143
13 209.053 9.825 6.182
14 60.965 7.062 15.747
15 144.99 13.668 5.622
16 63.71 3.529 21.993
17 187.235 16.334 0.677
18 153.03 17.377 11.016
19 92.713 5.143 12.867
20 203.63 4.543 1.197
21 55.873 16.404 18.446
22 180.276 20.801 11.423
23 46.762 20.389 20.862
24 129.72 0.614 1.764
25 83.029 21.363 22.793
26 94.512 2.754 2.979
27 100.314 13.984 17.71
28 186.618 23.764 13.133
29 184.138 21.722 8.897
30 64.914 3.932 13.586
31 193.093 23.196 3.071
32 116.862 2.008 1.442
33 185.012 6.458 6.235
34 171.692 20.998 21.831
35 56.09 17.013 5.54
36 82.474 4.473 0.654
37 135.154 10.229 6.046
38 65.015 15.859 6.672
39 58.716 5.795 15.444
40 202.65 21.165 2.938
41 145.224 3.245 20.788
42 155.882 21.503 13.106
43 135.749 3.583 11.68
44 119.205 17.09 14.967
45 102.519 12.37 17.126
46 52.243 11.864 12.076
47 97.37 10.26 5.979
48 143.091 1.003 7.289
49 156.536 10.18 20.079
50 201.661 0.767 4.07
51 49.298 9.366 19.637
52 82.491 14.387 16.233
53 149.937 9.718 6.115
54 171.895 23.48 12.597
55 110.741 13.239 3.26
56 94.663 7.481 0.599
57 64.735 8.583 23.508
58 136.085 2.382 15.123
59 141.094 4.051 2.563
60 141.405 7.259 16.416
61 145.341 2.747 15.615
62 95.491 11.241 16.798
63 58.579 4.696 1.037
64 70.492 10.89 11.434
65 144.631 14.479 3.711
66 186.267 23.578 13.511
67 189.27 17.985 9.081
68 48.759 19.459 8.671
69 182.614 6.068 14.779
70 205.446 16.088 10.415
71 149.416 9.864 11.263
72 121.504 16.667 23.576
73 207.823 23.475 22.607
74 181.955 23.629 21.659
75 73.339 22.119 22.808
76 170.641 17.271 9.625
77 133.053 12.779 1.258
78 135.137 2.309 2.718
79 146.752 16.132 21.109
80 182.569 14.358 1.178
81 180.304 8.754 20.686
82 129.428 21.678 6.023
83 95.351 16.9 13.86
84 174.786 6.813 14.108
85 144.943 5.445 20.864
86 196.669 6.073 2.76
87 201.701 4.094 10.429
88 190.558 11.67 6.606
89 143.322 4.969 22.055
90 54.471 23.55 8.088
91 50.461 0.963 19.895
92 184.355 7.5 6.585
93 135.458 15.558 1.355
94 77.167 19.694 9.712
95 91.899 20.739 12.462
96 156.629 22.115 10.816
97 196.437 15.549 20.679
98 144.065 3.919 22.581
99 208.549 3.113 13.579
100 80.687 10.924 16.895
101 48.668 7.112 17.364
102 65.076 6.502 12.152
103 184.951 7.848 11.75
104 58.831 8.488 14.172
105 104.487 16.224 15.446
106 177.843 21.486 21.812
107 47.58 6.577 5.245
108 140.292 21.929 18.073
109 138.581 20.491 9.306
110 95.599 19.979 3.086
111 65.806 15.543 5.605
112 112.581 2.975 0.424
113 70.126 6.377 4.915
114 65.91 16.832 3.245
115 47.158 3.011 18.157
116 118.517 17.137 1.743
117 135.197 17.035 13.239
118 195.081 20.151 9.942
119 188.825 22.164 5.044
120 118.759 15.585 11.576
121 45.871 17.345 3.483
122 81.138 2.972 21.871
123 137.364 10.983 8.288
124 152.962 0.716 18.469
125 69.744 13.078 0.968
126 152.569 5.984 1.288
127 126.055 22.987 21.318
128 184.57 11.326 18.083
129 198.242 13.225 6.206
130 46.44 14.077 11.046
131 180.957 0.232 13.89
132 135.375 19.025 18.463
133 101.405 10.468 17.758
134 198.638 1.841 15.835
135 84.024 8.784 7.251
136 98.449 17.825 18.892
137 202.994 8.825 22.894
138 183.47 9.865 22.955
139 103.793 1.903 8.3
140 169.427 6.306 17.022
141 108.453 8.462 11.893
142 82.391 0.221 21.837
143 112.091 21.483 5.276
144 196.485 17.455 1.46
145 194.103 6.808 12.836
146 146.413 8.963 18.805
147 119.999 8.08 17.607
148 103.9 18.629 12.162
149 87.249 6.411 1.729
150 166.557 2.7 23.567
151 129.89 1.605 19.347
152 148.621 2.6 5.862
153 45.788 21.625 0.337
154 206.289 12.647 7.707
155 182.983 23.729 10.813
156 153.104 1.027 8.086
157 173.256 12.704 23.249
158 129.219 10.948 5.67
159 144.726 9.857 0.326
160 140.427 13.607 7.751
161 143.443 22.841 18.694
162 82.537 20.318 15.963
163 123.476 9.191 17.929
164 194.867 16.964 3.058
165 98.22 10.6 11.085
166 99.625 13.396 10.852
167 108.894 4.56 21.292
168 165.162 19.402 7.563
169 48.664 7.007 10.283
170 146.194 18.722 10.467
171 119.071 15.897 6.973
172 161.565 23.006 9.653
173 56.187 2.908 17.494
174 43.987 13.294 21.807
175 98.628 17.178 2.209
176 104.325 13.418 19.156
177 96.129 18.787 12.383
178 77.485 10.727 4.864
179 205.33 15.781 20.815
180 51.66 17.345 8.549
181 193.198 9.323 15.403
182 146.384 8.878 21.265
183 44.012 23.532 12.886
184 72.232 4.714 17.181
185 78.195 10.155 17.44
186 140.003 2.601 12.29
187 53.412 22.712 8.828
188 209.344 14.561 13.115
189 71.192 11.182 1.651
190 149.133 11.31 0.714
191 62.6 8.03 13.667
192 72.952 17.539 15.944
193 123.419 1.487 10.993
194 204.416 0.501 8.273
195 199.908 19.913 20.412
196 201.983 1.301 12.874
197 155.369 19.549 12.107
198 48.179 14.979 2.902
199 68.188 15.682 17.453
200 68.281 15.842 22.972
201 189.832 15.457 19.651
202 141.574 16.746 17.952
203 62.055 4.437 9.565
204 152.964 4.974 18.07
205 96.892 22.234 2.963
206 65.118 20.72 21.969
207 165.419 23.189 3.23
208 175.207 10.965 13.78
209 161.525 7.196 13.354
210 195.289 16.23 8.37
211 111.09 19.627 18.921
212 183.711 13.816 14.416
213 93.964 19.429 21.582
214 143.435 14.228 1.448
215 166.203 10.679 6.983
216 209.555 21.507 23.558
217 72.767 10.888 18.155
218 89.146 11.431 21.243
219 96.348 14.837 8.487
220 49.262 22.716 21.634
221 49.238 17.916 17.828
222 149.495 15.754 17.941
223 136.877 13.599 17.645
224 93.09 10.143 2.782
225 158.871 1.551 21.1
226 50.368 16.003 11.344
227 62.162 17.19 6.242
228 128.726 2.35 12.305
229 162.737 3.582 3.43
230 79.219 12.664 9.641
231 85.282 13.021 3.664
232 107.25 0.561 21.189
233 147.67 2.289 2.892
234 117.199 8.201 6.417
235 104.015 18.093 12.803
236 105.035 19.878 7.951
237 167.332 7.564 12.34
238 205.021 13.438 20.331
239 173.332 21.13 7.647
240 88.981 7.529 5.495
241 166.44 21.17 9.384
242 119.247 21.823 20.633
243 59.035 23.734 15.637
244 70.976 4.692 22.257
245 179.84 22.818 5.173
246 169.614 9.857 18.938
247 123.919 17.218 6.092
248 202.822 15.196 9.826
249 88.361 16.452 1.221
250 42.486 3.639 9.36
251 208.066 19.322 13.537
252 208.546 7.062 9.849
253 208.623 21.354 0.331
254 98.555 14.703 12.059
255 86.352 3.511 1.154
256 199.939 0.36 21.653
257 154.165 19.447 4.18
258 133.746 3.516 19.358
259 88.178 5.76 6.733
260 147.961 16.668 3.876
261 102.341 8.708 18.75
262 86.311 4.422 14.39
263 155.758 22.947 2.647
264 66.288 4.896 0.537
265 51.083 6.549 6.226
266 136.583 17.275 19.24
267 134.584 22.28 6.533
268 200.269 13.893 16.608
269 121.11 20.92 15.223
270 79.885 6.829 13.26
271 122.199 22.618 15.979
272 200.563 19.247 6.993
273 67.332 7.648 13.589
274 97.088 5.129 6.098
275 172.207 11.648 16.461
276 56.3 12.834 1.975
277 54.453 10.844 22.976
278 193.532 22.866 0.954
279 76.204 5.052 16.291
280 112.383 11.539 21.397
281 64.892 4.088 7.294
282 163.158 0.897 3.043
283 167.106 17.189 11.966
284 85.018 15.747 9.78
285 170.968 13.136 21.009
286 138.548 21.738 2.852
287 206.429 23.163 5.447
288 127.411 12.438 10.869
289 192.2 1.0 19.435
290 186.583 4.198 11.643
291 164.598 15.075 0.38
292 172.763 13.32 8.747
293 146.967 3.64 13.842
294 168.313 8.901 22.028
295 136.159 20.77 0.395
296 164.578 2.489 0.876
297 92.952 5.023 3.877
298 182.287 5.305 12.812
299 69.056 0.247 6.47
300 95.591 15.254 16.773
301 198.751 11.349 9.009
302 113.891 17.362 8.131
303 59.042 20.442 15.889
304 70.638 15.189 10.859
305 210.425 19.252 16.151
306 74.273 6.987 4.767
307 78.598 10.669 18.291
308 154.596 16.879 1.397
309 85.766 5.809 2.03
310 99.998 12.72 10.137
311 59.21 6.373 1.474
312 56.459 11.827 14.604
313 137.594 17.842 7.557
314 198.631 5.351 10.214
315 138.45 20.504 22.844
316 127.066 5.644 6.719
317 62.323 11.267 12.524
318 56.227 11.446 12.869
319 98.355 10.168 19.288
320 113.722 4.676 2.03
321 86.354 6.679 13.903
322 165.439 15.615 22.879
323 163.591 22.287 20.594
324 206.332 22.425 10.94
325 60.264 11.401 1.426
326 106.515 23.208 4.709
327 62.608 4.538 19.71
328 84.587 13.025 19.629
329 82.084 2.816 21.077
330 80.136 14.816 23.196
331 149.771 0.332 9.797
332 188.465 7.221 16.859
333 201.088 17.389 17.874
334 191.895 19.958 7.845
335 50.603 5.407 8.829
336 87.515 11.595 17.943
337 80.674 19.431 6.826
338 204.772 1.098 23.335
339 143.542 3.446 8.821
340 198.719 2.352 10.38
341 160.413 20.723 5.053
342 148.494 3.577 3.099
343 133.255 19.192 12.69
344 179.637 4.305 0.831
345 203.055 8.145 1.521
346 190.374 6.76 9.092
347 150.775 10.381 5.351
348 61.984 21.175 16.695
349 150.489 18.337 14.584
350 190.639 23.183 6.514
351 145.933 4.27 11.327
352 122.938 17.346 18.431
353 183.432 5.09 1.526
354 78.673 18.035 14.123
355 140.017 21.821 15.063
356 180.02 0.228 2.014
357 92.109 8.197 15.942
358 87.053 11.503 19.095
359 53.301 9.232 2.834
360 179.192 8.973 10.516
361 178.43 13.931 4.759
362 156.437 0.945 7.371
363 119.026 14.325 0.452
364 98.149 7.906 0.229
365 49.635 14.546 0.991
366 127.952 20.676 4.714
367 197.387 17.287 10.201
368 175.574 4.024 20.007
369 84.494 12.365 17.351
370 104.468 5.045 17.975
371 189.967 11.99 15.604
372 48.431 11.069 2.356
373 151.001 16.83 9.882
374 113.196 2.03 2.014
375 70.829 8.744 11.124
376 183.895 11.908 3.867
377 140.426 7.264 18.172
378 200.203 17.502 1.592
379 173.651 7.388 5.737
380 51.225 14.812 11.195
381 184.295 21.34 22.219
382 158.843 5.694 19.919
383 55.366 20.848 22.601
384 170.218 5.232 23.433
385 94.823 13.606 17.786
386 106.469 2.144 0.352
387 207.641 11.074 4.49
388 192.982 3.08 7.073
389 136.538 5.979 0.254
390 158.747 14.413 15.163
391 73.26 0.952 15.752
392 78.669 23.755 16.126
393 79.448 11.568 15.006
394 123.715 14.782 15.643
395 127.596 19.326 22.998
396 72.706 8.568 19.792
397 149.955 22.744 3.578
398 204.624 12.689 11.432
399 72.893 18.632 9.767
400 129.728 2.995 14.191
401 187.329 12.025 15.53
402 81.432 7.967 15.167
403 184.951 6.695 1.109
404 207.016 4.251 13.663
405 144.753 10.707 16.89
406 156.43 14.803 10.734
407 200.263 13.761 19.624
408 64.152 0.408 2.472
409 142.501 9.896 22.453
410 190.077 14.877 23.396
411 176.146 22.13 2.541
412 54.92 15.293 19.887
413 63.017 6.92 5.1
414 204.231 11.229 10.397
415 67.866 1.279 21.615
416 77.415 20.921 23.405
417 162.629 2.987 15.039
418 88.808 3.908 17.784
419 210.572 3.161 23.719
420 101.495 10.141 2.105
421 164.522 17.624 8.73
422 146.021 2.598 10.415
423 65.446 6.262 2.55
424 139.897 22.923 20.318
425 201.999 12.455 0.377
426 129.297 11.6 3.354
427 125.367 2.572 3.696
428 75.852 20.139 19.37
429 202.07 3.045 9.376
430 193.173 3.558 21.532
431 134.329 17.065 4.069
432 161.092 8.476 2.872
433 162.884 8.902 9.459
434 207.219 8.447 21.84
435 205.226 0.211 22.414
436 153.741 11.515 0.435
437 202.866 10.556 21.356
438 210.974 16.671 1.45
439 55.29 22.143 23.363
440 65.314 10.122 8.455
441 106.228 22.889 3.983
442 170.987 9.568 22.106
443 185.005 23.679 5.747
444 75.746 9.134 22.363
445 115.589 12.887 14.265
446 152.86 20.71 2.256
447 168.457 1.928 20.558
448 142.896 22.61 13.518
449 65.304 5.149 21.465
450 120.479 21.827 7.245
451 156.661 18.66 22.761
452 183.111 3.341 13.343
453 126.459 9.95 9.209
454 88.026 17.874 12.443
455 76.618 12.015 18.143
456 164.723 9.259 19.141
457 179.519 5.499 4.759
458 183.021 18.497 11.116
459 177.51 5.342 4.685
460 114.234 8.655 8.248
461 82.705 5.855 22.298
462 200.422 16.297 5.351
463 178.69 19.3 22.848
464 121.697 17.997 18.876
465 172.752 13.637 0.389
466 86.528 4.591 8.528
467 145.605 6.665 21.132
468 126.774 12.102 10.3
469 121.121 8.534 5.575
470 113.07 18.245 22.959
471 203.954 13.189 2.548
472 114.374 11.61 12.458
473 49.786 17.732 6.404
474 187.468 19.974 3.071
475 105.67 9.4 22.826
476 129.37 7.028 3.029
477 126.149 7.43 8.667
478 51.031 6.501 14.768
479 204.564 1.871 17.508
480 128.251 4.887 6.952
481 68.998 9.556 2.515
482 115.738 21.82 21.551
483 156.917 11.716 22.47
484 173.894 18.633 18.426
485 140.487 3.573 1.629
486 110.928 10.411 9.185
487 106.812 23.541 18.19
488 160.155 17.301 16.67
489 140.374 6.928 11.126
490 177.52 2.521 22.788
491 92.105 17.525 10.505
492 91.805 3.781 15.987
493 77.357 12.344 0.455
494 127.794 6.807 6.311
495 69.69 1.558 2.069
496 125.907 10.335 21.4
497 182.516 5.157 10.71
498 204.183 11.395 8.58
499 133.22 8.682 2.629
500 108.475 7.228 1.043
501 139.992 13.598 11.067
502 118.163 9.089 14.163
503 138.872 21.267 3.399
504 115.746 12.949 0.958
505 86.45 4.543 23.223
506 76.087 2.103 21.96
507 136.939 4.836 5.96
508 98.678 14.843 12.885
509 130.81 23.238 23.301
510 85.939 5.618 7.863
511 56.566 19.443 15.096
512 209.253 4.047 7.125
513 102.794 15.87 10.471
514 75.95 10.983 17.228
515 130.568 13.797 0.397
516 140.417 6.312 21.694
517 135.697 4.378 21.632
518 168.468 4.148 8.964
519 88.264 15.534 4.008
520 49.763 12.588 22.042
521 183.035 20.929 21.558
522 110.809 20.207 1.921
523 122.574 2.963 1.939
524 139.346 19.046 1.488
525 186.066 20.683 18.61
526 79.265 14.24 21.364
527 97.012 14.989 5.262
528 160.538 6.429 0.395
529 172.822 13.169 4.569
530 172.853 6.793 18.663
531 77.016 15.275 3.235
532 115.103 2.263 1.002
533 66.784 14.634 3.944
534 63.667 5.968 7.436
535 98.067 19.216 7.391
536 128.079 5.158 4.308
537 150.677 10.145 19.231
538 150.888 1.616 8.564
539 192.119 4.724 5.225
540 149.194 9.082 13.42
541 108.894 1.098 10.682
542 126.322 20.928 7.018
543 88.051 11.167 22.653
544 90.071 13.307 20.812
545 174.589 20.2 15.934
546 163.077 11.189 1.151
547 66.96 6.984 17.944
548 93.748 19.367 17.913
549 106.331 13.062 2.382
550 60.441 0.423 15.066
551 199.648 9.472 3.999
552 190.061 4.477 4.509
553 87.614 11.918 5.126
554 145.181 14.382 5.999
555 173.512 19.503 10.074
556 164.211 1.284 4.625
557 132.406 17.939 7.673
558 156.153 16.059 19.242
559 158.417 22.216 13.477
560 161.784 14.013 12.31
561 127.496 17.313 19.134
562 77.243 17.037 16.311
563 42.324 12.974 12.829
564 53.313 5.307 0.48
565 117.686 3.1 20.363
566 157.225 12.204 6.281
567 138.094 3.684 5.843
568 148.382 0.268 8.012
569 118.879 2.926 10.627
570 104.623 19.163 4.019
571 129.278 4.736 13.31
572 137.702 4.645 0.285
573 123.627 16.534 12.664
574 49.709 16.588 8.556
575 42.442 6.155 10.472
576 211.144 10.968 6.342
577 42.574 11.147 4.06
578 58.779 16.854 16.85
579 68.13 21.244 6.321
580 178.606 1.197 0.574
581 97.665 22.59 22.1
582 112.402 22.55 8.089
583 77.196 14.508 17.988
584 48.35 8.272 16.638
585 194.701 13.05 17.977
586 199.385 22.299 8.614
587 184.845 11.523 14.644
588 199.418 16.552 21.403
589 177.377 16.232 10.575
590 197.825 12.382 19.698
591 60.281 13.127 4.085
592 109.013 17.108 20.675
593 207.647 2.739 16.727
594 127.488 10.855 4.198
595 199.535 7.344 21.613
596 143.612 14.615 21.592
597 151.859 19.089 14.067
598 141.652 12.631 14.42
599 178.186 12.388 2.79
600 152.906 19.067 14.555
601 118.344 23.672 10.853
602 144.846 7.905 15.809
603 177.021 6.722 0.985
604 148.424 15.889 15.575
605 69.024 19.062 6.978
606 192.841 0.264 13.755
607 54.679 6.257 3.008
608 198.198 23.166 18.594
609 172.065 16.542 15.202
610 63.028 9.021 5.345
611 148.749 16.342 23.39
612 65.184 20.667 8.957
613 196.846 12.485 7.428
614 130.852 17.279 21.55
615 70.701 14.132 13.931
616 83.184 17.307 16.089
617 108.923 17.266 12.44
618 129.104 3.932 14.088
619 49.025 13.822 8.452
620 127.581 13.353 17.09
621 90.995 19.424 1.392
622 97.742 16.711 16.724
623 203.71 2.899 22.992
624 118.354 1.775 14.747
625 143.361 10.054 5.931
626 144.771 22.384 5.87
627 179.285 19.298 12.593
628 201.277 7.88 9.477
629 124.562 10.488 1.98
