location capacity Xf Yf
1 30.693 3.246 1.965
2 36.662 8.371 17.659
3 111.149 9.052 14.887
4 93.085 1.388 22.988
5 88.895 23.24 17.56
6 118.791 12.727 3.597
7 115.423 7.286 14.252
8 93.708 11.384 11.081
9 82.291 12.636 16.629
10 100.996 15.483 23.095
11 33.684 4.741 5.519
12 24.876 12.19 1.143
13 71.098 9.825 6.182
14 65.336 7.062 15.747
15 27.178 13.668 5.622
16 44.074 3.529 21.993
17 91.889 16.334 0.677
18 75.19 17.377 11.016
19 77.462 5.143 12.867
20 67.31 4.543 1.197
21 85.343 16.404 18.446
22 118.109 20.801 11.423
23 28.937 20.389 20.862
24 117.088 0.614 1.764
25 37.225 21.363 22.793
26 62.462 2.754 2.979
27 81.406 13.984 17.71
28 39.56 23.764 13.133
29 66.459 21.722 8.897
30 64.689 3.932 13.586
31 116.682 23.196 3.071
32 59.764 2.008 1.442
33 110.68 6.458 6.235
34 42.88 20.998 21.831
35 38.509 17.013 5.54
36 62.212 4.473 0.654
37 79.958 10.229 6.046
38 58.912 15.859 6.672
39 50.655 5.795 15.444
40 83.557 21.165 2.938
41 60.841 3.245 20.788
42 32.103 21.503 13.106
43 102.815 3.583 11.68
44 99.468 17.09 14.967
45 30.107 12.37 17.126
46 112.948 11.864 12.076
47 72.667 10.26 5.979
48 104.377 1.003 7.289
49 72.408 10.18 20.079
50 87.014 0.767 4.07
51 44.659 9.366 19.637
52 115.245 14.387 16.233
53 86.86 9.718 6.115
54 107.217 23.48 12.597
55 32.522 13.239 3.26
56 51.751 7.481 0.599
57 74.21 8.583 23.508
58 100.963 2.382 15.123
59 91.926 4.051 2.563
60 108.739 7.259 16.416
61 69.95 2.747 15.615
62 82.869 11.241 16.798
63 70.582 4.696 1.037
64 49.985 10.89 11.434
65 75.087 14.479 3.711
66 23.939 23.578 13.511
67 103.911 17.985 9.081
68 51.46 19.459 8.671
69 34.747 6.068 14.779
70 70.259 16.088 10.415
71 58.669 9.864 11.263
