customer location distance
1 2 69.8927750200262
1 3 47.885279575251516
1 4 74.30343195303969
1 5 53.85164807134504
1 6 65.27633568147036
1 7 31.32091952673165
1 8 43.01162633521314
1 9 22.80350850198276
1 10 54.62600113499065
1 11 93.34880824091971
1 12 87.00574693662483
1 13 69.35416353759881
1 14 74.79304780526061
1 15 24.186773244895647
1 16 68.11754546370561
1 17 20.248456731316587
1 18 63.06346010171025
1 19 35.05709628591621
1 20 52.0
1 21 47.16990566028302
1 22 81.34494452638098
1 23 41.43669871020132
1 24 67.02984409947557
1 25 26.90724809414742
1 26 21.095023109728988
1 27 55.97320787662612
1 28 55.08175741568164
1 29 12.806248474865697
1 30 78.33900688673555
1 31 82.75868534480233
1 32 65.21502894272147
1 33 26.0
1 34 35.4682957019364
1 35 40.607881008493905
1 36 27.51363298439521
1 37 76.53103945458993
1 38 46.09772228646444
1 39 36.359317925395686
1 40 86.1278120005379
1 41 12.0
1 42 84.17244204607586
1 43 15.620499351813308
1 44 32.0624390837628
1 45 58.59180830116101
1 46 68.24954212300622
1 47 52.952809179494906
1 48 22.360679774997898
1 49 17.69180601295413
1 50 53.03772242470448
2 3 22.627416997969522
2 4 7.615773105863909
2 5 16.278820596099706
2 6 58.137767414994535
2 7 67.60177512462228
2 8 57.14017850864661
2 9 54.70831746635972
2 10 80.75270893288967
2 11 28.861739379323623
2 12 30.4138126514911
2 13 37.64306044943742
2 14 33.421549934136806
2 15 89.55445270895244
2 16 68.4470598345904
2 17 89.69392398596462
2 18 88.64536084872124
2 19 47.01063709417264
2 20 39.05124837953327
2 21 33.015148038438355
2 22 17.029386365926403
2 23 52.03844732503075
2 24 66.2117814289874
2 25 43.41658669218482
2 26 62.6418390534633
2 27 77.27871634544663
2 28 45.221676218380054
2 29 70.00714249274856
2 30 85.42833253669417
2 31 21.02379604162864
2 32 5.0990195135927845
2 33 50.44799302251776
2 34 57.697486947006624
2 35 51.0098029794274
2 36 43.86342439892262
2 37 61.40032573203501
2 38 55.44366510251645
2 39 77.41446893184762
2 40 92.17917335276988
2 41 60.30754513325841
2 42 62.22539674441618
2 43 73.16419889536138
2 44 48.54894437575342
2 45 33.61547262794322
2 46 52.773099207835045
2 47 49.72926703662542
2 48 56.61271941887264
2 49 52.478567053607705
2 50 57.723478758647246
3 4 26.419689627245813
3 5 6.4031242374328485
3 6 55.31726674375732
3 7 51.478150704935004
3 8 45.617978911828175
3 9 36.013886210738214
3 10 69.46221994724903
3 11 49.64876634922564
3 12 47.29693436154187
3 13 42.05948168962618
3 14 42.2965719651132
3 15 68.96375859826666
3 16 64.35060217278468
3 17 67.97793759742936
3 18 78.29431652425353
3 19 25.96150997149434
3 20 33.301651610693426
3 21 24.041630560342615
3 22 37.12142238654117
3 23 40.24922359499622
3 24 62.22539674441618
3 25 22.561028345356956
3 26 44.04543109109048
3 27 67.08203932499369
3 28 40.36087214122113
3 29 47.38143096192854
3 30 80.8084154033477
3 31 39.92492955535426
3 32 18.601075237738275
3 33 28.0178514522438
3 34 37.107950630558946
3 35 38.91015291668744
3 36 21.2602916254693
3 37 62.433965115151864
3 38 45.27692569068709
3 39 61.5223536610881
3 40 88.45903006477066
3 41 37.8021163428716
3 42 66.2117814289874
3 43 53.150729063673246
3 44 26.92582403567252
3 45 32.64965543462902
3 46 43.829214001622255
3 47 43.18564576337837
3 48 38.01315561749642
3 49 31.016124838541646
3 50 50.0
4 5 20.615528128088304
4 6 65.7419196555744
4 7 74.24284477308234
4 8 64.38167441127949
4 9 60.63827174318213
4 10 88.11923740024082
4 11 31.0
4 12 35.11409973215888
4 13 45.0
4 14 40.311288741492746
4 15 94.92101980067429
4 16 76.05918747922567
4 17 94.36630754670864
4 18 96.1041102138717
4 19 48.41487374764082
4 20 46.57252408878007
4 21 40.19950248448356
4 22 20.8806130178211
4 23 59.21148537234985
4 24 73.824115301167
4 25 48.46648326421054
4 26 68.65857557508748
4 27 84.72307831990054
4 28 52.81098370604357
4 29 73.24616030891995
4 30 93.03762679690406
4 31 25.298221281347036
4 32 12.165525060596439
4 33 53.075418038862395
4 34 58.52349955359813
4 35 58.137767414994535
4 36 47.43416490252569
4 37 68.81860213634101
4 38 62.80127387243033
4 39 84.1486779456457
4 40 99.76472322419383
4 41 64.07027391856539
4 42 69.35416353759881
4 43 78.74642849044012
4 44 50.32891812864648
4 45 41.23105625617661
4 46 49.040799340956916
4 47 57.28001396647874
4 48 62.5859409132754
4 49 57.271284253105414
4 50 65.25335240430181
5 6 54.48853090330111
5 7 55.036351623268054
5 8 47.43416490252569
5 9 40.44749683231337
5 10 71.47027354082255
5 11 43.382023926967726
5 12 41.593268686170845
5 13 38.91015291668744
5 14 38.07886552931954
5 15 74.33034373659252
5 16 64.03124237432849
5 17 73.824115301167
5 18 80.05623023850174
5 19 31.953090617340916
5 20 32.802438933713454
5 21 24.186773244895647
5 22 30.870698080866262
5 23 42.05948168962618
5 24 61.84658438426491
5 25 27.85677655436824
5 26 48.507731342539614
5 27 68.70953354520753
5 28 39.824615503479755
5 29 53.74011537017761
5 30 80.80222769206304
5 31 33.83784863137726
5 32 12.206555615733702
5 33 34.40930106817051
5 34 43.01162633521314
5 35 40.80441152620633
5 36 27.586228448267445
5 37 60.60528029800704
5 38 46.61544808322666
5 39 65.06919393998976
5 40 88.23831367382311
5 41 44.04543109109048
5 42 63.631753079732135
5 43 58.240879114244144
5 44 33.1058907144937
5 45 30.610455730027933
5 46 46.06517122512408
5 47 43.266615305567875
5 48 42.42640687119285
5 49 36.6742416417845
5 50 50.60632371551998
6 7 38.07886552931954
6 8 22.561028345356956
6 9 43.0
6 10 31.76476034853718
6 11 59.033888572581766
6 12 47.16990566028302
6 13 23.08679276123039
6 14 31.0
6 15 68.87670143089025
6 16 10.44030650891055
6 17 76.21679604916491
6 18 36.138621999185304
6 19 73.00684899377592
6 20 22.02271554554524
6 21 31.400636936215164
6 22 53.75872022286245
6 23 24.0
6 24 8.246211251235321
6 25 49.040799340956916
6 26 44.721359549995796
6 27 26.832815729997478
6 28 15.0
6 29 75.02666192761077
6 30 27.313000567495326
6 31 51.24451190127583
6 32 54.20332093147061
6 33 68.00735254367721
6 34 82.54089895318563
6 35 25.019992006393608
6 36 59.464274989274024
6 37 11.40175425099138
6 38 19.235384061671343
6 39 42.20189569201838
6 40 34.132096331752024
6 41 65.27633568147036
6 42 19.697715603592208
6 43 55.362442142665635
6 44 71.8679344353238
6 45 24.698178070456937
6 46 99.02019995940222
6 47 13.601470508735444
6 48 43.04648650006177
6 49 53.46026561849464
6 50 12.649110640673518
7 8 16.401219466856727
7 9 17.0
7 10 23.853720883753127
7 11 82.73451516749222
7 12 73.24616030891995
7 13 50.32891812864648
7 14 57.8013840664737
7 15 30.886890422961002
7 16 38.3275357934736
7 17 38.3275357934736
7 18 32.802438933713454
7 19 54.405882034941776
7 20 34.132096331752024
7 21 35.4400902933387
7 22 72.80109889280519
7 23 18.601075237738275
7 24 37.656340767525464
7 25 31.38470965295043
7 26 11.40175425099138
7 27 24.698178070456937
7 28 33.24154027718932
7 29 43.46262762420146
7 30 47.07440918375928
7 31 72.49827584156743
7 32 62.51399843235114
7 33 46.09772228646444
7 34 60.108235708594876
7 35 18.867962264113206
7 36 40.8166632639171
7 37 49.39635614091387
7 38 20.0
7 39 10.04987562112089
7 40 54.817880294662984
7 41 36.61966684720111
7 42 57.77542730261716
7 43 18.027756377319946
7 44 52.009614495783374
7 45 42.190046219457976
7 46 87.32124598286491
7 47 29.068883707497267
7 48 15.264337522473747
7 49 28.42534080710379
7 50 25.495097567963924
8 9 21.587033144922902
8 10 24.041630560342615
8 11 68.35202996254024
8 12 58.137767414994535
8 13 34.40930106817051
8 14 42.190046219457976
8 15 47.16990566028302
8 16 25.495097567963924
8 17 53.85164807134504
8 18 32.69556544854363
8 19 56.4003546088143
8 20 19.6468827043885
8 21 24.186773244895647
8 22 59.43904440685432
8 23 5.385164807134504
8 24 24.186773244895647
8 25 31.400636936215164
8 26 22.20360331117452
8 27 21.470910553583888
8 28 17.204650534085253
8 29 53.46026561849464
8 30 38.58756276314948
8 31 58.52349955359813
8 32 52.23983154643591
8 33 49.73932046178355
8 34 64.4980619863884
8 35 6.708203932499369
8 36 42.20189569201838
8 37 33.95585369269929
8 38 3.605551275463989
8 39 23.323807579381203
8 40 46.647615158762406
8 41 44.384682042344295
8 42 42.05948168962618
8 43 32.89376840679705
8 44 54.644304369257
8 45 27.51363298439521
8 46 86.55634003352961
8 47 12.727922061357855
8 48 21.213203435596427
8 49 33.24154027718932
8 50 10.04987562112089
9 10 39.59797974644666
9 11 74.2024258363566
9 12 66.46803743153546
9 13 47.01063709417264
9 14 53.009433122794285
9 15 35.510561809129406
9 16 47.07440918375928
9 17 38.28837943815329
9 18 48.79549159502341
9 19 37.64306044943742
9 20 29.5296461204668
9 21 26.1725046566048
9 22 62.96824596572466
9 23 19.0
9 24 45.70557952810576
9 25 14.560219778561036
9 26 8.06225774829855
9 27 39.20459156782532
9 28 32.28002478313795
9 29 32.0624390837628
9 30 59.50630218724736
9 31 63.60031446463138
9 32 49.64876634922564
9 33 29.732137494637012
9 34 44.204072210600685
9 35 18.027756377319946
9 36 23.853720883753127
9 37 54.08326913195984
9 38 24.186773244895647
9 39 26.570660511172846
9 40 67.54257916307313
9 41 22.80350850198276
9 42 61.5223536610881
9 43 18.867962264113206
9 44 35.38361202590826
9 45 36.61966684720111
9 46 70.32780389006896
9 47 30.265491900843113
9 48 2.0
9 49 12.206555615733702
9 50 31.25699921617557
10 11 88.64536084872124
10 12 77.3692445355388
10 13 52.630789467763066
10 14 60.876925020897694
10 15 47.042533945356304
10 16 25.45584412271571
10 17 57.07889277132134
10 18 9.219544457292887
10 19 77.15568676384133
10 20 42.04759208325728
10 21 48.05205510693585
10 22 81.2219182240853
10 23 29.410882339705484
10 24 26.248809496813376
10 25 52.80151512977634
10 26 35.22782990761707
10 27 5.0
10 28 37.12142238654117
10 29 67.08203932499369
10 30 26.1725046566048
10 31 79.63039620647382
10 32 75.95393340703298
10 33 69.31089380465383
10 34 83.6301381082203
10 35 30.675723300355934
10 36 63.12685640834652
10 37 40.45985664828782
10 38 25.317977802344327
10 39 19.235384061671343
10 40 33.015148038438355
10 41 60.4648658313239
10 42 48.83646178829912
10 43 39.84971769034255
10 44 74.96665925596525
10 45 49.040799340956916
10 46 109.04127658827184
10 47 32.0624390837628
10 48 38.2099463490856
10 49 51.66236541235796
10 50 24.186773244895647
11 12 12.165525060596439
11 13 36.22154055254967
11 14 28.071337695236398
11 15 109.62207806824317
11 16 69.00724599634447
11 17 111.94641575325224
11 18 94.64142856064674
11 19 75.23961722390672
11 20 48.84669896727925
11 21 48.25971404805462
11 22 12.529964086141668
11 23 64.47480127925948
11 24 67.0
11 25 66.52818951391959
11 26 81.27115109311545
11 27 84.17244204607586
11 28 51.92301994298868
11 29 95.80187889597991
11 30 84.48076704197234
11 31 10.63014581273465
11 32 31.38470965295043
11 33 77.52418977325722
11 34 86.16263691415206
11 35 63.97655820689325
11 36 69.8927750200262
11 37 56.71860364994893
11 38 65.45991139621256
11 39 91.3892772703669
11 40 89.44271909999159
11 41 85.42833253669417
11 42 53.45091205957107
11 43 93.00537618869137
11 44 76.48529270389177
11 45 40.85339643163099
11 46 80.02499609497022
11 47 57.0087712549569
11 48 75.8023746329889
11 49 75.69015788066504
11 50 64.53681120105021
12 13 24.73863375370596
12 14 16.492422502470642
12 15 101.41498903022176
12 16 57.0087712549569
12 17 104.6900186264192
12 18 83.02409288875127
12 19 73.24616030891995
12 20 39.11521443121589
12 21 40.311288741492746
12 22 14.317821063276353
12 23 54.70831746635972
12 24 55.036351623268054
12 25 60.74537019394976
12 26 73.0
12 27 72.78049189171504
12 28 41.23105625617661
12 29 90.91754506144565
12 30 72.3394774656273
12 31 9.848857801796104
12 32 31.0
12 33 74.09453421137081
12 34 84.40379138403677
12 35 54.378304497290095
12 36 65.79513659838392
12 37 44.553338819890925
12 38 55.036351623268054
12 39 81.41252974819048
12 40 77.27871634544663
12 41 80.26207074328447
12 42 41.43669871020132
12 43 84.95881355103778
12 44 74.04052944165107
12 45 31.064449134018133
12 46 83.18653737234169
12 47 46.238512086787566
12 48 67.89698078707183
12 49 69.63476143421474
12 50 53.45091205957107
13 14 8.246211251235321
13 15 80.05623023850174
13 16 33.37663853655727
13 17 84.87638069569178
13 18 58.42088667591412
13 19 65.27633568147036
13 20 17.4928556845359
13 21 23.345235059857504
13 22 30.805843601498726
13 23 31.827660925679098
13 24 31.25699921617557
13 25 45.89117562233506
13 26 52.20153254455275
13 27 48.05205510693585
13 28 17.204650534085253
13 29 75.96051605933177
13 30 49.72926703662542
13 31 28.160255680657446
13 32 34.655446902326915
13 33 63.071388124885914
13 34 76.10519036176179
13 35 31.827660925679098
13 36 54.08326913195984
13 37 23.853720883753127
13 38 31.064449134018133
13 39 57.688820407423826
13 40 55.71355310873648
13 41 65.25335240430181
13 42 25.0
13 43 64.20280367709809
13 44 65.06919393998976
13 45 11.180339887498949
13 46 84.970583144992
13 47 21.95449840010015
13 48 48.02082881417188
13 49 53.45091205957107
13 50 28.792360097775937
14 15 86.97700845625813
14 16 41.10960958218893
14 17 91.21403400793103
14 18 66.61080993352356
14 19 67.02984409947557
14 20 24.041630560342615
14 21 27.730849247724095
14 22 23.769728648009426
14 23 39.20459156782532
14 24 39.05124837953327
14 25 49.9799959983992
14 26 58.7962583843564
14 27 56.293871780150276
14 28 25.059928172283335
14 29 80.4114419718985
14 30 57.0701322935211
14 31 20.615528128088304
14 32 31.38470965295043
14 33 65.92419889539804
14 34 78.10249675906654
14 35 39.05124837953327
14 36 57.0701322935211
14 37 30.083217912982647
14 38 38.948684188300895
14 39 65.5133574166368
14 40 62.6418390534633
14 41 69.6419413859206
14 42 29.206163733020468
14 43 70.83784299369935
14 44 67.1863081289633
14 45 16.401219466856727
14 46 83.57032966310472
14 47 29.966648127543394
14 48 54.20332093147061
14 49 58.180752831155424
14 50 37.0
15 16 68.00735254367721
15 17 11.180339887498949
15 18 53.23532661682466
15 19 59.21148537234985
15 20 62.93647591023825
15 21 61.40032573203501
15 22 98.47842403288143
15 23 48.41487374764082
15 24 67.67569726275453
15 25 46.486557196677836
15 26 28.42534080710379
15 27 50.35871324805669
15 28 63.41135544995076
15 29 34.539832078341085
15 30 73.17103251970687
15 31 99.04544411531506
15 32 84.581321815162
15 33 50.08991914547278
15 34 59.20304046246274
15 35 48.27007354458868
15 36 50.35871324805669
15 37 80.11242100947892
15 38 50.774009099144415
15 39 28.442925306655784
15 40 80.00624975587844
15 41 36.124783736376884
15 42 88.56635930193812
15 43 16.64331697709324
15 44 56.22277118748239
15 45 70.7248188403477
15 46 92.39588735436226
15 47 59.64059020499378
15 48 33.83784863137726
15 49 38.07886552931954
15 50 56.356011214421486
16 17 76.48529270389177
16 18 27.730849247724095
16 19 80.1311425102625
16 20 31.240998703626616
16 21 40.311288741492746
16 22 64.13267497929586
16 23 28.792360097775937
16 24 2.23606797749979
16 25 55.46169849544819
16 26 47.042533945356304
16 27 20.518284528683193
16 28 24.20743687382041
16 29 78.91767862779544
16 30 17.0
16 31 61.5223536610881
16 32 64.41273166075166
16 33 74.32361670424818
16 34 89.05054744357274
16 35 30.083217912982647
16 36 66.18912297349165
16 37 15.264337522473747
16 38 23.08679276123039
16 39 39.92492955535426
16 40 24.20743687382041
16 41 69.85699678629192
16 42 23.430749027719962
16 43 56.32051136131489
16 44 78.71467461661771
16 45 34.88552708502482
16 46 107.71258050942797
16 47 21.2602916254693
16 48 46.69047011971501
16 49 58.52349955359813
16 50 16.15549442140351
17 18 63.788713735268246
17 19 54.230987451824994
17 20 67.42403132415029
17 21 64.38167441127949
17 22 100.26464980241042
17 23 54.120236510939236
17 24 75.92759709091287
17 25 46.32493928760188
17 26 32.7566787083184
17 27 60.00833275470999
17 28 68.96375859826666
17 29 27.16615541441225
17 30 83.0
17 31 101.31633629380802
17 32 84.90583018850944
17 33 45.5411901469428
17 34 52.3450093132096
17 35 53.71219600798314
17 36 47.75981574503821
17 37 87.5956619930462
17 38 57.38466694161429
17 39 38.0
17 40 90.08884503644167
17 41 31.78049716414141
17 42 95.85927185202274
17 43 21.02379604162864
17 44 51.24451190127583
17 45 74.81310045707235
17 46 86.20904824900923
17 47 65.7419196555744
17 48 37.013511046643494
17 49 37.21558813185679
17 50 63.56886030125127
18 19 86.37129152675674
18 20 49.64876634922564
18 21 56.32051136131489
18 22 88.0
18 23 38.07886552931954
18 24 29.154759474226502
18 25 62.00806399170998
18 26 44.204072210600685
18 27 11.40175425099138
18 28 44.10215414239989
18 29 75.66372975210778
18 30 22.360679774997898
18 31 86.09297300012354
18 32 83.95236744726142
18 33 78.49203781276162
18 34 92.76313923105448
18 35 39.395431207184416
18 36 72.34638899074369
18 37 42.941821107167776
18 38 33.52610922848042
18 39 26.92582403567252
18 40 27.65863337187866
18 41 69.40461079784254
18 42 50.774009099144415
18 43 47.92702786528704
18 44 84.17244204607586
18 45 56.142675390472796
18 46 118.22436297142819
18 47 39.20459156782532
18 48 47.38143096192854
18 49 60.8276253029822
18 50 31.144823004794873
19 20 52.20153254455275
19 21 43.174066289845804
19 22 62.76941930590086
19 23 51.86520991955976
19 24 78.29431652425353
19 25 25.0
19 26 43.56604182158393
19 27 76.38062581571324
19 28 58.52349955359813
19 29 28.160255680657446
19 30 94.86832980505137
19 31 65.7875368135941
19 32 43.86342439892262
19 33 9.219544457292887
19 34 11.180339887498949
19 35 50.47771785649585
19 36 14.212670403551895
19 37 82.21921916437786
19 38 57.688820407423826
19 39 63.28506932918696
19 40 102.90286682109493
19 41 23.08679276123039
19 42 87.55569655939013
19 43 47.12748667179272
19 44 3.0
19 45 54.589376255824725
19 46 33.83784863137726
19 47 59.50630218724736
19 48 39.20459156782532
19 49 26.076809620810597
19 50 64.1404708432983
20 21 9.433981132056603
20 22 39.81205847478876
20 23 15.652475842498529
20 24 29.068883707497267
20 25 30.0
20 26 34.828149534535996
20 27 38.3275357934736
20 28 7.0710678118654755
20 29 59.22837157984339
20 30 48.010415536631214
20 31 38.897300677553446
20 32 34.48187929913333
20 33 48.373546489791295
20 34 62.369864518050704
20 35 15.264337522473747
20 36 39.45883931389772
20 37 30.083217912982647
20 38 17.11724276862369
20 39 42.5440947723653
20 40 55.44366510251645
20 41 48.662100242385755
20 42 35.510561809129406
20 43 46.861498055439924
20 44 51.419840528729765
20 45 8.06225774829855
20 46 77.00649323271382
20 47 10.770329614269007
20 48 30.528675044947494
20 49 36.6742416417845
20 50 18.681541692269406
21 22 37.57658845611187
21 23 19.026297590440446
21 24 38.18376618407357
21 25 22.561028345356956
21 26 33.015148038438355
21 27 44.9221548904324
21 28 16.401219466856727
21 29 52.81098370604357
21 30 56.85068161420758
21 31 37.73592452822641
21 32 28.071337695236398
21 33 40.01249804748511
21 34 53.600373133029585
21 35 18.0
21 36 31.016124838541646
21 37 39.395431207184416
21 38 22.80350850198276
21 39 44.91102314577124
21 40 64.4437739428721
21 41 42.05948168962618
21 42 44.384682042344295
21 43 44.82186966202994
21 44 42.579337712087536
21 45 12.165525060596439
21 46 67.62396025078685
21 47 19.209372712298546
21 48 27.65863337187866
21 49 30.463092423455635
21 50 26.419689627245813
22 23 55.08175741568164
22 24 61.98386886924694
22 25 54.45181356024793
