location capacity Xf Yf
1 29.12 33.248 34.062
2 19.41 7.674 27.733
3 19.41 24.348 31.481
4 9.71 17.736 22.712
5 38.83 24.787 22.72
6 48.54 11.091 27.001
7 19.41 0.504 25.93
8 38.83 6.012 31.606
9 38.83 29.373 26.002
10 19.41 26.029 1.831
11 29.12 29.875 8.908
12 38.83 11.518 34.551
13 9.71 32.657 28.131
14 19.41 26.507 32.694
15 29.12 6.688 8.576
16 19.41 13.637 28.347
17 9.71 2.946 9.269
18 9.71 22.813 33.22
19 38.83 30.97 11.871
20 9.71 15.623 17.834
21 9.71 10.397 17.165
22 48.54 18.997 25.681
23 29.12 24.848 22.001
24 9.71 20.656 8.102
25 19.41 23.183 5.116
26 9.71 2.296 26.803
27 29.12 30.151 16.378
28 9.71 7.285 29.625
29 38.83 34.946 19.873
30 9.71 24.623 3.633
31 29.12 26.071 25.777
32 48.54 0.378 10.64
33 9.71 16.178 3.393
34 9.71 11.806 9.317
35 29.12 8.918 13.143
36 48.54 7.265 3.544
37 48.54 27.094 16.766
38 19.41 13.931 28.571
39 9.71 34.345 21.27
40 48.54 14.81 21.155
41 19.41 2.425 31.593
42 19.41 31.712 28.773
43 9.71 1.418 24.482
44 38.83 11.134 6.864
45 29.12 22.051 20.573
46 38.83 35.656 22.714
47 38.83 13.692 4.151
48 48.54 7.598 23.779
49 29.12 8.994 35.595
50 9.71 14.564 10.358
51 19.41 9.773 31.729
52 38.83 34.509 18.902
53 9.71 28.468 17.596
54 19.41 34.757 0.679
55 38.83 7.95 12.575
56 29.12 27.889 9.595
57 19.41 28.148 28.62
58 19.41 12.886 19.874
59 9.71 15.234 27.954
60 38.83 31.017 16.351
61 48.54 2.366 20.422
62 29.12 16.751 29.996
63 9.71 28.67 34.4
64 19.41 0.684 12.185
65 19.41 24.027 20.055
66 48.54 24.937 27.5
67 19.41 27.841 13.73
68 29.12 13.555 12.685
69 9.71 6.001 21.385
70 48.54 8.142 22.211
71 29.12 27.177 28.295
72 9.71 34.248 30.84
73 19.41 8.191 20.05
74 9.71 17.467 32.923
75 9.71 3.946 32.442
76 48.54 14.582 20.89
77 29.12 28.126 1.68
78 48.54 27.865 17.732
79 9.71 16.848 21.591
80 48.54 1.932 9.353
81 19.41 22.895 23.447
82 48.54 24.167 24.889
83 29.12 35.424 30.299
84 9.71 5.799 22.677
85 38.83 9.518 27.452
86 48.54 19.357 30.912
87 19.41 4.713 4.242
88 38.83 4.668 11.351
89 9.71 15.45 23.587
90 48.54 24.774 1.639
91 29.12 34.442 20.807
92 48.54 3.68 21.955
93 48.54 26.632 25.539
94 9.71 1.979 16.724
95 9.71 2.438 27.887
96 9.71 13.239 15.112
97 29.12 26.607 19.629
98 29.12 1.7 7.647
99 19.41 34.7 19.342
100 48.54 9.797 7.005
101 9.71 4.609 17.877
102 19.41 3.761 20.485
103 48.54 35.592 19.608
104 9.71 15.138 25.113
105 19.41 14.821 20.758
106 9.71 20.083 24.178
107 48.54 9.209 4.879
108 19.41 35.511 33.291
109 48.54 22.305 15.155
110 9.71 24.243 9.299
111 38.83 33.791 0.536
112 48.54 13.355 28.653
113 9.71 20.329 9.473
114 29.12 4.434 5.013
115 48.54 30.866 18.657
116 19.41 15.113 31.798
117 38.83 8.046 19.379
118 48.54 32.902 5.414
119 19.41 32.676 31.82
120 19.41 15.075 10.892
121 38.83 35.481 0.627
122 48.54 25.457 31.549
123 19.41 24.799 27.163
124 29.12 27.979 12.201
125 48.54 18.498 8.713
126 38.83 23.67 11.92
127 9.71 14.076 10.624
128 29.12 32.442 22.499
129 29.12 27.409 26.524
130 48.54 32.034 23.37
131 38.83 13.416 24.087
132 9.71 32.168 0.654
133 29.12 2.297 8.544
134 29.12 17.275 25.894
135 48.54 15.073 32.007
136 19.41 27.007 20.055
137 38.83 2.011 11.615
138 48.54 11.448 2.928
139 29.12 24.01 22.251
140 9.71 28.67 24.296
141 29.12 35.215 21.842
142 38.83 6.53 12.911
143 38.83 34.205 18.643
144 48.54 4.422 35.479
145 38.83 27.883 31.301
146 29.12 15.257 6.51
147 48.54 25.908 14.435
148 9.71 25.12 6.967
149 38.83 2.836 30.19
150 38.83 27.593 12.038
151 48.54 4.69 32.301
152 9.71 2.911 22.895
153 19.41 13.714 4.212
154 19.41 21.635 29.933
155 19.41 17.069 11.124
156 29.12 35.413 21.741
157 29.12 18.571 27.81
158 48.54 19.467 1.545
159 9.71 6.611 3.535
160 38.83 29.866 21.302
161 29.12 7.988 0.685
162 38.83 11.973 16.856
163 48.54 20.067 15.538
164 38.83 13.643 35.438
165 9.71 10.133 2.346
166 48.54 9.74 12.757
167 38.83 27.227 12.525
168 19.41 22.794 34.631
169 29.12 6.144 32.496
170 29.12 1.25 15.264
171 38.83 23.831 28.261
172 29.12 7.494 12.52
173 38.83 25.712 32.263
174 19.41 20.717 21.35
175 48.54 25.043 33.413
176 9.71 10.801 35.185
177 48.54 1.604 18.118
178 9.71 28.056 34.769
179 19.41 20.336 19.152
180 48.54 27.984 21.728
181 9.71 4.99 30.154
182 29.12 18.86 27.086
183 38.83 3.073 2.689
