location capacity Xf Yf
1 5.251 33.248 34.062
2 9.448 7.674 27.733
3 3.71 24.348 31.481
4 3.458 17.736 22.712
5 9.201 24.787 22.72
6 11.752 11.091 27.001
7 8.896 0.504 25.93
8 7.411 6.012 31.606
9 3.533 29.373 26.002
10 5.873 26.029 1.831
11 11.799 29.875 8.908
12 7.025 11.518 34.551
13 6.337 32.657 28.131
14 2.872 26.507 32.694
15 11.842 6.688 8.576
16 7.334 13.637 28.347
17 11.744 2.946 9.269
18 9.24 22.813 33.22
19 10.408 30.97 11.871
20 8.169 15.623 17.834
21 7.237 10.397 17.165
22 8.798 18.997 25.681
23 4.076 24.848 22.001
24 7.364 20.656 8.102
25 5.235 23.183 5.116
26 8.477 2.296 26.803
27 10.691 30.151 16.378
28 11.949 7.285 29.625
29 2.5 34.946 19.873
30 4.12 24.623 3.633
31 8.621 26.071 25.777
32 5.368 0.378 10.64
33 8.507 16.178 3.393
34 7.966 11.806 9.317
35 4.023 8.918 13.143
36 3.171 7.265 3.544
37 9.4 27.094 16.766
38 3.661 13.931 28.571
39 8.35 34.345 21.27
40 7.707 14.81 21.155
41 6.699 2.425 31.593
42 6.75 31.712 28.773
43 3.323 1.418 24.482
44 4.794 11.134 6.864
45 10.669 22.051 20.573
46 7.125 35.656 22.714
47 2.514 13.692 4.151
48 7.407 7.598 23.779
49 11.744 8.994 35.595
50 9.218 14.564 10.358
51 7.466 9.773 31.729
52 6.319 34.509 18.902
53 8.908 28.468 17.596
54 10.626 34.757 0.679
55 9.159 7.95 12.575
56 9.69 27.889 9.595
57 8.765 28.148 28.62
58 5.793 12.886 19.874
59 7.344 15.234 27.954
60 3.858 31.017 16.351
61 3.388 2.366 20.422
62 10.072 16.751 29.996
63 9.48 28.67 34.4
64 6.233 0.684 12.185
65 2.981 24.027 20.055
66 8.923 24.937 27.5
67 4.509 27.841 13.73
68 5.467 13.555 12.685
69 4.949 6.001 21.385
70 3.381 8.142 22.211
71 9.706 27.177 28.295
72 4.586 34.248 30.84
73 11.774 8.191 20.05
74 7.412 17.467 32.923
75 11.617 3.946 32.442
76 7.047 14.582 20.89
77 6.351 28.126 1.68
78 4.797 27.865 17.732
79 11.549 16.848 21.591
80 5.395 1.932 9.353
81 9.744 22.895 23.447
82 4.259 24.167 24.889
83 2.916 35.424 30.299
84 9.539 5.799 22.677
85 3.513 9.518 27.452
86 7.665 19.357 30.912
87 8.654 4.713 4.242
88 7.165 4.668 11.351
89 7.744 15.45 23.587
90 5.171 24.774 1.639
91 10.053 34.442 20.807
92 2.55 3.68 21.955
93 3.641 26.632 25.539
94 6.276 1.979 16.724
95 3.372 2.438 27.887
96 6.095 13.239 15.112
97 2.592 26.607 19.629
98 7.483 1.7 7.647
99 8.507 34.7 19.342
100 8.883 9.797 7.005
101 2.755 4.609 17.877
102 7.948 3.761 20.485
103 3.589 35.592 19.608
104 7.959 15.138 25.113
105 6.7 14.821 20.758
106 3.165 20.083 24.178
107 8.998 9.209 4.879
108 5.417 35.511 33.291
109 8.346 22.305 15.155
110 10.658 24.243 9.299
111 4.866 33.791 0.536
112 3.112 13.355 28.653
113 4.444 20.329 9.473
114 9.699 4.434 5.013
115 11.603 30.866 18.657
116 3.18 15.113 31.798
117 3.1 8.046 19.379
118 2.712 32.902 5.414
119 7.122 32.676 31.82
120 9.012 15.075 10.892
121 9.925 35.481 0.627
122 7.098 25.457 31.549
123 7.502 24.799 27.163
124 6.232 27.979 12.201
125 10.688 18.498 8.713
126 7.428 23.67 11.92
127 3.719 14.076 10.624
128 2.434 32.442 22.499
129 7.675 27.409 26.524
130 11.957 32.034 23.37
131 3.543 13.416 24.087
132 8.494 32.168 0.654
133 3.175 2.297 8.544
134 2.441 17.275 25.894
135 11.573 15.073 32.007
136 7.7 27.007 20.055
137 6.996 2.011 11.615
138 11.059 11.448 2.928
139 10.465 24.01 22.251
140 12.017 28.67 24.296
141 9.756 35.215 21.842
142 4.137 6.53 12.911
143 7.309 34.205 18.643
144 12.02 4.422 35.479
145 5.817 27.883 31.301
146 7.814 15.257 6.51
147 6.095 25.908 14.435
148 11.706 25.12 6.967
149 4.943 2.836 30.19
150 4.485 27.593 12.038
151 11.638 4.69 32.301
152 10.291 2.911 22.895
153 3.307 13.714 4.212
154 5.831 21.635 29.933
155 4.912 17.069 11.124
156 4.652 35.413 21.741
157 5.435 18.571 27.81
158 4.706 19.467 1.545
159 9.166 6.611 3.535
160 7.629 29.866 21.302
161 6.838 7.988 0.685
162 4.375 11.973 16.856
163 10.148 20.067 15.538
164 8.302 13.643 35.438
165 8.381 10.133 2.346
166 3.939 9.74 12.757
167 11.807 27.227 12.525
168 10.089 22.794 34.631
169 3.037 6.144 32.496
170 6.148 1.25 15.264
171 10.256 23.831 28.261
172 2.93 7.494 12.52
173 7.755 25.712 32.263
174 2.506 20.717 21.35
175 11.035 25.043 33.413
176 6.915 10.801 35.185
177 4.402 1.604 18.118
178 11.563 28.056 34.769
179 2.909 20.336 19.152
180 8.821 27.984 21.728
181 9.582 4.99 30.154
182 10.555 18.86 27.086
183 10.763 3.073 2.689
184 9.448 24.786 7.289
185 5.071 21.949 8.952
186 8.482 12.753 18.59
187 6.677 31.48 18.735
188 9.933 9.949 11.772
189 5.43 35.38 7.829
190 9.111 6.493 16.785
191 4.015 2.936 33.739
192 11.385 24.422 5.722
193 10.981 26.755 25.775
194 10.134 25.504 9.264
195 5.47 8.322 19.589
196 6.997 11.66 33.694
197 8.873 18.709 22.629
198 3.806 15.428 1.156
199 6.78 12.7 6.491
200 7.347 34.09 6.011
201 4.365 35.011 32.497
202 4.898 31.079 27.17
203 8.654 21.028 16.248
204 5.583 18.606 34.339
205 2.654 8.295 25.68
206 5.756 13.448 14.549
207 8.218 11.518 32.974
208 11.91 13.794 7.921
209 7.038 34.648 21.684
210 9.957 35.207 14.604
211 7.357 3.094 2.206
212 10.433 12.38 8.223
213 2.936 14.546 28.681
214 7.567 8.396 3.855
215 11.284 11.482 30.397
216 5.976 26.254 29.285
217 2.607 21.458 4.512
218 5.628 8.26 10.958
219 7.876 32.047 33.467
220 11.007 7.608 27.166
221 12.058 23.998 31.004
222 11.065 0.535 12.74
223 10.773 25.183 22.816
224 8.948 2.891 15.543
225 4.837 10.82 21.776
226 7.785 21.989 12.807
227 8.585 7.588 30.61
228 4.603 33.904 6.538
229 11.184 11.223 4.215
230 9.339 18.867 29.656
231 2.626 18.19 11.108
232 5.863 14.482 22.931
233 10.295 14.678 30.999
234 8.147 9.535 30.666
235 10.671 12.093 34.508
236 4.106 8.205 10.101
237 11.948 32.534 30.999
238 2.873 1.17 29.438
239 5.052 35.009 7.359
240 10.7 33.159 30.691
241 8.813 1.976 34.953
242 8.829 28.012 19.044
243 5.263 2.351 15.065
244 9.667 18.153 12.895
245 5.882 14.417 7.0
246 2.54 30.759 32.72
247 10.336 10.463 20.112
248 5.118 20.932 6.003
249 4.864 11.505 24.415
250 9.155 28.317 23.711
251 2.983 27.829 15.573
252 10.073 4.187 21.116
253 9.214 22.893 9.67
254 7.878 15.936 23.124
