location capacity Xf Yf
1 30.651 33.248 34.062
2 46.875 7.674 27.733
3 15.254 24.348 31.481
4 45.813 17.736 22.712
5 20.968 24.787 22.72
6 26.735 11.091 27.001
7 13.322 0.504 25.93
8 45.726 6.012 31.606
9 46.487 29.373 26.002
10 22.011 26.029 1.831
11 26.48 29.875 8.908
12 12.263 11.518 34.551
13 16.401 32.657 28.131
14 38.843 26.507 32.694
15 33.434 6.688 8.576
16 21.934 13.637 28.347
17 35.282 2.946 9.269
18 25.607 22.813 33.22
19 25.871 30.97 11.871
20 32.874 15.623 17.834
21 11.497 10.397 17.165
22 38.633 18.997 25.681
23 35.998 24.848 22.001
24 43.881 20.656 8.102
25 38.702 23.183 5.116
26 33.227 2.296 26.803
27 18.539 30.151 16.378
28 27.538 7.285 29.625
29 10.464 34.946 19.873
30 48.234 24.623 3.633
31 43.464 26.071 25.777
32 11.764 0.378 10.64
33 29.58 16.178 3.393
34 18.383 11.806 9.317
35 35.989 8.918 13.143
36 20.709 7.265 3.544
37 36.447 27.094 16.766
38 10.839 13.931 28.571
39 44.923 34.345 21.27
40 22.096 14.81 21.155
41 45.847 2.425 31.593
42 29.388 31.712 28.773
43 26.306 1.418 24.482
44 31.886 11.134 6.864
45 44.69 22.051 20.573
46 16.731 35.656 22.714
47 31.26 13.692 4.151
48 42.838 7.598 23.779
49 17.649 8.994 35.595
50 45.66 14.564 10.358
51 12.257 9.773 31.729
52 29.304 34.509 18.902
53 14.516 28.468 17.596
54 44.387 34.757 0.679
55 11.683 7.95 12.575
56 33.493 27.889 9.595
57 14.205 28.148 28.62
58 31.217 12.886 19.874
59 24.149 15.234 27.954
60 30.315 31.017 16.351
61 12.853 2.366 20.422
62 22.725 16.751 29.996
63 15.304 28.67 34.4
64 30.205 0.684 12.185
65 35.551 24.027 20.055
66 36.767 24.937 27.5
67 24.701 27.841 13.73
68 20.654 13.555 12.685
69 27.825 6.001 21.385
70 35.729 8.142 22.211
71 45.713 27.177 28.295
72 46.063 34.248 30.84
73 16.006 8.191 20.05
74 17.454 17.467 32.923
75 39.855 3.946 32.442
76 15.984 14.582 20.89
77 25.964 28.126 1.68
78 37.077 27.865 17.732
79 18.064 16.848 21.591
80 14.245 1.932 9.353
81 18.267 22.895 23.447
82 47.425 24.167 24.889
83 42.77 35.424 30.299
84 44.619 5.799 22.677
85 43.849 9.518 27.452
86 40.681 19.357 30.912
87 30.314 4.713 4.242
88 39.167 4.668 11.351
