location capacity Xf Yf
1 31.03 1.122 45.908
2 31.03 11.592 29.363
3 31.03 32.818 32.053
4 31.03 5.107 15.457
5 38.79 46.103 33.919
6 15.52 32.265 5.572
7 7.76 38.865 35.229
8 15.52 31.371 18.255
9 15.52 6.403 19.23
10 23.28 25.147 12.42
11 7.76 26.348 36.035
12 31.03 19.811 9.358
13 38.79 36.265 28.965
14 15.52 22.157 27.045
15 38.79 40.337 15.299
16 31.03 27.866 23.557
17 23.28 26.434 3.44
18 7.76 29.35 39.817
19 23.28 24.439 3.151
20 31.03 34.325 6.446
21 23.28 1.073 46.114
22 23.28 36.725 23.033
23 38.79 10.514 33.524
24 7.76 36.63 13.877
25 23.28 47.388 44.259
26 23.28 14.02 5.146
27 31.03 41.142 41.424
28 15.52 38.772 25.28
29 15.52 11.584 4.33
30 23.28 43.294 30.733
31 31.03 44.084 11.934
32 15.52 29.91 34.947
33 31.03 7.07 44.964
34 7.76 39.981 35.372
35 15.52 1.984 31.257
36 7.76 40.66 46.42
37 23.28 23.789 31.874
38 23.28 12.823 0.901
39 38.79 36.891 21.838
40 7.76 36.481 39.818
41 7.76 32.472 4.963
42 38.79 1.099 24.318
43 7.76 12.461 46.369
44 15.52 44.472 5.755
45 7.76 42.678 4.457
46 7.76 4.092 45.26
47 7.76 38.509 19.091
48 31.03 19.813 36.575
49 38.79 39.314 5.384
50 38.79 0.661 5.747
51 7.76 43.042 43.707
52 7.76 43.289 9.323
53 23.28 19.625 22.845
54 38.79 43.242 3.417
55 7.76 13.372 6.658
56 7.76 19.779 10.259
57 31.03 36.701 30.977
58 38.79 27.398 45.087
59 38.79 47.316 19.203
60 38.79 44.143 14.399
61 38.79 35.38 27.576
62 7.76 19.151 29.871
63 15.52 8.061 20.9
64 38.79 7.118 16.009
65 23.28 38.868 20.087
66 38.79 15.14 23.173
67 38.79 29.705 47.301
68 7.76 13.192 13.164
69 38.79 8.041 5.87
70 15.52 32.766 42.585
71 23.28 44.867 21.983
72 15.52 39.672 20.594
73 31.03 25.405 28.297
74 15.52 6.117 5.909
75 31.03 13.049 37.449
76 31.03 15.672 29.123
77 23.28 19.053 37.136
78 15.52 17.143 37.728
79 31.03 23.311 0.752
80 15.52 33.101 22.371
81 23.28 31.437 37.65
82 38.79 35.004 46.18
83 38.79 47.083 4.457
84 23.28 41.804 17.366
85 31.03 16.319 37.619
86 31.03 42.696 14.714
87 7.76 34.926 17.648
88 23.28 1.583 22.892
