location capacity Xf Yf
1 9.7 1.122 45.908
2 9.7 11.592 29.363
3 1.94 32.818 32.053
4 9.7 5.107 15.457
5 5.82 46.103 33.919
6 3.88 32.265 5.572
7 1.94 38.865 35.229
8 1.94 31.371 18.255
9 9.7 6.403 19.23
10 5.82 25.147 12.42
11 1.94 26.348 36.035
12 3.88 19.811 9.358
13 7.76 36.265 28.965
14 3.88 22.157 27.045
15 7.76 40.337 15.299
16 1.94 27.866 23.557
17 7.76 26.434 3.44
18 7.76 29.35 39.817
19 7.76 24.439 3.151
20 7.76 34.325 6.446
21 7.76 1.073 46.114
22 1.94 36.725 23.033
23 7.76 10.514 33.524
24 1.94 36.63 13.877
25 9.7 47.388 44.259
26 9.7 14.02 5.146
27 1.94 41.142 41.424
28 5.82 38.772 25.28
29 5.82 11.584 4.33
30 5.82 43.294 30.733
31 7.76 44.084 11.934
32 7.76 29.91 34.947
33 1.94 7.07 44.964
34 5.82 39.981 35.372
35 1.94 1.984 31.257
36 9.7 40.66 46.42
37 7.76 23.789 31.874
38 7.76 12.823 0.901
39 1.94 36.891 21.838
40 7.76 36.481 39.818
41 7.76 32.472 4.963
42 3.88 1.099 24.318
43 9.7 12.461 46.369
44 3.88 44.472 5.755
45 1.94 42.678 4.457
46 3.88 4.092 45.26
47 1.94 38.509 19.091
48 7.76 19.813 36.575
49 1.94 39.314 5.384
50 7.76 0.661 5.747
51 3.88 43.042 43.707
52 9.7 43.289 9.323
53 5.82 19.625 22.845
54 1.94 43.242 3.417
55 9.7 13.372 6.658
56 5.82 19.779 10.259
57 5.82 36.701 30.977
58 9.7 27.398 45.087
59 7.76 47.316 19.203
60 5.82 44.143 14.399
61 5.82 35.38 27.576
62 7.76 19.151 29.871
63 9.7 8.061 20.9
64 5.82 7.118 16.009
65 3.88 38.868 20.087
66 5.82 15.14 23.173
67 3.88 29.705 47.301
68 5.82 13.192 13.164
69 5.82 8.041 5.87
70 5.82 32.766 42.585
71 1.94 44.867 21.983
72 3.88 39.672 20.594
73 3.88 25.405 28.297
74 3.88 6.117 5.909
75 7.76 13.049 37.449
76 7.76 15.672 29.123
77 3.88 19.053 37.136
78 7.76 17.143 37.728
79 1.94 23.311 0.752
80 5.82 33.101 22.371
81 9.7 31.437 37.65
82 1.94 35.004 46.18
83 3.88 47.083 4.457
84 9.7 41.804 17.366
85 9.7 16.319 37.619
86 3.88 42.696 14.714
87 9.7 34.926 17.648
88 9.7 1.583 22.892
89 1.94 22.979 47.039
90 1.94 42.927 1.478
91 9.7 16.425 8.413
92 9.7 6.878 45.173
93 3.88 38.36 1.702
94 9.7 19.852 24.627
95 5.82 16.979 41.622
96 9.7 46.809 30.331
97 9.7 26.145 41.708
98 1.94 8.477 47.062
99 1.94 31.519 0.9
100 3.88 46.697 19.445
101 5.82 30.117 12.784
102 5.82 33.964 1.996
103 9.7 29.887 43.74
104 7.76 4.158 19.524
105 3.88 13.784 0.54
106 7.76 1.257 5.534
107 1.94 37.997 14.575
108 3.88 5.844 46.947
109 1.94 42.28 32.411
110 7.76 34.693 2.847
111 5.82 38.196 25.426
112 7.76 42.217 14.838
113 5.82 16.103 16.856
114 1.94 38.59 5.156
115 3.88 21.74 42.599
116 5.82 46.936 3.599
117 1.94 47.073 6.455
118 1.94 17.834 23.546
119 9.7 39.298 7.185
120 7.76 9.692 44.886
121 3.88 2.127 33.053
122 1.94 5.864 8.78
123 1.94 10.371 10.47
124 3.88 38.61 40.286
125 3.88 23.035 11.32
126 3.88 31.33 18.529
127 7.76 7.373 23.821
128 9.7 47.04 26.927
129 9.7 21.36 4.563
130 1.94 34.898 23.195
131 1.94 38.224 33.514
132 7.76 41.338 46.116
133 9.7 13.149 29.234
134 7.76 44.615 10.213
135 3.88 37.343 1.494
136 1.94 23.57 46.462
137 1.94 9.912 6.268
138 9.7 18.587 10.006
139 1.94 21.407 1.639
140 9.7 1.194 27.591
141 9.7 12.616 19.711
142 9.7 14.122 43.417
143 3.88 4.924 40.63
144 3.88 5.418 21.48
145 5.82 46.181 40.785
146 5.82 35.718 32.953
147 9.7 27.143 9.3
148 9.7 18.198 19.939
149 3.88 42.204 2.601
150 7.76 29.658 44.333
151 1.94 18.437 4.704
152 5.82 7.874 45.223
153 5.82 47.447 12.544
154 3.88 45.43 44.522
155 7.76 23.641 25.946
156 7.76 6.941 45.483
157 1.94 38.374 2.321
158 5.82 9.091 18.051
159 3.88 20.32 12.533
160 1.94 17.841 1.103
161 3.88 27.201 12.604
162 1.94 32.861 45.756
163 9.7 20.432 26.444
164 1.94 2.515 33.788
165 5.82 43.196 4.851
166 9.7 28.631 26.27
167 7.76 28.569 3.372
168 7.76 38.592 37.006
169 5.82 46.794 11.595
170 7.76 11.399 2.123
171 5.82 38.481 27.379
172 7.76 43.609 14.135
173 9.7 10.274 36.959
174 3.88 10.414 31.71
175 1.94 7.694 36.969
176 1.94 11.458 44.667
177 5.82 4.813 39.618
178 9.7 22.148 26.708
179 9.7 39.824 44.062
180 3.88 14.961 25.116
181 7.76 12.611 6.28
182 7.76 26.517 11.165
183 5.82 3.081 32.793
184 9.7 19.088 32.408
185 3.88 35.492 15.759
186 1.94 14.132 34.998
187 5.82 3.405 33.697
188 3.88 7.155 17.871
189 9.7 13.147 3.699
190 3.88 31.719 7.582
191 5.82 39.772 41.243
192 9.7 33.602 0.641
193 3.88 25.148 21.086
194 1.94 41.815 35.319
195 9.7 8.225 19.204
196 5.82 32.879 47.566
197 9.7 3.899 26.883
198 1.94 42.207 27.647
199 5.82 1.792 1.07
200 9.7 13.433 4.737
201 9.7 13.162 26.238
202 3.88 31.892 34.028
203 3.88 27.628 10.855
204 1.94 7.827 12.489
205 3.88 33.393 32.963
206 7.76 26.105 4.537
207 1.94 9.644 31.543
208 1.94 19.071 16.498
209 9.7 25.573 16.333
210 5.82 42.635 34.255
211 7.76 3.181 37.42
212 9.7 6.052 21.915
213 3.88 32.869 39.043
214 7.76 8.36 42.294
215 7.76 4.658 19.231
216 7.76 18.044 40.4
217 3.88 4.906 11.389
218 9.7 32.633 47.348
219 3.88 5.732 23.484
220 1.94 24.891 7.656
221 7.76 18.371 13.922
222 3.88 16.871 31.455
223 7.76 28.924 30.402
224 1.94 25.426 7.75
225 7.76 20.758 14.558
226 9.7 8.366 3.964
227 9.7 43.083 38.324
228 9.7 37.06 30.281
229 3.88 32.459 13.869
