location capacity Xf Yf
1 26.93 2.02 3.71
2 37.071 9.73 4.15
3 29.487 3.8 9.41
4 52.164 10.1 4.47
5 53.629 9.2 1.01
6 51.099 1.38 9.26
7 65.76 1.64 6.49
8 53.201 0.92 11.09
9 79.6 6.71 4.82
10 78.459 1.21 10.68
11 69.116 11.09 5.16
12 19.113 8.2 10.32
13 67.763 7.16 7.89
14 68.413 2.81 4.3
15 81.335 1.07 2.5
16 63.937 8.01 3.79
17 25.022 8.16 1.27
18 33.071 6.02 11.09
19 69.388 7.62 5.25
20 51.138 0.71 8.39
21 30.3 6.07 9.07
22 79.942 2.21 7.18
23 50.796 7.0 10.73
24 27.444 7.56 5.02
25 90.668 5.01 11.41
26 72.008 1.48 5.61
27 71.454 0.73 0.47
28 70.618 4.3 8.25
29 36.031 6.68 7.71
30 70.854 11.43 10.29
31 46.016 4.66 9.49
32 90.475 6.63 3.38
33 55.845 8.66 8.18
34 41.247 7.24 3.15
35 87.227 10.17 10.13
36 89.047 3.23 6.51
37 77.773 5.04 7.34
38 32.225 10.87 8.52
39 33.988 8.1 2.08
40 49.046 7.44 8.25
41 51.095 7.4 5.54
42 28.327 0.26 9.87
43 25.018 4.84 9.12
44 69.523 10.79 4.33
45 74.751 8.22 11.03
46 75.683 9.64 11.17
47 59.999 0.82 9.91
48 30.796 1.63 6.01
49 28.598 11.64 8.46
50 56.264 2.71 0.81
51 28.111 5.8 9.57
52 67.939 6.13 5.98
53 70.357 6.27 8.55
54 56.382 9.04 10.33
55 32.056 2.6 0.41
56 39.649 8.7 9.67
57 30.188 9.66 9.09
58 36.472 1.91 6.58
59 23.733 2.95 4.64
60 62.023 1.17 7.65
61 68.482 0.49 10.55
62 79.268 8.98 1.2
63 29.125 8.99 3.47
64 78.526 5.96 11.64
65 30.285 8.0 7.76
66 48.369 2.55 6.83
67 18.74 10.38 7.58
68 64.037 2.04 2.57
69 49.117 2.7 2.16
70 84.254 4.66 1.14
71 51.751 0.94 0.47
72 84.653 4.87 9.98
73 54.158 2.37 6.13
74 84.949 8.33 10.64
75 41.84 10.36 1.53
76 41.515 2.97 9.26
77 25.571 2.12 6.03
78 57.906 6.24 5.88
79 78.907 0.4 7.92
80 51.418 0.91 6.25
81 51.716 1.47 7.82
82 48.855 6.44 3.59
83 66.26 8.72 2.68
84 29.945 11.08 5.83
85 47.92 7.15 9.26
86 48.454 2.95 10.27
87 30.956 0.82 6.75
88 71.457 0.84 8.75
89 26.59 2.49 3.66
90 65.066 8.92 2.02
91 43.971 7.5 0.5
92 77.299 11.54 11.32
93 79.163 7.43 11.15
94 83.47 6.42 8.17
95 85.397 4.65 9.54
96 61.631 3.36 1.91
97 32.398 6.48 0.64
98 62.342 8.86 3.19
99 40.945 5.87 9.81
100 83.173 2.74 4.75
101 63.063 6.4 10.98
102 43.329 3.79 2.99
103 72.411 6.08 11.62
104 78.671 10.49 2.87
105 67.62 1.2 0.72
106 30.068 2.38 2.67
107 74.225 10.09 1.28
108 46.271 10.8 7.28
109 73.0 8.46 4.26
110 32.17 3.84 5.71
111 81.187 0.52 11.7
112 51.362 6.33 6.05
113 88.743 10.91 2.49
114 85.553 8.54 10.38
115 45.209 5.72 4.8
116 83.611 1.94 11.72
117 69.6 1.26 1.01
118 32.84 2.5 4.69
119 39.473 8.06 6.16
120 62.635 6.05 2.86
121 63.782 2.86 5.15
