location capacity Xf Yf
1 18.45 2.02 3.71
2 13.84 9.73 4.15
3 13.84 3.8 9.41
4 4.61 10.1 4.47
5 4.61 9.2 1.01
6 13.84 1.38 9.26
7 4.61 1.64 6.49
8 13.84 0.92 11.09
9 9.23 6.71 4.82
10 23.06 1.21 10.68
11 9.23 11.09 5.16
12 9.23 8.2 10.32
13 4.61 7.16 7.89
14 23.06 2.81 4.3
15 4.61 1.07 2.5
16 23.06 8.01 3.79
17 13.84 8.16 1.27
18 23.06 6.02 11.09
19 4.61 7.62 5.25
20 13.84 0.71 8.39
21 13.84 6.07 9.07
22 13.84 2.21 7.18
23 13.84 7.0 10.73
24 13.84 7.56 5.02
25 23.06 5.01 11.41
26 18.45 1.48 5.61
27 9.23 0.73 0.47
28 18.45 4.3 8.25
29 18.45 6.68 7.71
30 13.84 11.43 10.29
31 13.84 4.66 9.49
32 9.23 6.63 3.38
33 9.23 8.66 8.18
34 4.61 7.24 3.15
35 4.61 10.17 10.13
36 9.23 3.23 6.51
37 23.06 5.04 7.34
38 4.61 10.87 8.52
39 13.84 8.1 2.08
40 13.84 7.44 8.25
41 13.84 7.4 5.54
42 4.61 0.26 9.87
43 13.84 4.84 9.12
44 4.61 10.79 4.33
45 18.45 8.22 11.03
46 9.23 9.64 11.17
47 9.23 0.82 9.91
48 13.84 1.63 6.01
49 4.61 11.64 8.46
50 9.23 2.71 0.81
51 23.06 5.8 9.57
52 18.45 6.13 5.98
53 4.61 6.27 8.55
54 13.84 9.04 10.33
55 9.23 2.6 0.41
56 13.84 8.7 9.67
57 9.23 9.66 9.09
58 23.06 1.91 6.58
59 23.06 2.95 4.64
60 13.84 1.17 7.65
61 4.61 0.49 10.55
62 18.45 8.98 1.2
63 4.61 8.99 3.47
64 9.23 5.96 11.64
65 13.84 8.0 7.76
66 9.23 2.55 6.83
67 4.61 10.38 7.58
68 9.23 2.04 2.57
69 13.84 2.7 2.16
70 4.61 4.66 1.14
71 18.45 0.94 0.47
72 18.45 4.87 9.98
73 18.45 2.37 6.13
74 13.84 8.33 10.64
75 18.45 10.36 1.53
76 18.45 2.97 9.26
77 23.06 2.12 6.03
78 4.61 6.24 5.88
79 13.84 0.4 7.92
80 13.84 0.91 6.25
81 13.84 1.47 7.82
82 13.84 6.44 3.59
83 18.45 8.72 2.68
84 23.06 11.08 5.83
85 18.45 7.15 9.26
86 18.45 2.95 10.27
87 23.06 0.82 6.75
88 23.06 0.84 8.75
89 4.61 2.49 3.66
90 18.45 8.92 2.02
91 18.45 7.5 0.5
92 13.84 11.54 11.32
93 9.23 7.43 11.15
94 4.61 6.42 8.17
95 9.23 4.65 9.54
96 9.23 3.36 1.91
97 23.06 6.48 0.64
98 4.61 8.86 3.19
99 4.61 5.87 9.81
100 13.84 2.74 4.75
101 18.45 6.4 10.98
102 23.06 3.79 2.99
103 18.45 6.08 11.62
104 23.06 10.49 2.87
105 9.23 1.2 0.72
106 9.23 2.38 2.67
107 4.61 10.09 1.28
108 18.45 10.8 7.28
109 13.84 8.46 4.26
110 4.61 3.84 5.71
111 4.61 0.52 11.7
112 4.61 6.33 6.05
113 9.23 10.91 2.49
114 13.84 8.54 10.38
115 13.84 5.72 4.8
116 23.06 1.94 11.72
117 9.23 1.26 1.01
118 9.23 2.5 4.69
119 13.84 8.06 6.16
120 13.84 6.05 2.86
121 9.23 2.86 5.15
122 18.45 4.27 10.96
123 23.06 4.31 9.55
124 18.45 11.63 7.46
125 18.45 6.45 8.51
126 18.45 8.44 2.3
127 4.61 7.74 7.83
128 4.61 4.27 8.83
129 9.23 6.31 6.74
130 9.23 4.7 2.14
131 13.84 10.63 1.71
132 18.45 7.4 4.99
133 9.23 7.96 6.35
134 23.06 2.01 10.99
135 13.84 10.02 2.73
136 23.06 3.9 5.18
137 18.45 8.62 1.82
