location capacity Xf Yf
1 62.161 2.02 3.71
2 124.867 9.73 4.15
3 139.016 3.8 9.41
4 163.277 10.1 4.47
5 75.724 9.2 1.01
6 141.488 1.38 9.26
7 167.118 1.64 6.49
8 72.997 0.92 11.09
9 105.67 6.71 4.82
10 68.489 1.21 10.68
11 175.093 11.09 5.16
12 54.629 8.2 10.32
13 63.072 7.16 7.89
14 150.588 2.81 4.3
15 105.758 1.07 2.5
16 60.772 8.01 3.79
17 105.526 8.16 1.27
18 128.617 6.02 11.09
19 188.253 7.62 5.25
20 137.028 0.71 8.39
21 189.059 6.07 9.07
22 164.493 2.21 7.18
23 86.94 7.0 10.73
24 42.828 7.56 5.02
25 111.173 5.01 11.41
26 71.546 1.48 5.61
27 62.544 0.73 0.47
28 173.746 4.3 8.25
29 81.642 6.68 7.71
30 118.922 11.43 10.29
31 153.957 4.66 9.49
32 108.683 6.63 3.38
33 80.668 8.66 8.18
34 86.087 7.24 3.15
35 128.899 10.17 10.13
36 186.758 3.23 6.51
37 200.463 5.04 7.34
38 139.992 10.87 8.52
39 52.008 8.1 2.08
40 58.544 7.44 8.25
41 150.937 7.4 5.54
42 201.185 0.26 9.87
43 118.804 4.84 9.12
44 48.218 10.79 4.33
45 164.57 8.22 11.03
46 90.761 9.64 11.17
47 205.784 0.82 9.91
48 113.099 1.63 6.01
49 182.967 11.64 8.46
50 138.229 2.71 0.81
51 152.137 5.8 9.57
52 177.083 6.13 5.98
53 195.226 6.27 8.55
54 100.74 9.04 10.33
55 115.653 2.6 0.41
56 43.956 8.7 9.67
57 150.928 9.66 9.09
58 164.689 1.91 6.58
59 55.33 2.95 4.64
60 89.443 1.17 7.65
61 161.365 0.49 10.55
62 188.928 8.98 1.2
63 123.236 8.99 3.47
64 150.208 5.96 11.64
65 158.061 8.0 7.76
66 199.171 2.55 6.83
67 169.745 10.38 7.58
68 194.256 2.04 2.57
69 112.577 2.7 2.16
70 124.138 4.66 1.14
71 122.013 0.94 0.47
72 120.136 4.87 9.98
73 166.467 2.37 6.13
74 45.51 8.33 10.64
75 172.223 10.36 1.53
76 168.519 2.97 9.26
77 55.786 2.12 6.03
78 157.571 6.24 5.88
79 136.179 0.4 7.92
80 138.695 0.91 6.25
81 58.683 1.47 7.82
82 198.153 6.44 3.59
83 197.002 8.72 2.68
84 177.916 11.08 5.83
85 74.887 7.15 9.26
86 70.162 2.95 10.27
87 62.424 0.82 6.75
88 48.754 0.84 8.75
89 166.598 2.49 3.66
90 142.867 8.92 2.02
91 116.415 7.5 0.5
92 49.419 11.54 11.32
93 202.639 7.43 11.15
94 76.328 6.42 8.17
95 136.134 4.65 9.54
96 198.289 3.36 1.91
97 162.8 6.48 0.64
98 199.087 8.86 3.19
99 51.612 5.87 9.81
100 57.6 2.74 4.75
101 198.879 6.4 10.98
102 147.336 3.79 2.99
103 205.38 6.08 11.62
104 168.459 10.49 2.87
105 66.278 1.2 0.72
106 128.714 2.38 2.67
107 70.343 10.09 1.28
108 197.34 10.8 7.28
109 122.47 8.46 4.26
110 135.869 3.84 5.71
111 95.897 0.52 11.7
112 136.489 6.33 6.05
113 185.059 10.91 2.49
114 100.965 8.54 10.38
115 53.15 5.72 4.8
116 52.22 1.94 11.72
117 134.499 1.26 1.01
118 181.445 2.5 4.69
119 60.658 8.06 6.16
120 169.411 6.05 2.86
121 49.379 2.86 5.15
122 145.803 4.27 10.96
123 160.718 4.31 9.55
124 83.774 11.63 7.46
125 153.6 6.45 8.51
126 86.806 8.44 2.3
127 44.583 7.74 7.83
128 150.811 4.27 8.83
129 137.802 6.31 6.74
130 92.114 4.7 2.14
131 78.242 10.63 1.71
132 205.181 7.4 4.99
133 161.197 7.96 6.35
134 196.436 2.01 10.99
135 135.517 10.02 2.73
136 205.969 3.9 5.18
137 201.509 8.62 1.82
138 104.278 4.73 1.32
139 68.707 1.06 9.37
140 83.354 8.33 9.95
141 178.028 4.26 5.83
142 125.258 4.42 5.32
143 152.416 9.38 0.2
144 41.74 0.31 6.05
145 110.306 8.25 4.08
146 186.343 1.37 1.87
147 42.059 9.89 4.53
148 128.349 3.1 7.78
149 137.656 0.75 5.01
150 100.852 2.75 8.49
151 196.557 8.09 9.81
152 109.439 2.46 5.97
153 179.28 11.22 4.25
154 98.607 2.18 3.58
155 130.972 2.31 11.49
156 58.51 6.77 9.87
157 61.238 4.6 11.18
158 68.152 1.3 2.8
159 107.678 0.49 8.29
160 45.263 6.76 6.01
