location capacity Xf Yf
1 16.79 9.163 42.638
2 41.97 38.663 23.044
3 33.58 20.72 4.19
4 25.18 13.19 22.424
5 16.79 34.489 3.171
6 41.97 21.475 36.159
7 41.97 40.163 10.814
8 41.97 34.086 7.767
9 33.58 40.095 36.303
10 25.18 34.979 33.704
11 25.18 3.158 10.211
12 41.97 24.86 42.94
13 33.58 5.544 32.026
14 25.18 35.273 3.555
15 8.39 0.253 35.773
16 8.39 34.012 40.052
17 16.79 9.991 25.946
18 25.18 34.992 5.817
19 25.18 42.152 13.639
20 16.79 22.374 3.968
21 41.97 19.036 22.651
22 25.18 21.022 17.548
23 25.18 40.545 37.873
24 41.97 29.501 15.63
25 8.39 27.986 13.901
26 8.39 3.476 16.218
27 16.79 21.703 2.882
28 25.18 40.499 17.811
29 16.79 40.145 15.188
30 41.97 13.755 29.548
31 16.79 15.063 33.505
32 41.97 11.725 25.208
33 16.79 28.787 0.409
34 8.39 36.374 18.265
35 16.79 26.067 6.488
36 41.97 8.857 33.146
37 41.97 20.176 17.648
38 33.58 13.076 29.02
39 41.97 13.722 39.516
40 16.79 10.017 37.183
41 8.39 21.844 34.952
42 16.79 30.444 6.428
43 25.18 5.18 41.533
44 25.18 40.799 23.756
45 41.97 4.964 21.458
46 33.58 20.849 38.694
47 16.79 11.702 25.6
48 16.79 3.647 10.655
49 33.58 33.452 24.932
50 16.79 41.862 10.869
51 8.39 19.334 15.102
52 8.39 16.368 25.344
53 8.39 37.055 2.421
54 33.58 13.281 15.005
55 33.58 26.019 36.769
56 25.18 12.714 13.05
57 33.58 16.222 22.567
58 8.39 17.033 15.824
59 33.58 23.663 2.613
60 33.58 30.032 3.307
61 33.58 5.881 34.379
62 25.18 1.659 2.606
63 8.39 30.345 6.531
64 25.18 13.823 1.921
65 16.79 10.032 19.965
66 25.18 39.3 25.837
67 33.58 4.021 38.93
68 8.39 16.555 8.771
69 8.39 39.859 14.57
70 16.79 24.392 14.762
71 25.18 38.167 8.629
72 33.58 28.257 30.959
73 25.18 43.591 30.249
74 16.79 36.989 4.941
75 33.58 15.322 10.992
76 33.58 19.196 40.401
77 41.97 2.903 31.886
78 16.79 5.021 6.21
79 16.79 13.404 39.168
80 8.39 24.139 22.819
81 41.97 22.187 11.48
82 41.97 43.594 25.849
83 41.97 10.154 22.762
84 16.79 28.542 30.941
85 16.79 19.805 32.753
86 33.58 19.688 22.297
87 33.58 15.785 32.733
88 25.18 12.391 5.411
89 16.79 37.715 32.641
90 16.79 5.671 27.903
91 16.79 2.323 25.217
92 25.18 18.505 19.372
93 16.79 39.045 14.119
94 41.97 40.385 13.43
95 33.58 12.789 33.415
96 8.39 38.219 21.77
97 16.79 11.487 36.929
98 8.39 4.374 25.474
99 33.58 18.074 38.639
100 25.18 2.768 18.34
101 16.79 20.941 37.051
102 33.58 40.038 1.65
103 25.18 1.799 28.02
104 41.97 43.225 7.326
105 41.97 37.301 31.047
106 16.79 42.093 10.002
107 8.39 41.108 34.182
108 41.97 1.937 21.467
109 41.97 19.555 37.144
110 25.18 8.119 40.277
111 16.79 37.743 31.285
112 16.79 0.881 29.669
113 33.58 12.425 37.692
114 41.97 0.264 40.078
115 25.18 26.382 25.668
116 41.97 41.466 8.565
117 25.18 38.748 9.712
118 8.39 32.32 20.294
119 16.79 1.735 7.166
120 41.97 34.729 25.403
121 33.58 30.182 10.833
122 8.39 31.588 22.202
123 16.79 43.316 40.998
124 8.39 24.275 25.169
125 16.79 34.871 17.67
126 41.97 11.643 18.615
127 25.18 18.678 31.137
128 33.58 33.834 34.511
129 33.58 24.472 14.944
130 16.79 32.048 26.244
131 41.97 41.673 42.812
132 33.58 6.276 12.074
133 16.79 33.182 10.917
134 41.97 38.206 15.024
135 41.97 15.654 4.132
136 8.39 33.518 22.096
137 33.58 2.402 26.145
138 8.39 11.301 27.987
139 8.39 1.655 27.125
140 41.97 8.088 20.504
141 33.58 36.223 8.287
142 8.39 0.623 28.251
143 41.97 6.675 40.608
144 33.58 25.077 26.141
145 33.58 39.483 27.736
146 16.79 8.338 12.82
147 16.79 36.858 35.685
148 8.39 8.671 24.772
149 33.58 29.271 36.381
150 33.58 5.65 10.255
151 25.18 33.857 13.243
152 25.18 39.956 34.765
153 25.18 0.408 41.145
154 33.58 43.108 13.927
155 16.79 4.59 22.11
156 41.97 39.887 27.557
157 25.18 12.798 40.366
158 8.39 5.951 29.198
159 33.58 33.87 25.547
160 8.39 26.566 0.344
161 25.18 30.104 27.035
162 16.79 29.676 36.53
163 16.79 36.356 36.594
164 33.58 17.456 3.698
165 16.79 12.753 33.05
