customer location distance
1 1 11.06
1 2 20.52
1 3 17.48
1 4 20.27
1 5 3.092
1 6 20.08
1 7 12.73
1 8 15.11
1 9 19.42
1 10 16.6
1 11 20.19
1 12 0.938
1 13 22.08
1 14 14.9
1 15 17.16
1 16 6.277
1 17 16.6
1 18 18.7
1 19 4.883
1 20 17.33
1 21 18.56
1 22 20.5
1 23 19.12
1 24 21.75
1 25 23.83
1 26 23.39
1 27 22.77
1 28 14.84
1 29 18.38
1 30 14.03
1 31 10.13
1 32 18.58
1 33 3.443
1 34 20.98
1 35 5.29
1 36 11.83
1 37 17.02
1 38 16.4
1 39 14.586
1 40 14.6
1 41 13.03
1 42 13.336
1 43 11.766
1 44 10.516
1 45 20.77
1 46 7.28
1 47 15.68
1 48 15.625
1 49 5.203
1 50 24.28
1 51 14.734
1 52 16.28
1 53 19.02
1 54 19.89
1 55 25.33
1 56 14.25
1 57 13.805
1 58 13.76
1 59 15.75
1 60 19.6
1 61 20.31
1 62 24.23
1 63 21.53
1 64 16.0
1 65 17.36
1 66 19.11
1 67 14.28
1 68 15.44
1 69 17.08
1 70 10.34
1 71 13.6
1 72 15.65
1 73 16.02
1 74 19.42
1 75 7.11
1 76 18.52
1 77 19.97
1 78 6.305
1 79 13.914
1 80 18.34
1 81 25.34
1 82 14.79
1 83 11.945
1 84 19.58
1 85 4.836
1 86 10.13
1 87 17.66
1 88 14.67
1 89 6.297
1 90 24.23
1 91 22.22
1 92 11.695
1 93 12.38
1 94 20.23
1 95 17.22
1 96 10.81
1 97 17.86
1 98 18.48
1 99 17.08
1 100 6.05
1 101 20.34
1 102 25.78
1 103 20.9
1 104 15.92
1 105 11.55
1 106 18.69
1 107 19.97
1 108 17.03
1 109 13.49
1 110 6.125
1 111 18.78
1 112 9.87
1 113 16.72
1 114 7.22
1 115 15.336
1 116 7.98
1 117 6.695
1 118 5.266
1 119 6.527
1 120 21.05
1 121 8.195
1 122 8.37
1 123 3.486
1 124 20.02
1 125 7.258
1 126 18.75
1 127 3.836
1 128 10.17
1 129 9.836
1 130 17.36
1 131 11.03
1 132 26.31
1 133 8.6
1 134 5.3
1 135 11.234
1 136 19.06
1 137 20.16
1 138 23.25
1 139 22.11
1 140 15.234
1 141 17.89
1 142 8.71
1 143 17.28
1 144 18.16
1 145 22.47
1 146 7.473
1 147 21.56
1 148 19.5
1 149 10.12
1 150 10.52
1 151 11.7
1 152 19.92
1 153 18.53
1 154 15.516
1 155 16.36
1 156 21.56
1 157 6.305
1 158 17.27
1 159 9.51
1 160 9.234
1 161 3.922
1 162 6.98
1 163 21.62
1 164 25.17
1 165 12.51
1 166 18.94
1 167 16.89
1 168 13.66
1 169 19.4
1 170 19.61
1 171 16.97
1 172 21.31
1 173 8.055
1 174 19.22
1 175 18.05
1 176 12.47
1 177 15.42
1 178 12.16
1 179 12.01
1 180 16.23
1 181 14.82
1 182 20.62
1 183 17.9
1 184 18.06
1 185 12.734
1 186 7.84
1 187 9.54
1 188 22.52
1 189 2.686
1 190 16.05
1 191 2.264
1 192 2.154
1 193 16.11
1 194 15.44
1 195 9.19
1 196 16.25
1 197 14.76
1 198 18.06
1 199 21.22
1 200 19.48
1 201 17.4
1 202 8.28
1 203 9.24
1 204 20.62
1 205 17.69
1 206 6.57
1 207 12.2
1 208 7.73
1 209 1.935
1 210 19.69
1 211 13.44
1 212 18.8
1 213 15.35
1 214 5.633
1 215 6.082
1 216 15.04
1 217 22.27
1 218 22.47
1 219 12.055
1 220 18.48
1 221 17.22
1 222 18.28
1 223 11.77
1 224 7.105
1 225 17.89
1 226 18.05
1 227 17.73
1 228 9.66
1 229 17.9
1 230 2.973
1 231 18.44
1 232 4.516
1 233 20.19
1 234 14.23
1 235 10.52
1 236 14.71
1 237 20.12
1 238 11.89
1 239 15.36
1 240 14.7
1 241 21.5
1 242 18.9
1 243 11.625
1 244 14.65
1 245 18.95
1 246 19.45
1 247 21.88
1 248 15.56
1 249 20.94
1 250 17.36
1 251 17.31
1 252 23.11
1 253 12.94
1 254 14.81
1 255 13.27
1 256 20.67
1 257 19.38
1 258 1.827
1 259 22.62
1 260 14.89
1 261 22.92
1 262 19.23
1 263 15.94
1 264 14.875
1 265 15.32
1 266 24.58
1 267 14.28
1 268 14.555
1 269 16.81
1 270 2.021
1 271 14.27
1 272 2.434
1 273 9.195
1 274 24.81
1 275 14.82
1 276 24.19
1 277 14.305
1 278 8.86
1 279 1.575
1 280 9.555
1 281 14.7
1 282 16.02
1 283 22.8
1 284 21.64
1 285 15.27
1 286 17.06
1 287 15.37
1 288 13.07
1 289 16.64
1 290 20.89
1 291 17.69
1 292 24.31
1 293 11.33
1 294 15.41
1 295 18.6
1 296 3.393
1 297 12.18
1 298 7.367
1 299 6.562
1 300 12.95
1 301 26.95
1 302 23.17
1 303 12.73
1 304 16.78
1 305 4.297
1 306 22.89
1 307 13.78
1 308 17.83
1 309 11.65
1 310 16.52
1 311 3.47
1 312 22.25
1 313 13.29
1 314 21.62
1 315 20.58
1 316 24.2
1 317 20.73
1 318 15.414
1 319 17.11
1 320 17.58
1 321 17.42
1 322 19.52
1 323 18.0
1 324 15.1
