location capacity Xf Yf
1 371.56 12.9 14.88
2 185.78 2.25 17.98
3 371.56 19.72 1.31
4 464.45 2.4 4.37
5 92.89 16.24 7.42
6 92.89 1.03 11.43
7 371.56 4.52 13.91
8 278.67 2.53 4.07
9 278.67 1.96 4.8
10 92.89 11.55 7.94
11 92.89 1.95 7.7
12 278.67 9.52 0.33
13 92.89 14.75 10.07
14 278.67 0.69 7.77
15 185.78 8.82 1.4
16 464.45 15.03 16.14
17 185.78 1.74 7.57
18 185.78 7.27 10.31
19 92.89 17.4 8.97
20 464.45 2.85 19.57
21 92.89 15.56 2.38
22 464.45 9.34 1.77
23 278.67 8.05 4.75
24 464.45 4.42 16.12
25 92.89 6.74 14.21
26 278.67 19.19 8.32
27 278.67 16.87 6.8
28 278.67 18.15 19.75
29 278.67 4.07 3.37
30 278.67 5.09 0.68
31 464.45 4.33 19.71
32 371.56 6.78 3.32
33 185.78 5.99 14.19
34 371.56 7.21 13.79
35 371.56 12.99 1.09
36 278.67 18.41 14.74
37 278.67 3.66 14.93
38 185.78 4.03 1.84
39 185.78 19.56 9.94
40 92.89 16.46 19.28
41 92.89 17.25 12.33
42 185.78 5.57 16.84
43 464.45 6.38 2.64
44 92.89 6.54 10.9
45 278.67 8.94 3.49
46 278.67 10.77 17.39
47 278.67 6.66 13.7
48 92.89 6.92 10.46
49 278.67 3.74 11.74
50 92.89 7.2 4.72
51 371.56 6.23 2.54
52 185.78 8.5 19.38
53 185.78 16.44 14.39
54 278.67 14.09 5.03
55 92.89 2.77 3.19
56 185.78 1.6 18.67
57 464.45 7.53 18.86
58 371.56 13.46 18.2
59 92.89 1.61 15.94
60 278.67 16.57 14.34
61 185.78 19.05 7.48
62 278.67 1.73 13.31
63 185.78 12.62 3.15
64 464.45 7.69 8.41
65 464.45 18.65 17.83
66 278.67 4.24 19.38
67 92.89 7.11 2.38
68 371.56 13.33 3.39
69 92.89 10.67 9.54
70 185.78 0.77 1.0
71 278.67 17.74 9.73
72 185.78 7.23 17.18
73 92.89 2.5 1.53
74 185.78 10.79 4.22
75 278.67 6.92 11.7
76 92.89 0.58 6.53
77 371.56 7.1 1.53
78 371.56 0.45 15.32
79 371.56 14.77 16.07
80 278.67 19.37 14.59
81 371.56 13.51 1.3
82 371.56 9.51 5.54
83 464.45 14.71 7.46
84 92.89 5.13 12.37
85 278.67 0.35 4.32
86 278.67 10.54 3.42
87 278.67 5.51 16.65
88 278.67 11.51 1.55
89 371.56 14.01 9.65
90 464.45 6.73 6.65
91 371.56 14.19 17.7
92 371.56 5.67 12.46
93 464.45 11.95 6.12
94 464.45 13.85 13.64
95 92.89 5.42 9.42
96 371.56 14.88 11.1
97 371.56 14.29 9.91
98 278.67 2.23 7.57
99 185.78 4.32 2.51
100 92.89 8.19 14.51
101 185.78 18.34 1.44
102 185.78 11.72 16.37
103 464.45 9.3 17.4
104 92.89 11.98 4.02
105 92.89 11.08 10.45
106 278.67 0.56 10.93
107 371.56 1.0 16.73
108 464.45 19.77 4.12
109 371.56 6.21 10.45
110 464.45 13.89 14.53
111 185.78 6.22 16.78
112 185.78 8.67 4.57
113 92.89 8.1 9.89
114 371.56 2.58 4.11
115 278.67 11.86 10.18
116 92.89 18.17 13.82
