location capacity Xf Yf
1 13.831 11.129 16.421
2 12.666 13.547 3.676
3 5.881 2.11 2.093
4 14.342 18.964 11.167
5 16.106 2.126 16.87
6 16.6 11.222 2.527
7 13.318 3.08 7.039
8 9.101 14.783 14.583
9 4.745 15.044 6.625
10 12.097 11.24 6.859
11 14.167 14.362 4.833
12 9.156 0.706 18.585
13 13.246 16.785 4.582
14 10.802 11.205 9.142
15 9.877 4.205 2.748
16 14.445 2.527 13.561
17 17.696 16.667 15.731
18 15.013 12.385 5.061
19 7.47 5.341 18.866
20 10.513 16.731 13.419
21 13.039 7.452 2.291
22 6.04 17.296 7.742
23 14.468 13.61 5.576
24 14.466 19.748 9.368
25 10.037 17.896 3.22
26 16.737 17.167 3.082
27 14.244 13.747 0.989
28 18.317 14.585 14.824
29 12.966 16.07 9.736
30 14.75 8.397 7.901
31 5.538 10.138 16.383
32 9.111 17.637 12.312
33 4.897 1.471 16.197
34 16.71 13.278 2.864
35 13.335 2.577 14.637
36 16.888 2.339 7.813
37 5.673 16.503 13.713
38 12.999 14.519 10.984
39 13.629 4.945 5.609
40 16.507 4.78 5.536
41 3.771 8.233 9.015
42 5.347 13.451 16.333
43 8.788 12.07 17.378
44 5.76 8.725 12.944
45 3.785 19.721 11.639
46 6.197 6.311 15.113
47 8.197 6.865 5.17
48 8.499 14.605 12.783
49 9.829 0.504 14.295
50 15.276 17.098 1.772
51 5.194 11.29 9.467
52 14.143 15.399 12.931
53 8.257 19.333 16.815
54 5.164 18.175 10.362
55 14.872 18.61 1.796
56 15.468 13.742 14.242
57 3.747 6.159 6.909
58 4.977 11.185 10.829
59 4.966 15.091 13.577
60 17.822 19.697 15.606
61 8.831 17.802 8.871
62 10.249 17.131 1.873
63 14.356 17.485 6.277
64 7.276 1.2 3.508
65 15.209 17.256 14.936
66 14.114 19.466 17.152
67 5.792 8.015 7.354
68 7.597 7.42 5.699
69 9.807 9.59 5.034
70 16.669 10.694 17.764
71 7.963 7.46 7.81
72 14.592 2.192 3.942
73 12.953 4.687 4.041
74 7.782 12.125 3.945
75 4.229 6.087 15.103
76 14.49 10.317 3.8
77 12.281 15.892 6.788
78 16.041 4.397 14.542
79 10.925 14.405 19.039
80 5.761 18.442 15.702
81 16.264 17.625 0.812
82 14.874 13.739 12.914
83 7.468 8.097 10.283
84 12.002 11.098 3.036
85 10.272 4.552 16.859
86 16.063 6.74 11.52
87 11.921 11.995 6.106
88 15.486 8.435 7.163
89 15.707 6.194 16.809
90 13.221 16.229 1.065
91 17.393 16.671 4.261
92 14.776 2.463 7.968
93 16.877 12.877 19.1
94 11.709 18.663 10.586
95 11.954 2.647 2.413
96 4.462 11.188 17.862
97 5.584 0.435 1.642
98 15.599 2.77 1.159
99 3.909 17.131 15.585
100 4.574 1.891 13.611
101 16.594 11.029 2.1
102 12.678 18.014 0.576
103 12.392 16.593 6.157
104 15.073 12.463 8.994
105 11.661 12.039 19.01
106 5.229 19.051 17.233
107 18.114 18.865 11.645
108 9.751 14.816 10.288
109 9.627 10.375 10.308
110 9.862 0.823 13.383
111 12.46 18.922 15.865
112 14.502 8.753 14.089
113 9.734 16.888 16.23
114 6.334 4.061 13.223
115 13.512 4.709 4.753
116 5.984 2.506 11.775
117 16.371 7.196 19.371
118 7.037 4.618 16.215
119 15.699 1.382 13.031
120 12.686 10.537 0.994
121 8.401 8.695 19.26
122 9.741 8.075 15.953
123 15.265 3.535 17.783
124 14.117 9.342 1.551
125 16.867 5.629 14.366
126 4.565 6.35 1.69
127 12.049 4.17 18.388
128 3.719 9.832 15.458
129 15.603 5.963 11.32
130 10.735 3.21 2.351
131 9.343 4.622 9.264
132 8.524 18.842 0.625
133 15.507 3.552 11.458
134 8.072 5.126 16.914
135 7.377 4.175 8.882
136 11.756 10.24 3.119
137 8.295 10.353 1.921
138 5.379 19.624 6.267
139 4.606 18.698 6.945
140 15.522 0.618 4.263
141 15.394 6.948 2.817
142 14.946 2.079 10.931
143 8.316 10.136 5.16
144 9.557 13.09 6.424
145 4.211 19.418 7.38
146 14.535 7.331 16.467
147 17.964 12.842 1.828
148 17.271 16.033 7.718
149 9.789 1.318 9.415
150 8.545 1.102 8.991
151 17.263 0.939 7.804
152 13.53 11.297 2.752
153 5.477 0.998 0.97
154 15.723 10.157 7.354
155 8.235 16.686 17.122
156 13.964 14.23 2.867
157 5.305 6.802 19.666
158 5.223 2.879 2.393
159 6.032 6.958 12.528
160 17.868 4.036 10.969
161 7.357 0.561 15.579
162 11.683 2.771 12.898
163 3.735 19.212 8.647
164 16.517 18.602 1.998
165 6.374 8.627 9.989
166 8.377 19.372 17.999
167 9.432 13.264 8.429
168 6.892 5.521 6.798
169 10.842 7.156 1.271
170 11.641 19.159 13.484
171 10.665 15.392 11.366
172 9.618 13.117 2.331
173 4.929 6.866 14.568
174 15.026 12.981 4.894
175 7.969 7.015 2.675
176 5.759 7.755 9.357
177 17.952 9.719 7.142
178 8.453 8.32 10.197
179 17.956 12.509 19.442
180 8.079 16.439 16.418
181 5.653 2.413 4.801
182 13.913 10.485 1.45
183 10.247 18.399 19.353
184 6.589 4.231 1.833
185 3.949 13.198 18.506
186 13.801 5.716 13.65
187 16.534 7.354 12.868
188 9.686 14.069 1.523
189 11.186 2.949 18.399
190 18.258 15.546 13.91
191 10.018 1.127 17.325
192 14.389 0.718 17.356
193 10.45 16.273 16.209
194 9.895 11.619 8.797
195 14.182 8.072 14.293
196 9.174 11.584 7.61
197 16.962 15.215 18.362
198 7.282 4.491 1.879
199 3.931 13.924 3.061
200 15.752 18.641 12.375
201 15.371 17.796 17.586
202 15.327 8.656 18.051
203 5.159 7.85 13.897
204 16.884 11.421 2.001
205 12.666 4.857 2.356
206 15.504 3.558 13.685
