location capacity Xf Yf
1 29.585 11.129 16.421
2 35.339 13.547 3.676
3 107.136 2.11 2.093
4 89.724 18.964 11.167
5 85.685 2.126 16.87
6 114.502 11.222 2.527
7 111.255 3.08 7.039
8 90.324 14.783 14.583
9 79.32 15.044 6.625
10 97.349 11.24 6.859
11 32.468 14.362 4.833
12 23.978 0.706 18.585
13 68.531 16.785 4.582
14 62.977 11.205 9.142
15 26.197 4.205 2.748
16 42.483 2.527 13.561
17 88.572 16.667 15.731
18 72.475 12.385 5.061
19 74.666 5.341 18.866
20 64.88 16.731 13.419
21 82.261 7.452 2.291
22 113.844 17.296 7.742
23 27.893 13.61 5.576
24 112.86 19.748 9.368
25 35.882 17.896 3.22
26 60.207 17.167 3.082
27 78.466 13.747 0.989
28 38.132 14.585 14.824
29 64.06 16.07 9.736
30 62.354 8.397 7.901
31 112.469 10.138 16.383
32 57.606 17.637 12.312
33 106.684 1.471 16.197
34 41.332 13.278 2.864
35 37.119 2.577 14.637
36 59.966 2.339 7.813
37 77.071 16.503 13.713
38 56.785 14.519 10.984
39 48.826 4.945 5.609
40 80.54 4.78 5.536
41 58.645 8.233 9.015
42 30.944 13.451 16.333
43 99.102 12.07 17.378
44 95.877 8.725 12.944
45 29.021 19.721 11.639
46 108.869 6.311 15.113
47 70.043 6.865 5.17
48 100.608 14.605 12.783
49 69.794 0.504 14.295
50 83.872 17.098 1.772
51 43.047 11.29 9.467
52 111.084 15.399 12.931
53 83.724 19.333 16.815
54 103.346 18.175 10.362
55 31.349 18.61 1.796
56 49.882 13.742 14.242
57 71.531 6.159 6.909
58 97.317 11.185 10.829
59 88.607 15.091 13.577
60 104.813 19.697 15.606
61 67.425 17.802 8.871
62 79.877 17.131 1.873
63 68.034 17.485 6.277
64 48.18 1.2 3.508
65 72.376 17.256 14.936
66 23.076 19.466 17.152
67 100.159 8.015 7.354
68 49.603 7.42 5.699
69 33.493 9.59 5.034
70 67.723 10.694 17.764
71 56.551 7.46 7.81
72 55.725 2.192 3.942
73 96.414 4.687 4.041
74 80.853 12.125 3.945
75 39.662 6.087 15.103
76 41.682 10.317 3.8
77 62.232 15.892 6.788
78 85.165 4.397 14.542
79 43.664 14.405 19.039
80 89.197 18.442 15.702
81 28.822 17.625 0.812
82 102.216 13.739 12.914
83 105.123 8.097 10.283
84 70.266 11.098 3.036
85 38.295 4.552 16.859
86 33.138 6.74 11.52
87 100.551 11.995 6.106
88 27.304 8.435 7.163
89 107.995 6.194 16.809
90 85.453 16.229 1.065
91 114.089 16.671 4.261
92 33.088 2.463 7.968
93 110.65 12.877 19.1
94 101.984 18.663 10.586
95 72.787 2.647 2.413
96 77.955 11.188 17.862
97 85.384 0.435 1.642
98 42.948 2.77 1.159
99 62.162 17.131 15.585
100 70.571 1.891 13.611
101 112.824 11.029 2.1
102 110.446 18.014 0.576
103 49.618 16.593 6.157
104 69.324 12.463 8.994
105 32.632 12.039 19.01
106 57.784 19.051 17.233
107 41.529 18.865 11.645
108 28.078 14.816 10.288
109 103.427 10.375 10.308
110 92.269 0.823 13.383
111 103.386 18.922 15.865
112 97.409 8.753 14.089
113 56.44 16.888 16.23
114 93.232 4.061 13.223
115 70.446 4.709 4.753
116 93.275 2.506 11.775
117 50.523 7.196 19.371
118 52.423 4.618 16.215
119 104.565 1.382 13.031
120 23.717 10.537 0.994
121 68.794 8.695 19.26
122 101.737 8.075 15.953
123 102.347 3.535 17.783
124 59.715 9.342 1.551
125 58.545 5.629 14.366
126 42.86 6.35 1.69
127 45.726 4.17 18.388
128 29.642 9.832 15.458
129 60.022 5.963 11.32
130 40.359 3.21 2.351
131 110.526 4.622 9.264
132 81.89 18.842 0.625
133 72.782 3.552 11.458
134 71.648 5.126 16.914
135 53.285 4.175 8.882
136 80.619 10.24 3.119
137 46.026 10.353 1.921
138 49.386 19.624 6.267
139 68.254 18.698 6.945
140 33.135 0.618 4.263
141 52.809 6.948 2.817
142 112.892 2.079 10.931
143 112.14 10.136 5.16
144 79.762 13.09 6.424
145 113.213 19.418 7.38
146 24.138 7.331 16.467
147 78.605 12.842 1.828
148 89.818 16.033 7.718
149 39.179 1.318 9.415
150 68.804 1.102 8.991
151 43.693 0.939 7.804
152 63.043 11.297 2.752
153 70.45 0.998 0.97
154 37.328 10.157 7.354
155 98.258 16.686 17.122
156 51.42 14.23 2.867
157 101.176 6.802 19.666
158 94.064 2.879 2.393
159 32.267 6.958 12.528
160 34.316 4.036 10.969
161 28.618 0.561 15.579
162 74.422 2.771 12.898
163 30.915 19.212 8.647
164 109.0 18.602 1.998
165 86.174 8.627 9.989
166 77.976 19.372 17.999
167 43.564 13.264 8.429
168 29.765 5.521 6.798
169 84.651 7.156 1.271
170 85.851 19.159 13.484
171 68.898 15.392 11.366
172 81.553 13.117 2.331
173 26.99 6.866 14.568
174 69.311 12.981 4.894
175 38.816 7.015 2.675
176 76.704 7.755 9.357
177 81.102 9.719 7.142
178 60.974 8.32 10.197
179 33.022 12.509 19.442
180 27.128 16.439 16.418
181 55.326 2.413 4.801
182 74.111 10.485 1.45
183 111.692 18.399 19.353
184 58.201 4.231 1.833
185 73.733 13.198 18.506
186 89.818 5.716 13.65
187 78.54 7.354 12.868
188 101.727 14.069 1.523
189 46.909 2.949 18.399
190 61.159 15.546 13.91
191 107.307 1.127 17.325
192 85.375 0.718 17.356
193 80.18 16.273 16.209
194 79.815 11.619 8.797
195 23.425 8.072 14.293
196 59.576 11.584 7.61
197 106.641 15.215 18.362
198 86.333 4.491 1.879
199 97.512 13.924 3.061
200 27.864 18.641 12.375
201 34.244 17.796 17.586
202 113.381 8.656 18.051
203 42.782 7.85 13.897
204 67.202 11.421 2.001
