location capacity Xf Yf
1 44.02 11.129 16.421
2 73.36 13.547 3.676
3 58.69 2.11 2.093
4 14.67 18.964 11.167
5 29.34 2.126 16.87
6 44.02 11.222 2.527
7 58.69 3.08 7.039
8 29.34 14.783 14.583
9 73.36 15.044 6.625
10 73.36 11.24 6.859
11 44.02 14.362 4.833
12 29.34 0.706 18.585
13 29.34 16.785 4.582
14 14.67 11.205 9.142
15 14.67 4.205 2.748
16 58.69 2.527 13.561
17 58.69 16.667 15.731
18 58.69 12.385 5.061
19 44.02 5.341 18.866
20 44.02 16.731 13.419
21 44.02 7.452 2.291
22 58.69 17.296 7.742
23 29.34 13.61 5.576
24 14.67 19.748 9.368
25 58.69 17.896 3.22
26 44.02 17.167 3.082
27 14.67 13.747 0.989
28 29.34 14.585 14.824
29 29.34 16.07 9.736
30 44.02 8.397 7.901
31 73.36 10.138 16.383
32 73.36 17.637 12.312
33 58.69 1.471 16.197
34 29.34 13.278 2.864
35 29.34 2.577 14.637
36 29.34 2.339 7.813
37 14.67 16.503 13.713
38 73.36 14.519 10.984
39 29.34 4.945 5.609
40 44.02 4.78 5.536
41 14.67 8.233 9.015
42 29.34 13.451 16.333
43 73.36 12.07 17.378
44 44.02 8.725 12.944
45 58.69 19.721 11.639
46 29.34 6.311 15.113
47 73.36 6.865 5.17
48 14.67 14.605 12.783
49 14.67 0.504 14.295
50 73.36 17.098 1.772
51 14.67 11.29 9.467
52 73.36 15.399 12.931
53 29.34 19.333 16.815
54 44.02 18.175 10.362
55 44.02 18.61 1.796
56 58.69 13.742 14.242
57 58.69 6.159 6.909
58 14.67 11.185 10.829
59 44.02 15.091 13.577
60 29.34 19.697 15.606
61 14.67 17.802 8.871
62 14.67 17.131 1.873
63 58.69 17.485 6.277
64 73.36 1.2 3.508
65 29.34 17.256 14.936
66 73.36 19.466 17.152
67 73.36 8.015 7.354
68 58.69 7.42 5.699
69 44.02 9.59 5.034
70 44.02 10.694 17.764
71 58.69 7.46 7.81
72 14.67 2.192 3.942
73 44.02 4.687 4.041
74 44.02 12.125 3.945
75 44.02 6.087 15.103
76 44.02 10.317 3.8
77 44.02 15.892 6.788
78 44.02 4.397 14.542
79 29.34 14.405 19.039
80 14.67 18.442 15.702
81 73.36 17.625 0.812
82 44.02 13.739 12.914
83 44.02 8.097 10.283
84 14.67 11.098 3.036
85 73.36 4.552 16.859
86 58.69 6.74 11.52
87 73.36 11.995 6.106
88 29.34 8.435 7.163
89 14.67 6.194 16.809
90 29.34 16.229 1.065
91 14.67 16.671 4.261
92 29.34 2.463 7.968
93 44.02 12.877 19.1
94 29.34 18.663 10.586
95 58.69 2.647 2.413
96 73.36 11.188 17.862
97 14.67 0.435 1.642
98 14.67 2.77 1.159
99 44.02 17.131 15.585
100 58.69 1.891 13.611
101 14.67 11.029 2.1
102 44.02 18.014 0.576
103 44.02 16.593 6.157
104 58.69 12.463 8.994
105 29.34 12.039 19.01
106 58.69 19.051 17.233
107 73.36 18.865 11.645
