location capacity Xf Yf
1 3.67 11.129 16.421
2 7.34 13.547 3.676
3 3.67 2.11 2.093
4 18.34 18.964 11.167
5 14.67 2.126 16.87
6 7.34 11.222 2.527
7 14.67 3.08 7.039
8 18.34 14.783 14.583
9 14.67 15.044 6.625
10 7.34 11.24 6.859
11 11.0 14.362 4.833
12 18.34 0.706 18.585
13 7.34 16.785 4.582
14 7.34 11.205 9.142
15 3.67 4.205 2.748
16 18.34 2.527 13.561
17 11.0 16.667 15.731
18 18.34 12.385 5.061
19 18.34 5.341 18.866
20 7.34 16.731 13.419
21 14.67 7.452 2.291
22 3.67 17.296 7.742
23 11.0 13.61 5.576
24 7.34 19.748 9.368
25 3.67 17.896 3.22
26 7.34 17.167 3.082
27 3.67 13.747 0.989
28 3.67 14.585 14.824
29 14.67 16.07 9.736
30 7.34 8.397 7.901
31 7.34 10.138 16.383
32 7.34 17.637 12.312
33 3.67 1.471 16.197
34 3.67 13.278 2.864
35 7.34 2.577 14.637
36 18.34 2.339 7.813
37 14.67 16.503 13.713
38 18.34 14.519 10.984
39 7.34 4.945 5.609
40 14.67 4.78 5.536
41 14.67 8.233 9.015
42 7.34 13.451 16.333
43 3.67 12.07 17.378
44 18.34 8.725 12.944
45 18.34 19.721 11.639
46 14.67 6.311 15.113
47 14.67 6.865 5.17
48 3.67 14.605 12.783
49 11.0 0.504 14.295
50 11.0 17.098 1.772
51 14.67 11.29 9.467
52 18.34 15.399 12.931
53 7.34 19.333 16.815
54 18.34 18.175 10.362
55 18.34 18.61 1.796
56 14.67 13.742 14.242
57 3.67 6.159 6.909
58 18.34 11.185 10.829
59 14.67 15.091 13.577
60 3.67 19.697 15.606
61 3.67 17.802 8.871
62 7.34 17.131 1.873
63 3.67 17.485 6.277
64 3.67 1.2 3.508
65 14.67 17.256 14.936
66 7.34 19.466 17.152
67 18.34 8.015 7.354
68 11.0 7.42 5.699
69 3.67 9.59 5.034
70 7.34 10.694 17.764
71 3.67 7.46 7.81
72 14.67 2.192 3.942
73 3.67 4.687 4.041
74 11.0 12.125 3.945
75 11.0 6.087 15.103
76 14.67 10.317 3.8
77 18.34 15.892 6.788
78 3.67 4.397 14.542
79 18.34 14.405 19.039
80 14.67 18.442 15.702
81 3.67 17.625 0.812
82 7.34 13.739 12.914
83 18.34 8.097 10.283
84 7.34 11.098 3.036
85 18.34 4.552 16.859
86 14.67 6.74 11.52
87 3.67 11.995 6.106
88 3.67 8.435 7.163
89 18.34 6.194 16.809
90 11.0 16.229 1.065
91 3.67 16.671 4.261
92 18.34 2.463 7.968
93 14.67 12.877 19.1
94 18.34 18.663 10.586
95 18.34 2.647 2.413
96 7.34 11.188 17.862
97 11.0 0.435 1.642
98 14.67 2.77 1.159
99 11.0 17.131 15.585
100 7.34 1.891 13.611
101 14.67 11.029 2.1
102 11.0 18.014 0.576
103 14.67 16.593 6.157
104 3.67 12.463 8.994
105 14.67 12.039 19.01
106 3.67 19.051 17.233
107 14.67 18.865 11.645
108 11.0 14.816 10.288
109 3.67 10.375 10.308
110 7.34 0.823 13.383
111 18.34 18.922 15.865
112 18.34 8.753 14.089
113 18.34 16.888 16.23
114 7.34 4.061 13.223
115 18.34 4.709 4.753
116 14.67 2.506 11.775
117 3.67 7.196 19.371
118 11.0 4.618 16.215
119 11.0 1.382 13.031
120 3.67 10.537 0.994
121 11.0 8.695 19.26
122 7.34 8.075 15.953
123 3.67 3.535 17.783
124 3.67 9.342 1.551
125 11.0 5.629 14.366
126 18.34 6.35 1.69
127 14.67 4.17 18.388
128 14.67 9.832 15.458
129 7.34 5.963 11.32
130 14.67 3.21 2.351
131 3.67 4.622 9.264
132 18.34 18.842 0.625
133 18.34 3.552 11.458
134 14.67 5.126 16.914
135 11.0 4.175 8.882
136 14.67 10.24 3.119
137 11.0 10.353 1.921
138 11.0 19.624 6.267
139 11.0 18.698 6.945
140 7.34 0.618 4.263
141 7.34 6.948 2.817
142 18.34 2.079 10.931
143 18.34 10.136 5.16
144 7.34 13.09 6.424
145 7.34 19.418 7.38
146 18.34 7.331 16.467
147 18.34 12.842 1.828
148 3.67 16.033 7.718
149 3.67 1.318 9.415
150 7.34 1.102 8.991
151 11.0 0.939 7.804
152 14.67 11.297 2.752
153 3.67 0.998 0.97
154 3.67 10.157 7.354
155 7.34 16.686 17.122
156 7.34 14.23 2.867
157 3.67 6.802 19.666
158 18.34 2.879 2.393
159 7.34 6.958 12.528
160 18.34 4.036 10.969
161 14.67 0.561 15.579
162 11.0 2.771 12.898
163 18.34 19.212 8.647
164 11.0 18.602 1.998
165 18.34 8.627 9.989
166 18.34 19.372 17.999
167 11.0 13.264 8.429
168 14.67 5.521 6.798
169 18.34 7.156 1.271
170 3.67 19.159 13.484
171 11.0 15.392 11.366
172 7.34 13.117 2.331
173 3.67 6.866 14.568
174 11.0 12.981 4.894
175 3.67 7.015 2.675
176 7.34 7.755 9.357
177 3.67 9.719 7.142
178 14.67 8.32 10.197
179 11.0 12.509 19.442
180 7.34 16.439 16.418
181 14.67 2.413 4.801
182 14.67 10.485 1.45
183 11.0 18.399 19.353
184 7.34 4.231 1.833
185 3.67 13.198 18.506
186 7.34 5.716 13.65
187 3.67 7.354 12.868
188 7.34 14.069 1.523
189 11.0 2.949 18.399
190 7.34 15.546 13.91
191 11.0 1.127 17.325
192 11.0 0.718 17.356
193 3.67 16.273 16.209
194 11.0 11.619 8.797
195 7.34 8.072 14.293
196 18.34 11.584 7.61
197 18.34 15.215 18.362
198 3.67 4.491 1.879
199 14.67 13.924 3.061
200 3.67 18.641 12.375
201 11.0 17.796 17.586
202 11.0 8.656 18.051
203 18.34 7.85 13.897
204 14.67 11.421 2.001
205 7.34 4.857 2.356
206 7.34 3.558 13.685
207 3.67 12.547 17.563
208 18.34 7.814 16.993
209 18.34 0.497 17.565
210 7.34 19.705 15.159
211 18.34 8.75 8.897
212 3.67 17.84 12.255
213 14.67 6.339 5.301
214 3.67 2.609 14.279
215 18.34 6.004 16.914
216 18.34 2.077 4.546
217 7.34 16.455 3.965
218 7.34 14.46 1.899
219 18.34 7.836 9.934
220 18.34 16.673 10.551
221 3.67 3.978 2.641
222 3.67 18.763 18.555
223 18.34 0.952 7.734
224 7.34 7.606 19.41
225 3.67 4.32 2.025
226 11.0 13.271 6.743
227 18.34 14.943 9.214
228 14.67 3.849 10.44
229 11.0 0.764 1.6
230 7.34 3.458 19.201
231 7.34 6.222 1.981
232 7.34 4.498 17.402
233 7.34 18.113 9.633
234 7.34 14.164 15.527
235 11.0 10.024 15.027
236 3.67 3.347 5.067
237 7.34 17.936 9.437
238 11.0 9.21 11.408
239 7.34 4.367 4.636
240 14.67 7.369 6.495
241 7.34 19.476 9.392
242 3.67 19.287 17.376
243 7.34 8.289 10.874
244 7.34 10.37 8.68
245 14.67 18.558 13.765
246 18.34 6.311 0.928
247 18.34 17.723 6.014
248 14.67 15.261 14.566
249 14.67 8.967 0.351
250 11.0 17.328 15.228
251 14.67 15.141 10.257
252 14.67 14.266 0.941
253 18.34 11.6 12.857
254 3.67 1.925 4.758
255 18.34 3.382 6.545
256 14.67 18.202 8.835
257 3.67 18.11 11.431
258 18.34 2.263 19.021
259 14.67 19.794 7.697
260 18.34 13.109 11.573
261 14.67 16.605 3.193
262 18.34 13.067 4.935
263 18.34 13.949 10.952
264 14.67 3.49 4.926
265 14.67 14.486 13.246
266 18.34 17.771 2.013
267 18.34 12.743 12.149
268 11.0 4.784 5.589
269 7.34 16.466 14.243
270 7.34 1.367 17.673
271 3.67 12.502 11.774
272 14.67 0.322 17.073
273 3.67 9.675 18.841
274 14.67 19.219 3.224
275 3.67 10.926 8.964
276 3.67 15.594 0.601
277 11.0 3.443 5.498
278 3.67 2.995 10.996
279 11.0 1.018 18.013
280 3.67 9.141 15.42
281 18.34 11.947 10.266
282 11.0 14.773 12.248
283 11.0 18.259 5.213
284 11.0 14.64 3.128
285 7.34 6.307 5.377
286 18.34 2.851 2.604
287 18.34 11.483 8.748
288 18.34 11.208 12.005
289 14.67 1.031 2.868
290 14.67 18.438 8.784
291 14.67 0.87 1.81
292 11.0 19.108 3.852
293 11.0 5.986 9.592
294 14.67 2.151 4.183
295 11.0 11.748 4.695
296 7.34 0.844 16.124
297 3.67 6.841 9.101
298 11.0 1.278 12.175
299 11.0 1.466 13.01
300 14.67 2.397 6.685
301 7.34 19.602 0.475
302 18.34 15.501 1.847
303 18.34 6.617 8.341
304 3.67 17.208 17.979
305 18.34 2.348 15.623
306 18.34 15.391 2.123
307 7.34 2.976 5.946
308 11.0 16.737 12.148
309 3.67 9.341 11.917
310 11.0 16.929 17.813
311 3.67 2.576 16.719
312 3.67 17.957 5.707
313 11.0 3.562 6.566
314 3.67 13.156 1.967
315 18.34 19.083 10.669
316 11.0 18.054 2.829
317 7.34 16.775 6.655
318 3.67 1.377 4.108
319 18.34 14.901 10.257
320 11.0 16.876 13.11
321 11.0 3.319 2.314
322 14.67 19.615 15.537
323 11.0 16.3 10.867
324 3.67 10.889 8.541
325 3.67 13.796 17.479
326 11.0 10.719 16.681
327 3.67 0.565 3.68
328 11.0 8.988 2.489
329 14.67 2.353 7.919
330 14.67 14.898 16.504
331 18.34 4.172 2.035
332 18.34 7.252 17.34
333 3.67 0.638 4.57
334 18.34 6.638 4.629
335 18.34 16.104 0.783
336 7.34 0.586 8.896
337 3.67 7.656 17.686
338 18.34 13.672 14.811
339 14.67 11.777 18.195
340 7.34 12.535 15.218
341 14.67 13.481 4.341
342 14.67 18.703 6.801
343 3.67 12.182 2.8
344 11.0 10.638 10.892
345 7.34 12.594 19.56
346 14.67 2.191 18.466
347 11.0 17.331 0.816
348 3.67 10.847 10.426
349 18.34 8.702 9.807
350 7.34 10.749 15.744
351 7.34 18.761 4.992
352 3.67 5.293 19.133
353 18.34 17.168 18.33
354 7.34 11.728 2.443
355 14.67 9.501 6.691
356 18.34 0.44 18.77
357 3.67 5.87 16.027
358 7.34 8.843 6.215
359 14.67 4.097 10.007
360 14.67 8.216 10.776
361 3.67 8.549 14.361
362 18.34 14.481 10.187
363 3.67 16.118 15.662
364 18.34 0.402 8.182
365 14.67 17.476 9.315
366 11.0 2.016 6.029
367 7.34 2.409 3.805
368 7.34 18.448 17.079
369 3.67 12.37 8.709
370 11.0 13.808 15.541
371 7.34 10.927 6.192
372 18.34 19.116 11.071
373 7.34 2.683 8.457
374 3.67 9.005 3.868
375 14.67 19.202 15.616
376 11.0 8.598 0.441
377 14.67 8.702 2.028
378 3.67 19.053 0.589
379 18.34 5.78 0.933
380 11.0 15.231 14.65
381 18.34 11.558 12.46
382 14.67 9.723 13.19
383 11.0 6.241 11.032
384 18.34 0.499 14.39
385 14.67 9.078 6.945
386 18.34 11.838 1.794
387 3.67 4.227 19.052
388 7.34 3.413 16.627
389 11.0 19.748 12.474
390 18.34 6.598 3.225
391 18.34 17.102 2.838
