location capacity Xf Yf
1 11.432 8.388 15.795
2 17.255 7.814 1.208
3 18.044 1.238 9.431
4 10.121 2.919 15.375
5 18.153 7.293 1.187
6 6.19 6.894 12.121
7 20.265 0.846 6.148
8 18.669 1.881 1.285
9 16.162 7.214 0.222
10 9.276 9.804 7.011
11 4.559 1.896 6.595
12 10.787 9.412 6.562
13 19.778 5.743 8.116
14 5.232 12.163 10.076
15 18.774 10.395 1.856
16 10.392 2.14 10.016
17 4.594 8.031 9.876
18 9.103 9.36 4.831
19 16.219 11.639 6.786
20 5.173 3.414 10.698
21 5.223 9.592 5.942
22 11.647 12.0 7.804
23 18.23 3.158 5.056
24 20.053 6.227 15.622
25 20.046 2.734 5.672
26 13.49 12.749 12.937
27 17.844 1.432 4.777
28 7.552 2.225 10.634
29 13.906 10.447 15.559
30 8.938 6.236 11.861
31 21.242 2.009 12.269
32 7.33 6.214 2.104
33 16.51 8.383 3.568
34 10.48 13.985 3.992
35 20.965 9.173 12.035
36 11.642 14.061 14.524
37 7.006 11.753 2.936
38 13.443 4.468 12.06
39 12.271 0.324 12.928
40 18.284 6.744 11.341
41 12.957 3.021 9.682
42 5.406 2.176 5.689
43 11.87 12.623 2.175
44 11.851 3.97 6.214
45 19.823 7.472 4.962
46 8.65 10.764 10.793
47 13.958 6.51 5.729
48 11.332 3.878 8.793
49 12.685 4.388 15.11
50 7.874 8.409 4.291
51 16.223 13.845 4.778
52 9.304 15.133 11.59
53 12.999 9.452 10.67
54 17.212 1.186 10.175
55 5.947 1.8 6.703
56 13.165 10.48 7.313
57 13.104 15.2 10.073
58 20.062 7.461 0.268
59 13.29 0.83 6.28
60 16.241 11.761 3.573
61 13.356 4.827 7.675
62 11.466 15.633 3.438
63 13.104 6.925 10.989
64 11.203 13.489 6.793
65 10.857 9.286 0.592
66 6.423 10.593 6.675
67 6.152 12.936 3.998
68 18.607 14.641 6.628
69 19.922 5.764 5.615
70 20.81 7.165 1.53
71 9.008 0.43 4.63
72 6.929 10.479 13.218
73 18.495 11.772 4.968
74 17.651 1.498 1.825
75 10.416 4.703 3.788
76 15.202 11.46 10.765
77 5.121 14.049 13.069
78 4.929 7.878 5.416
79 10.005 10.411 3.401
80 7.105 11.149 10.458
81 6.55 15.011 5.474
82 9.955 12.247 0.868
83 10.692 14.55 3.603
84 16.367 6.876 6.79
85 16.492 7.962 3.71
86 8.914 7.763 6.578
87 8.515 7.586 9.683
88 17.1 11.939 10.171
89 15.916 0.575 4.147
90 18.31 12.48 3.642
91 10.664 12.132 4.21
92 15.762 1.541 9.769
93 10.692 11.103 4.599
94 6.821 9.093 15.268
95 5.108 9.33 4.046
96 18.61 1.813 6.848
97 19.779 14.916 3.125
98 15.975 14.807 6.526
99 17.344 13.014 12.106
100 16.049 3.335 13.146
101 19.5 2.891 5.02
102 9.986 2.165 9.105
103 20.911 0.88 6.279
104 9.283 11.951 9.558
105 16.187 9.722 11.728
106 13.06 7.237 9.122
107 7.738 0.943 4.061
108 16.151 15.337 9.706
109 11.173 3.471 12.431
110 4.37 9.089 10.398
111 15.203 14.928 12.471
112 17.068 11.594 14.983
113 18.924 15.003 12.246
114 15.362 1.149 12.83
