customer location distance
1 1 7.895
1 2 16.05
1 3 6.113
1 4 2.422
1 5 15.84
1 6 7.23
1 7 9.36
1 8 14.28
1 9 16.69
1 10 12.59
1 11 9.016
1 12 12.625
1 13 9.055
1 14 12.86
1 15 16.86
1 16 5.723
1 17 9.4
1 18 13.87
1 19 14.14
1 20 5.617
1 21 13.195
1 22 13.836
1 23 10.77
1 24 5.73
1 25 10.08
1 26 12.516
1 27 10.766
1 28 5.164
1 29 9.945
1 30 6.793
1 31 3.566
1 32 14.56
1 33 14.305
1 34 17.73
1 35 9.34
1 36 13.59
1 37 16.86
1 38 5.254
1 39 2.578
1 40 7.504
1 41 6.34
1 42 9.95
1 43 18.02
1 44 9.914
1 45 12.63
1 46 11.29
1 47 11.47
1 48 7.51
1 49 3.906
1 50 13.72
1 51 17.12
1 52 15.15
1 53 10.17
1 54 5.367
1 55 8.89
1 56 12.91
1 57 15.67
1 58 16.75
1 59 9.23
1 60 16.4
1 61 8.94
1 62 19.34
1 63 7.85
1 64 15.64
1 65 17.31
1 66 13.41
1 67 16.94
1 68 16.69
1 69 11.195
1 70 15.48
1 71 10.87
1 72 10.234
1 73 15.43
1 74 13.71
1 75 12.445
1 76 11.94
1 77 13.766
1 78 12.49
1 79 15.64
1 80 11.78
1 81 17.64
1 82 18.77
1 83 18.4
1 84 10.8
1 85 13.95
1 86 11.51
1 87 9.17
1 88 12.62
1 89 11.35
1 90 16.86
1 91 16.2
1 92 5.824
1 93 15.2
1 94 8.59
1 95 14.46
1 96 8.75
1 97 19.0
1 98 16.89
1 99 12.97
1 100 3.686
1 101 10.75
1 102 6.61
1 103 9.23
1 104 12.9
1 105 9.96
1 106 9.27
1 107 11.445
1 108 15.93
1 109 4.273
1 110 9.99
1 111 14.74
1 112 11.11
1 113 14.87
1 114 2.748
1 115 5.434
1 116 14.945
1 117 9.64
1 118 16.94
1 119 11.69
1 120 2.047
1 121 10.414
1 122 12.016
1 123 19.33
1 124 14.31
1 125 13.48
1 126 9.24
1 127 9.98
1 128 13.22
1 129 6.273
1 130 12.43
1 131 6.582
1 132 9.53
1 133 19.48
1 134 8.28
1 135 11.85
1 136 6.246
1 137 12.266
1 138 11.43
1 139 9.31
1 140 10.234
1 141 10.19
1 142 8.805
1 143 14.23
1 144 13.57
1 145 8.3
1 146 12.484
1 147 15.13
1 148 14.85
1 149 15.48
1 150 9.87
1 151 15.15
1 152 20.81
1 153 13.836
1 154 4.03
1 155 10.92
1 156 12.76
1 157 9.164
1 158 10.27
1 159 1.145
1 160 13.97
1 161 13.69
1 162 14.05
1 163 9.29
1 164 14.734
1 165 16.16
1 166 14.58
1 167 6.28
1 168 13.58
1 169 11.125
1 170 13.484
1 171 5.66
1 172 7.566
1 173 11.58
1 174 6.63
1 175 4.844
1 176 1.271
1 177 12.4
1 178 17.52
1 179 10.14
1 180 13.5
1 181 7.523
1 182 7.98
1 183 20.77
1 184 6.71
1 185 13.41
1 186 11.42
1 187 11.22
1 188 12.875
1 189 9.42
1 190 11.56
1 191 2.531
1 192 18.52
1 193 17.97
1 194 8.8
1 195 20.67
1 196 11.64
1 197 14.375
1 198 14.695
1 199 11.914
1 200 11.43
1 201 10.17
1 202 14.51
1 203 16.0
1 204 14.086
1 205 14.516
1 206 12.766
1 207 12.625
1 208 6.97
1 209 14.1
1 210 6.082
1 211 7.805
1 212 8.09
1 213 7.58
1 214 15.21
1 215 8.85
1 216 19.45
1 217 16.11
1 218 13.945
1 219 10.04
1 220 4.695
1 221 20.39
1 222 12.55
1 223 15.99
1 224 14.266
1 225 13.26
1 226 16.64
1 227 17.64
1 228 13.22
1 229 14.29
1 230 2.363
1 231 12.0
1 232 9.67
1 233 14.59
1 234 4.355
1 235 12.1
1 236 16.05
1 237 12.74
1 238 11.76
1 239 4.832
1 240 16.03
1 241 4.64
1 242 11.76
1 243 5.008
1 244 14.75
1 245 10.11
1 246 11.61
1 247 1.55
1 248 12.94
1 249 6.902
1 250 13.484
1 251 6.777
1 252 7.805
1 253 8.02
1 254 19.7
1 255 11.77
1 256 8.87
1 257 3.895
1 258 16.95
1 259 15.85
1 260 12.43
1 261 6.594
1 262 5.66
1 263 10.305
1 264 6.28
1 265 10.445
1 266 6.637
1 267 19.27
1 268 16.05
1 269 16.36
1 270 16.33
1 271 8.99
1 272 5.074
1 273 16.17
1 274 16.14
1 275 8.83
1 276 16.4
1 277 7.05
1 278 13.14
1 279 17.88
1 280 15.68
1 281 13.516
1 282 6.625
1 283 13.82
1 284 14.375
1 285 11.21
1 286 7.156
1 287 15.85
1 288 7.395
1 289 13.195
1 290 17.61
1 291 13.12
1 292 11.6
1 293 14.875
1 294 14.805
1 295 9.14
1 296 7.8
1 297 16.16
1 298 10.02
1 299 9.305
1 300 15.37
1 301 9.62
1 302 14.65
1 303 17.02
1 304 7.293
1 305 3.322
1 306 13.55
1 307 5.0
1 308 9.445
1 309 16.69
1 310 0.956
1 311 12.57
1 312 14.77
1 313 2.51
1 314 15.21
1 315 11.68
1 316 14.62
1 317 14.67
1 318 10.516
1 319 13.73
1 320 13.53
1 321 8.77
1 322 12.44
1 323 5.715
1 324 14.91
1 325 17.3
1 326 12.516
1 327 10.29
1 328 16.02
1 329 10.57
1 330 10.234
1 331 5.152
1 332 10.15
1 333 14.57
1 334 20.06
1 335 14.37
1 336 6.117
1 337 11.99
1 338 8.88
1 339 14.67
1 340 3.26
1 341 8.77
1 342 8.766
1 343 15.95
1 344 12.89
1 345 16.36
1 346 15.49
1 347 16.77
1 348 16.64
1 349 13.54
1 350 9.36
1 351 14.06
1 352 12.21
1 353 7.77
1 354 6.27
1 355 15.87
1 356 5.234
1 357 14.73
1 358 15.9
1 359 9.51
1 360 16.31
1 361 20.86
1 362 11.586
1 363 11.95
1 364 5.03
1 365 13.2
1 366 14.26
1 367 15.23
1 368 13.23
1 369 9.43
1 370 11.37
1 371 0.931
1 372 13.11
1 373 6.86
1 374 5.297
1 375 18.81
1 376 11.89
1 377 15.0
1 378 16.97
1 379 4.254
1 380 13.08
1 381 12.87
1 382 16.39
1 383 16.94
1 384 15.6
2 1 6.895
2 2 15.625
2 3 6.074
2 4 1.425
2 5 15.44
2 6 6.363
2 7 9.375
2 8 14.22
2 9 16.31
2 10 11.875
2 11 8.914
2 12 11.94
2 13 8.516
2 14 11.96
2 15 16.28
2 16 5.52
2 17 8.62
2 18 13.25
2 19 13.37
2 20 5.168
2 21 12.52
2 22 13.016
2 23 10.57
2 24 4.73
2 25 9.91
2 26 11.54
2 27 10.73
2 28 4.92
2 29 8.945
2 30 5.973
2 31 3.271
2 32 14.2
2 33 13.77
2 34 16.98
2 35 8.42
2 36 12.6
2 37 16.22
2 38 4.543
2 39 2.828
2 40 6.69
2 41 6.016
2 42 9.836
2 43 17.36
2 44 9.61
2 45 12.11
2 46 10.39
2 47 10.984
2 48 7.117
2 49 2.914
2 50 13.164
2 51 16.34
2 52 14.18
2 53 9.305
2 54 5.336
2 55 8.805
2 56 12.15
2 57 14.734
2 58 16.36
2 59 9.24
2 60 15.734
2 61 8.5
2 62 18.58
2 63 7.055
2 64 14.82
2 65 16.81
2 66 12.67
2 67 16.22
2 68 15.85
2 69 10.766
2 70 15.08
2 71 10.92
2 72 9.266
2 73 14.71
2 74 13.67
2 75 12.14
2 76 11.03
2 77 12.78
2 78 11.93
2 79 15.02
2 80 10.89
2 81 16.83
2 82 18.16
2 83 17.66
2 84 10.234
2 85 13.445
2 86 10.9
2 87 8.42
2 88 11.72
2 89 11.39
2 90 16.16
2 91 15.51
2 92 5.73
2 93 14.53
2 94 7.598
2 95 13.875
2 96 8.66
2 97 18.25
2 98 16.05
2 99 12.01
2 100 2.984
2 101 10.57
2 102 6.43
2 103 9.24
2 104 12.02
2 105 9.05
2 106 8.58
2 107 11.45
2 108 15.0
2 109 3.648
2 110 9.15
2 111 13.766
2 112 10.11
2 113 13.89
2 114 2.693
2 115 5.3
2 116 13.98
2 117 8.64
2 118 16.06
2 119 10.69
2 120 1.067
2 121 9.68
2 122 11.85
2 123 18.6
2 124 13.83
2 125 12.86
2 126 8.766
2 127 9.125
2 128 12.22
2 129 5.457
2 130 12.41
2 131 6.55
2 132 8.66
2 133 18.84
2 134 8.164
2 135 10.87
2 136 6.258
2 137 11.51
2 138 10.484
2 139 8.96
2 140 9.234
2 141 9.84
2 142 8.87
2 143 13.55
2 144 12.95
2 145 7.805
2 146 12.27
2 147 14.14
2 148 14.13
2 149 14.56
2 150 9.016
2 151 14.15
2 152 20.11
2 153 13.46
2 154 3.568
2 155 10.63
2 156 11.78
2 157 8.35
2 158 9.29
2 159 1.694
2 160 13.56
2 161 12.72
2 162 14.1
