location capacity Xf Yf
1 145.85 15.788 24.059
2 72.93 16.419 0.307
3 145.85 3.044 13.429
4 182.32 5.926 1.22
5 36.46 26.13 26.595
6 36.46 23.565 22.968
7 145.85 22.537 16.4
8 109.39 8.667 23.204
9 109.39 24.446 2.979
10 36.46 19.258 7.929
11 36.46 19.462 18.244
12 109.39 8.566 24.812
13 36.46 25.002 11.383
14 109.39 18.031 20.595
15 72.93 0.85 12.152
16 182.32 10.125 18.924
17 72.93 23.525 27.592
18 72.93 24.249 0.307
19 36.46 8.46 6.445
20 182.32 1.726 7.356
21 36.46 2.129 2.766
22 182.32 20.237 27.334
23 109.39 10.143 13.748
24 182.32 14.881 6.911
25 36.46 23.314 0.635
26 109.39 2.097 12.434
27 109.39 8.978 24.709
28 109.39 19.206 16.946
29 109.39 5.294 21.78
30 109.39 13.179 8.734
31 182.32 15.201 17.633
32 145.85 1.865 10.014
33 72.93 12.91 25.86
34 145.85 18.952 23.592
35 145.85 15.738 6.311
36 109.39 22.523 4.825
37 109.39 12.356 2.083
38 72.93 1.433 23.539
39 72.93 24.188 2.284
40 36.46 21.016 1.381
41 36.46 24.338 19.089
42 72.93 14.376 15.193
43 182.32 4.349 25.474
44 36.46 17.781 23.443
45 109.39 18.561 20.797
46 109.39 21.119 26.389
47 109.39 17.481 17.923
48 36.46 27.704 20.536
49 109.39 1.596 10.295
50 36.46 8.886 1.575
51 145.85 15.723 4.99
52 72.93 15.312 5.512
53 72.93 3.174 13.841
54 109.39 12.037 6.304
55 36.46 25.859 13.903
56 72.93 19.631 14.909
57 182.32 14.097 16.605
58 145.85 9.923 24.826
59 36.46 18.567 13.287
60 109.39 5.846 19.018
61 72.93 4.983 9.669
62 109.39 8.582 8.279
63 72.93 5.638 7.32
64 182.32 23.092 18.932
65 182.32 25.753 7.518
66 109.39 20.929 11.169
67 36.46 10.243 21.764
68 145.85 20.869 8.903
69 36.46 10.345 14.266
70 72.93 11.268 1.207
71 109.39 19.985 16.407
72 72.93 23.74 4.422
73 36.46 1.394 3.159
74 72.93 22.752 5.968
75 109.39 8.167 15.821
76 36.46 11.178 23.049
77 145.85 8.519 15.531
78 145.85 9.581 27.49
79 145.85 21.987 3.734
80 109.39 2.008 5.956
81 145.85 24.84 24.437
82 145.85 7.158 6.964
83 182.32 25.778 11.818
84 36.46 23.305 10.325
85 109.39 26.633 12.967
86 109.39 10.818 18.028
87 109.39 26.57 18.283
88 109.39 0.343 23.746
89 145.85 4.875 11.052
90 182.32 4.405 6.742
91 145.85 21.039 2.423
92 145.85 9.845 24.426
93 182.32 2.04 15.126
94 182.32 20.235 21.071
95 36.46 19.592 5.031
96 145.85 5.717 4.991
97 145.85 10.652 15.978
98 109.39 25.991 18.537
