location capacity Xf Yf
1 322.54 15.788 24.059
2 587.046 16.419 0.307
3 248.208 3.044 13.429
4 372.18 5.926 1.22
5 689.973 26.13 26.595
6 219.037 23.565 22.968
7 482.454 22.537 16.4
8 368.617 8.667 23.204
9 453.668 24.446 2.979
10 236.281 19.258 7.929
11 378.678 19.462 18.244
12 702.552 8.566 24.812
13 252.27 25.002 11.383
14 220.641 18.031 20.595
15 686.092 0.85 12.152
16 370.61 10.125 18.924
17 397.991 23.525 27.592
18 193.858 24.249 0.307
19 674.99 8.46 6.445
20 644.066 1.726 7.356
21 460.046 2.129 2.766
22 712.975 20.237 27.334
23 373.05 10.143 13.748
24 501.362 14.881 6.911
25 285.139 23.314 0.635
26 353.981 2.097 12.434
27 277.507 8.978 24.709
28 276.341 19.206 16.946
29 209.514 5.294 21.78
30 706.201 13.179 8.734
31 629.851 15.201 17.633
32 524.563 1.865 10.014
33 347.52 12.91 25.86
34 512.785 18.952 23.592
35 484.406 15.738 6.311
36 267.487 22.523 4.825
37 554.33 12.356 2.083
38 493.605 1.433 23.539
39 323.603 24.188 2.284
40 712.659 21.016 1.381
41 517.593 24.338 19.089
42 558.162 14.376 15.193
43 678.741 4.349 25.474
44 631.588 17.781 23.443
45 322.502 18.561 20.797
46 559.941 21.119 26.389
47 249.632 17.481 17.923
48 171.053 27.704 20.536
49 207.119 1.596 10.295
50 477.713 8.886 1.575
51 365.435 15.723 4.99
52 602.621 15.312 5.512
53 684.659 3.174 13.841
54 723.819 12.037 6.304
55 341.715 25.859 13.903
56 629.277 19.631 14.909
57 610.357 14.097 16.605
58 326.6 9.923 24.826
59 491.012 18.567 13.287
60 225.72 5.846 19.018
61 585.586 4.983 9.669
62 201.989 8.582 8.279
63 351.37 5.638 7.32
64 178.705 23.092 18.932
65 646.702 25.753 7.518
66 688.856 20.929 11.169
67 618.139 10.243 21.764
68 449.736 20.869 8.903
69 276.635 10.345 14.266
70 158.678 11.268 1.207
71 236.687 19.985 16.407
72 333.08 23.74 4.422
73 232.934 1.394 3.159
74 636.585 22.752 5.968
75 303.176 8.167 15.821
76 485.407 11.178 23.049
77 297.591 8.519 15.531
78 360.521 9.581 27.49
79 607.763 21.987 3.734
80 437.513 2.008 5.956
81 498.064 24.84 24.437
82 668.284 7.158 6.964
83 452.23 25.778 11.818
84 344.706 23.305 10.325
85 554.247 26.633 12.967
86 267.768 10.818 18.028
87 374.293 26.57 18.283
88 416.345 0.343 23.746
89 252.379 4.875 11.052
90 480.768 4.405 6.742
91 668.306 21.039 2.423
92 721.016 9.845 24.426
93 305.238 2.04 15.126
94 532.621 20.235 21.071
95 525.546 19.592 5.031
96 169.362 5.717 4.991
97 378.311 10.652 15.978
98 649.139 25.991 18.537
99 324.08 22.258 21.436
100 723.214 13.791 8.973
101 539.497 4.528 19.9
102 514.344 19.404 25.705
103 636.762 22.946 9.219
104 359.832 9.082 13.217
105 523.504 17.396 15.452
106 343.398 22.553 0.855
107 463.278 6.66 26.42
108 195.061 13.967 21.952
109 268.177 1.499 2.035
