location capacity Xf Yf
1 3.76 15.788 24.059
2 5.784 16.419 0.307
3 9.154 3.044 13.429
4 5.952 5.926 1.22
5 11.297 26.13 26.595
6 11.257 23.565 22.968
7 9.145 22.537 16.4
8 5.35 8.667 23.204
9 2.987 24.446 2.979
10 12.388 19.258 7.929
11 6.433 19.462 18.244
12 11.628 8.566 24.812
13 13.883 25.002 11.383
14 7.226 18.031 20.595
15 8.892 0.85 12.152
16 4.569 10.125 18.924
17 6.166 23.525 27.592
18 7.187 24.249 0.307
19 8.211 8.46 6.445
20 3.579 1.726 7.356
21 6.584 2.129 2.766
22 5.789 20.237 27.334
23 7.773 10.143 13.748
24 14.383 14.881 6.911
25 13.499 23.314 0.635
26 9.934 2.097 12.434
27 3.033 8.978 24.709
28 10.364 19.206 16.946
29 6.047 5.294 21.78
30 3.062 13.179 8.734
31 11.896 15.201 17.633
32 4.026 1.865 10.014
33 8.822 12.91 25.86
34 8.251 18.952 23.592
35 5.66 15.738 6.311
36 4.728 22.523 4.825
37 12.204 12.356 2.083
38 13.959 1.433 23.539
39 6.615 24.188 2.284
40 5.669 21.016 1.381
41 12.973 24.338 19.089
42 4.776 14.376 15.193
43 12.545 4.349 25.474
44 12.952 17.781 23.443
45 10.509 18.561 20.797
46 3.039 21.119 26.389
47 3.775 17.481 17.923
48 11.889 27.704 20.536
49 3.484 1.596 10.295
50 12.997 8.886 1.575
51 7.144 15.723 4.99
52 10.887 15.312 5.512
53 6.637 3.174 13.841
54 10.182 12.037 6.304
55 11.12 25.859 13.903
56 6.849 19.631 14.909
57 11.456 14.097 16.605
58 14.715 9.923 24.826
59 13.666 18.567 13.287
60 14.38 5.846 19.018
61 12.632 4.983 9.669
62 9.765 8.582 8.279
63 4.32 5.638 7.32
64 4.599 23.092 18.932
65 7.026 25.753 7.518
66 12.962 20.929 11.169
67 3.986 10.243 21.764
68 12.467 20.869 8.903
69 5.594 10.345 14.266
70 13.99 11.268 1.207
71 4.763 19.985 16.407
72 8.309 23.74 4.422
73 4.803 1.394 3.159
74 9.504 22.752 5.968
75 9.1 8.167 15.821
76 4.619 11.178 23.049
77 11.598 8.519 15.531
78 11.931 9.581 27.49
79 14.009 21.987 3.734
80 12.636 2.008 5.956
81 4.205 24.84 24.437
82 14.042 7.158 6.964
83 6.561 25.778 11.818
84 14.7 23.305 10.325
85 5.949 26.633 12.967
86 6.843 10.818 18.028
87 14.51 26.57 18.283
88 14.235 0.343 23.746
89 4.179 4.875 11.052
90 11.354 4.405 6.742
91 12.889 21.039 2.423
92 9.823 9.845 24.426
93 9.828 2.04 15.126
94 5.612 20.235 21.071
95 7.533 19.592 5.031
96 4.38 5.717 4.991
97 9.543 10.652 15.978
98 7.585 25.991 18.537
99 6.907 22.258 21.436
100 5.473 13.791 8.973
101 12.744 4.528 19.9
102 5.167 19.404 25.705
103 3.242 22.946 9.219
104 8.61 9.082 13.217
105 12.315 17.396 15.452
106 14.753 22.553 0.855
107 8.147 6.66 26.42
108 5.953 13.967 21.952
109 10.13 1.499 2.035
110 13.7 13.991 8.66
111 13.899 24.887 13.164
112 13.25 13.638 22.253
113 14.058 11.572 27.033
114 6.652 7.73 19.527
115 7.57 10.832 12.38
116 7.584 15.417 14.321
117 9.301 21.229 0.989
118 13.737 26.419 3.792
119 4.877 19.504 15.565
120 7.095 20.832 10.396
121 9.137 24.911 1.972
122 5.713 2.729 16.153
123 10.245 22.254 3.975
124 13.717 10.444 10.759
125 5.726 12.713 2.203
126 9.918 7.117 5.618
127 6.938 1.988 14.958
