location capacity Xf Yf
1 110.474 15.788 24.059
2 165.211 16.419 0.307
3 38.556 3.044 13.429
4 74.106 5.926 1.22
5 64.057 26.13 26.595
6 111.497 23.565 22.968
7 169.854 22.537 16.4
8 106.458 8.667 23.204
9 48.098 24.446 2.979
10 75.135 19.258 7.929
11 47.341 19.462 18.244
12 92.859 8.566 24.812
13 88.499 25.002 11.383
14 49.808 18.031 20.595
15 161.561 0.85 12.152
16 137.799 10.125 18.924
17 158.517 23.525 27.592
18 137.956 24.249 0.307
19 41.523 8.46 6.445
20 83.543 1.726 7.356
21 180.007 2.129 2.766
22 163.049 20.237 27.334
23 121.825 10.143 13.748
24 109.671 14.881 6.911
25 68.152 23.314 0.635
26 126.099 2.097 12.434
27 155.847 8.978 24.709
28 154.953 19.206 16.946
29 51.674 5.294 21.78
30 42.179 13.179 8.734
31 165.627 15.201 17.633
32 170.441 1.865 10.014
33 61.668 12.91 25.86
34 46.947 18.952 23.592
35 166.865 15.738 6.311
36 64.885 22.523 4.825
37 161.618 12.356 2.083
38 156.375 1.433 23.539
39 60.377 24.188 2.284
40 57.48 21.016 1.381
41 125.395 24.338 19.089
42 167.635 14.376 15.193
43 99.527 4.349 25.474
44 43.654 17.781 23.443
45 126.703 18.561 20.797
46 122.719 21.119 26.389
47 88.517 17.481 17.923
48 180.704 27.704 20.536
49 119.607 1.596 10.295
50 174.235 8.886 1.575
51 165.069 15.723 4.99
52 88.137 15.312 5.512
53 45.366 3.174 13.841
54 108.071 12.037 6.304
55 40.323 25.859 13.903
56 55.113 19.631 14.909
57 167.945 14.097 16.605
58 39.902 9.923 24.826
59 156.777 18.567 13.287
60 77.893 5.846 19.018
61 36.773 4.983 9.669
62 67.22 8.582 8.279
63 45.841 5.638 7.32
64 48.214 23.092 18.932
65 153.4 25.753 7.518
66 121.237 20.929 11.169
67 166.029 10.243 21.764
68 98.218 20.869 8.903
69 94.506 10.345 14.266
70 155.499 11.268 1.207
71 80.89 19.985 16.407
72 64.206 23.74 4.422
73 171.453 1.394 3.159
74 61.95 22.752 5.968
75 106.258 8.167 15.821
76 177.932 11.178 23.049
77 55.072 8.519 15.531
78 97.487 9.581 27.49
79 70.84 21.987 3.734
80 119.091 2.008 5.956
81 133.965 24.84 24.437
82 171.757 7.158 6.964
83 116.441 25.778 11.818
84 48.93 23.305 10.325
85 131.565 26.633 12.967
86 98.991 10.818 18.028
87 176.361 26.57 18.283
88 67.428 0.343 23.746
89 121.301 4.875 11.052
90 107.045 4.405 6.742
91 157.664 21.039 2.423
92 159.232 9.845 24.426
93 108.74 2.04 15.126
94 134.989 20.235 21.071
95 149.295 19.592 5.031
96 149.515 5.717 4.991
97 138.515 10.652 15.978
98 124.004 25.991 18.537
99 83.213 22.258 21.436
100 91.883 13.791 8.973
101 53.93 4.528 19.9
102 74.945 19.404 25.705
103 157.354 22.946 9.219
104 49.478 9.082 13.217
105 41.182 17.396 15.452
106 156.074 22.553 0.855
107 93.981 6.66 26.42
108 139.616 13.967 21.952
109 173.638 1.499 2.035
110 104.7 13.991 8.66
111 128.905 24.887 13.164
112 77.859 13.638 22.253
113 111.997 11.572 27.033
114 130.11 7.73 19.527
115 144.017 10.832 12.38
116 104.322 15.417 14.321
117 91.901 21.229 0.989
118 118.31 26.419 3.792
119 46.693 19.504 15.565
120 121.562 20.832 10.396
121 100.759 24.911 1.972
122 44.701 2.729 16.153
123 160.873 22.254 3.975
124 150.45 10.444 10.759
125 167.248 12.713 2.203
126 154.131 7.117 5.618
127 78.501 1.988 14.958
128 141.991 8.941 25.936
129 68.391 24.554 4.952
130 124.394 21.795 17.866
131 182.273 24.843 25.35
132 45.892 4.344 26.382
133 122.772 18.69 27.487
134 178.342 15.179 3.786
135 45.696 13.284 22.493
136 147.921 25.796 13.041
137 92.072 10.752 15.895
138 46.612 27.781 0.987
139 36.673 9.192 9.005
140 100.141 22.617 10.018
141 96.254 8.823 22.949
142 95.943 4.325 23.499
143 110.476 3.243 21.554
144 128.805 17.034 9.489
145 51.945 2.858 12.603
146 128.237 25.788 4.978
147 126.934 17.915 21.799
148 79.767 18.76 14.284
149 98.038 10.161 13.627
150 134.618 5.63 3.08
151 90.148 25.294 27.64
152 107.559 4.38 27.227
153 81.868 1.217 2.236
154 180.658 12.847 5.859
155 87.629 3.364 9.97
156 155.55 7.794 9.358
157 79.258 15.231 4.703
158 134.019 7.467 24.883
159 180.068 7.221 14.488
160 145.491 5.871 14.654
161 149.3 6.343 18.979
162 54.262 19.606 13.532
163 67.953 7.769 0.891
164 71.916 27.288 4.275
165 147.115 9.637 24.146
166 170.389 22.857 7.548
167 62.044 17.919 17.54
168 147.347 19.278 21.781
169 155.469 19.286 15.852
170 140.629 23.401 26.153
171 125.117 12.465 17.519
172 87.784 16.751 5.417
173 54.93 13.751 19.737
174 92.693 25.041 24.672
175 80.983 10.379 5.706
176 135.501 15.889 1.348
177 88.157 12.515 14.112
178 116.805 19.293 1.195
179 175.869 16.707 19.316
180 74.716 21.15 14.106
181 79.267 14.257 10.632
182 142.961 6.306 11.712
183 134.356 24.119 0.772
184 129.729 10.073 21.364
185 97.266 27.304 23.23
186 102.97 24.759 22.585
187 128.77 22.683 19.907
188 37.098 0.598 26.376
189 93.308 2.693 26.722
190 67.997 10.041 15.734
191 106.357 19.85 4.055
192 66.741 23.549 14.302
193 137.335 3.343 11.751
194 98.108 10.756 6.09
195 40.126 17.408 7.316
196 97.005 10.858 2.121
197 71.978 23.697 2.751
198 96.562 1.682 9.918
199 87.095 5.782 2.631
200 48.899 25.985 15.091
201 77.883 0.882 18.088
202 158.181 3.876 4.455
203 81.044 16.975 10.419
204 51.657 24.629 14.046
205 70.014 1.402 22.357
206 135.241 19.032 22.197
207 156.782 9.721 18.127
208 85.228 9.821 18.398
209 66.393 21.58 19.527
210 132.372 1.769 5.218
211 85.77 16.032 19.472
212 42.71 12.74 15.706
213 68.278 24.918 19.519
214 98.077 26.547 22.376
215 69.281 21.469 20.995
216 96.1 1.277 20.764
217 125.126 10.279 16.979
218 129.693 15.417 12.731
219 73.37 17.736 1.624
220 68.648 22.808 22.967
221 73.952 18.82 17.487
222 125.934 14.732 0.878
223 77.592 1.497 3.57
224 177.347 5.865 5.801
225 72.426 6.941 0.903
226 98.621 17.996 9.054
227 63.813 9.137 4.998
228 95.613 7.271 18.739
229 147.779 18.985 24.007
230 157.508 2.765 22.099
231 81.532 18.929 6.965
232 119.718 7.916 13.714
233 93.303 1.907 25.664
234 123.957 10.649 24.096
235 144.245 0.37 26.932
236 119.881 25.482 16.384
237 72.564 15.751 3.42
238 125.339 25.824 17.689
239 150.816 12.502 8.477
240 131.811 17.535 8.721
241 151.193 2.349 23.006
242 174.678 0.986 1.526
243 149.087 4.844 4.452
244 154.548 14.545 25.069
245 129.982 21.428 22.9
246 145.046 7.066 20.475
247 180.343 8.571 26.809
248 107.572 19.907 26.319
249 168.596 18.651 5.928
250 182.243 21.793 4.749
251 116.022 24.689 15.6
252 69.476 14.81 2.173
253 58.378 26.527 21.469
254 64.483 12.934 0.712
255 82.262 6.419 8.5
256 105.687 25.129 13.806
257 132.604 21.155 5.547
258 171.247 7.776 25.157
259 147.902 15.009 25.749
260 63.503 6.052 7.824
261 118.337 27.128 16.192
262 138.082 5.532 0.506
263 42.595 20.938 1.911
264 103.358 16.777 25.299
265 162.66 15.816 8.816
266 121.255 0.258 8.522
267 106.981 20.956 6.624
268 147.25 14.226 11.98
269 99.527 9.317 17.284
270 177.653 23.4 25.218
271 91.709 21.324 11.272
272 97.172 7.812 23.384
273 84.572 18.498 3.978
274 82.467 0.371 9.308
275 114.073 4.152 11.848
276 66.553 16.16 1.823
277 167.242 17.676 16.714
278 85.66 21.338 17.308
279 123.185 13.84 1.949
280 133.139 7.466 13.164
281 179.423 12.63 3.065
282 42.114 4.239 26.344
283 61.188 4.301 9.131
284 148.286 13.4 0.23
285 83.195 25.068 2.754
286 156.752 17.318 7.315
287 131.23 8.303 25.39
288 162.89 4.287 12.273
289 169.126 18.996 18.18
290 62.285 8.398 11.429
291 149.471 18.443 15.461
292 48.194 24.706 19.891
293 133.177 22.143 26.351
294 68.528 9.359 11.158
295 36.73 6.665 7.079
296 151.61 11.916 17.913
297 164.855 17.779 9.487
298 133.245 26.867 16.208
299 86.862 14.553 17.917
300 78.731 13.547 6.55
301 128.005 10.44 18.972
302 110.259 1.589 19.642
303 73.22 16.973 20.922
304 151.574 8.535 5.056
305 134.237 26.288 2.992
306 169.248 2.988 19.363
307 67.245 24.106 27.008
308 75.477 10.262 3.823
309 84.746 17.026 13.601
310 156.035 23.504 1.457
311 119.371 4.115 16.456
312 115.508 20.832 15.817
313 40.686 14.873 27.191
