location capacity Xf Yf
1 59.53 15.788 24.059
2 23.81 16.419 0.307
3 23.81 3.044 13.429
4 11.91 5.926 1.22
5 59.53 26.13 26.595
6 59.53 23.565 22.968
7 59.53 22.537 16.4
8 35.72 8.667 23.204
9 35.72 24.446 2.979
10 47.63 19.258 7.929
11 23.81 19.462 18.244
12 23.81 8.566 24.812
13 11.91 25.002 11.383
14 47.63 18.031 20.595
15 59.53 0.85 12.152
16 11.91 10.125 18.924
17 47.63 23.525 27.592
18 23.81 24.249 0.307
19 35.72 8.46 6.445
20 11.91 1.726 7.356
21 59.53 2.129 2.766
22 59.53 20.237 27.334
23 47.63 10.143 13.748
24 59.53 14.881 6.911
25 47.63 23.314 0.635
26 47.63 2.097 12.434
27 47.63 8.978 24.709
28 47.63 19.206 16.946
29 23.81 5.294 21.78
30 11.91 13.179 8.734
31 11.91 15.201 17.633
32 35.72 1.865 10.014
33 11.91 12.91 25.86
34 35.72 18.952 23.592
35 35.72 15.738 6.311
36 23.81 22.523 4.825
37 23.81 12.356 2.083
38 35.72 1.433 23.539
39 59.53 24.188 2.284
40 59.53 21.016 1.381
41 35.72 24.338 19.089
42 35.72 14.376 15.193
43 11.91 4.349 25.474
44 35.72 17.781 23.443
45 11.91 18.561 20.797
46 35.72 21.119 26.389
47 23.81 17.481 17.923
48 11.91 27.704 20.536
49 11.91 1.596 10.295
50 11.91 8.886 1.575
51 11.91 15.723 4.99
52 23.81 15.312 5.512
53 11.91 3.174 13.841
54 11.91 12.037 6.304
55 47.63 25.859 13.903
56 11.91 19.631 14.909
57 47.63 14.097 16.605
58 23.81 9.923 24.826
59 35.72 18.567 13.287
60 11.91 5.846 19.018
61 47.63 4.983 9.669
62 23.81 8.582 8.279
63 35.72 5.638 7.32
64 59.53 23.092 18.932
65 23.81 25.753 7.518
66 47.63 20.929 11.169
67 59.53 10.243 21.764
68 23.81 20.869 8.903
69 47.63 10.345 14.266
70 11.91 11.268 1.207
71 23.81 19.985 16.407
72 59.53 23.74 4.422
73 47.63 1.394 3.159
74 35.72 22.752 5.968
75 11.91 8.167 15.821
76 59.53 11.178 23.049
77 47.63 8.519 15.531
78 35.72 9.581 27.49
79 59.53 21.987 3.734
80 59.53 2.008 5.956
81 59.53 24.84 24.437
82 47.63 7.158 6.964
83 11.91 25.778 11.818
84 11.91 23.305 10.325
85 47.63 26.633 12.967
86 11.91 10.818 18.028
87 11.91 26.57 18.283
88 23.81 0.343 23.746
89 11.91 4.875 11.052
90 47.63 4.405 6.742
91 23.81 21.039 2.423
92 11.91 9.845 24.426
93 11.91 2.04 15.126
94 35.72 20.235 21.071
95 59.53 19.592 5.031
96 59.53 5.717 4.991
97 35.72 10.652 15.978
98 59.53 25.991 18.537
99 11.91 22.258 21.436
100 35.72 13.791 8.973
101 23.81 4.528 19.9
102 59.53 19.404 25.705
103 11.91 22.946 9.219
104 11.91 9.082 13.217
105 11.91 17.396 15.452
106 35.72 22.553 0.855
107 59.53 6.66 26.42
108 23.81 13.967 21.952
109 47.63 1.499 2.035
110 35.72 13.991 8.66
111 35.72 24.887 13.164
112 35.72 13.638 22.253
113 11.91 11.572 27.033
114 11.91 7.73 19.527
115 47.63 10.832 12.38
116 11.91 15.417 14.321
117 35.72 21.229 0.989
118 59.53 26.419 3.792
119 35.72 19.504 15.565
120 59.53 20.832 10.396
121 59.53 24.911 1.972
122 11.91 2.729 16.153
123 59.53 22.254 3.975
124 23.81 10.444 10.759
125 47.63 12.713 2.203
126 59.53 7.117 5.618
127 23.81 1.988 14.958
128 11.91 8.941 25.936
129 23.81 24.554 4.952
130 11.91 21.795 17.866
131 11.91 24.843 25.35
132 59.53 4.344 26.382
133 59.53 18.69 27.487
134 35.72 15.179 3.786
135 47.63 13.284 22.493
136 23.81 25.796 13.041
137 47.63 10.752 15.895
138 59.53 27.781 0.987
139 35.72 9.192 9.005
140 23.81 22.617 10.018
141 59.53 8.823 22.949
142 59.53 4.325 23.499
143 11.91 3.243 21.554
144 59.53 17.034 9.489
145 11.91 2.858 12.603
146 23.81 25.788 4.978
147 23.81 17.915 21.799
148 59.53 18.76 14.284
149 35.72 10.161 13.627
150 59.53 5.63 3.08
151 11.91 25.294 27.64
152 23.81 4.38 27.227
153 47.63 1.217 2.236
154 35.72 12.847 5.859
155 35.72 3.364 9.97
156 59.53 7.794 9.358
157 35.72 15.231 4.703
158 35.72 7.467 24.883
159 23.81 7.221 14.488
160 59.53 5.871 14.654
161 23.81 6.343 18.979
162 35.72 19.606 13.532
163 59.53 7.769 0.891
164 59.53 27.288 4.275
165 35.72 9.637 24.146
166 11.91 22.857 7.548
167 59.53 17.919 17.54
168 47.63 19.278 21.781
169 23.81 19.286 15.852
170 47.63 23.401 26.153
171 23.81 12.465 17.519
172 23.81 16.751 5.417
173 23.81 13.751 19.737
174 59.53 25.041 24.672
175 35.72 10.379 5.706
176 35.72 15.889 1.348
177 23.81 12.515 14.112
178 59.53 19.293 1.195
179 35.72 16.707 19.316
180 35.72 21.15 14.106
181 35.72 14.257 10.632
182 11.91 6.306 11.712
183 35.72 24.119 0.772
184 47.63 10.073 21.364
185 11.91 27.304 23.23
186 23.81 24.759 22.585
187 59.53 22.683 19.907
188 11.91 0.598 26.376
189 35.72 2.693 26.722
190 35.72 10.041 15.734
191 11.91 19.85 4.055
192 47.63 23.549 14.302
193 23.81 3.343 11.751
194 11.91 10.756 6.09
195 23.81 17.408 7.316
196 35.72 10.858 2.121
197 47.63 23.697 2.751
198 47.63 1.682 9.918
199 35.72 5.782 2.631
200 11.91 25.985 15.091
201 35.72 0.882 18.088
202 47.63 3.876 4.455
203 23.81 16.975 10.419
204 47.63 24.629 14.046
205 47.63 1.402 22.357
206 11.91 19.032 22.197
207 23.81 9.721 18.127
208 23.81 9.821 18.398
209 35.72 21.58 19.527
210 35.72 1.769 5.218
211 47.63 16.032 19.472
212 11.91 12.74 15.706
213 59.53 24.918 19.519
214 47.63 26.547 22.376
215 23.81 21.469 20.995
216 47.63 1.277 20.764
217 23.81 10.279 16.979
218 35.72 15.417 12.731
219 35.72 17.736 1.624
220 47.63 22.808 22.967
221 35.72 18.82 17.487
222 11.91 14.732 0.878
223 35.72 1.497 3.57
224 59.53 5.865 5.801
225 59.53 6.941 0.903
226 35.72 17.996 9.054
227 35.72 9.137 4.998
228 59.53 7.271 18.739
229 59.53 18.985 24.007
230 35.72 2.765 22.099
231 47.63 18.929 6.965
232 11.91 7.916 13.714
233 35.72 1.907 25.664
234 23.81 10.649 24.096
235 35.72 0.37 26.932
236 35.72 25.482 16.384
237 23.81 15.751 3.42
238 23.81 25.824 17.689
239 11.91 12.502 8.477
240 35.72 17.535 8.721
241 11.91 2.349 23.006
242 59.53 0.986 1.526
243 59.53 4.844 4.452
244 47.63 14.545 25.069
245 47.63 21.428 22.9
246 23.81 7.066 20.475
247 47.63 8.571 26.809
248 47.63 19.907 26.319
249 59.53 18.651 5.928
250 47.63 21.793 4.749
251 47.63 24.689 15.6
252 35.72 14.81 2.173
253 35.72 26.527 21.469
254 23.81 12.934 0.712
255 47.63 6.419 8.5
256 11.91 25.129 13.806
257 23.81 21.155 5.547
258 35.72 7.776 25.157
259 23.81 15.009 25.749
260 59.53 6.052 7.824
261 47.63 27.128 16.192
262 59.53 5.532 0.506
263 23.81 20.938 1.911
264 23.81 16.777 25.299
265 35.72 15.816 8.816
266 35.72 0.258 8.522
267 59.53 20.956 6.624
268 47.63 14.226 11.98
269 59.53 9.317 17.284
270 47.63 23.4 25.218
271 11.91 21.324 11.272
272 35.72 7.812 23.384
273 11.91 18.498 3.978
274 47.63 0.371 9.308
275 23.81 4.152 11.848
276 11.91 16.16 1.823
277 11.91 17.676 16.714
278 35.72 21.338 17.308
279 23.81 13.84 1.949
280 23.81 7.466 13.164
281 11.91 12.63 3.065
282 23.81 4.239 26.344
283 35.72 4.301 9.131
284 47.63 13.4 0.23
285 59.53 25.068 2.754
286 59.53 17.318 7.315
287 47.63 8.303 25.39
288 23.81 4.287 12.273
289 47.63 18.996 18.18
290 59.53 8.398 11.429
291 47.63 18.443 15.461
292 11.91 24.706 19.891
293 47.63 22.143 26.351
294 47.63 9.359 11.158
295 47.63 6.665 7.079
296 59.53 11.916 17.913
297 47.63 17.779 9.487
298 59.53 26.867 16.208
299 59.53 14.553 17.917
300 35.72 13.547 6.55
301 35.72 10.44 18.972
302 35.72 1.589 19.642
303 47.63 16.973 20.922
304 35.72 8.535 5.056
305 47.63 26.288 2.992
306 59.53 2.988 19.363
307 47.63 24.106 27.008
308 11.91 10.262 3.823
309 59.53 17.026 13.601
310 47.63 23.504 1.457
311 35.72 4.115 16.456
312 47.63 20.832 15.817
313 47.63 14.873 27.191
314 11.91 5.131 20.314
315 47.63 7.962 15.103
316 23.81 16.224 1.236
317 59.53 21.326 2.042
318 23.81 23.108 11.091
319 47.63 7.691 1.169
320 59.53 24.872 27.413
321 11.91 18.637 17.897
322 59.53 21.975 3.44
323 59.53 2.088 12.995
324 11.91 27.529 15.286
325 59.53 9.249 21.983
326 23.81 4.712 23.023
327 47.63 6.598 1.225
328 59.53 18.963 13.58
329 11.91 14.297 4.648
330 47.63 27.741 2.576
331 47.63 1.852 17.873
332 47.63 7.844 20.56
333 23.81 18.533 9.03
334 35.72 0.201 25.997
335 11.91 14.907 2.45
336 23.81 18.496 7.069
337 11.91 15.429 24.027
338 47.63 21.054 9.28
339 11.91 9.914 9.221
340 23.81 10.706 20.071
341 47.63 24.044 19.81
342 59.53 3.037 15.367
343 23.81 7.314 17.866
344 47.63 24.255 12.533
345 59.53 20.286 21.689
346 11.91 8.786 3.381
347 35.72 19.322 14.689
348 11.91 13.65 20.757
349 23.81 7.936 12.617
350 35.72 24.727 8.794
351 35.72 19.76 3.819
352 59.53 18.023 8.56
353 35.72 8.74 10.627
354 59.53 21.982 14.895
355 59.53 11.036 5.77
356 35.72 5.0 5.203
