customer location distance
1 2 155.0290295396317
1 3 163.68567438844488
1 4 106.47065323364932
1 5 187.8430195668713
1 6 373.68703482994965
1 7 456.2247253273325
1 8 550.5233873324547
1 9 643.3109667959967
1 10 728.033653068318
1 11 344.30509726113553
1 12 233.2402195162747
1 13 226.71788636982305
1 14 285.0350855596553
1 15 402.54813376787627
1 16 469.847847712427
1 17 553.7093100174495
1 18 670.465509925753
1 19 736.9810038257431
1 20 633.0908307660126
1 21 560.3159822814266
1 22 466.64976159856764
1 23 423.38280550820673
1 24 371.10241174101793
1 25 370.1580743412198
1 26 403.0731943456424
1 27 480.8003743758942
1 28 603.0961780678103
1 29 699.3060846296133
1 30 727.1595423289169
1 31 618.4504830623063
1 32 558.4639648177848
1 33 516.189887541397
1 34 474.0516849458506
1 35 541.5311625382236
1 36 520.6495942570205
1 37 586.900332254123
1 38 682.3584102214905
1 39 793.364985362979
1 40 304.381339769704
1 41 292.0273959751037
1 42 758.3488643098241
1 43 968.2819837216842
1 44 953.9585944892996
1 45 595.5098655773891
1 46 594.9689067505965
1 47 914.8404232433107
1 48 860.3092467246879
1 49 768.5844130607907
1 50 842.335443870196
1 51 663.844108206136
1 52 549.7381194714443
1 53 490.6526266107214
1 54 522.288234598483
1 55 438.5897855627739
1 56 377.69034936042516
1 57 286.53097563788805
1 58 426.07159022868444
1 59 337.2135821701137
1 60 257.6606295109907
1 61 1193.0854956791654
1 62 945.949258681458
1 63 758.032321210646
1 64 604.4145928086118
1 65 571.317774972913
1 66 990.8183486391439
1 67 797.4139452003583
1 68 691.1591712478393
1 69 315.12695854210887
1 70 112.75194011634566
1 71 874.0120136474097
1 72 1193.9870183548899
1 73 670.8710755428349
1 74 657.2199023158079
1 75 617.4479735167976
1 76 735.6663645974309
1 77 780.7329889277128
1 78 927.155866076465
1 79 936.6205208087212
1 80 815.2214423087754
1 81 811.6008871360356
1 82 949.2170457803632
1 83 929.748890830207
1 84 1087.9090035476313
1 85 915.2404055765895
1 86 1051.5141463622826
1 87 1249.5127050174399
1 88 1311.600548947735
1 89 768.3501805817449
1 90 1170.5028833796182
1 91 755.8902036671728
1 92 1345.2048171189397
1 93 1321.9697424676558
1 94 1275.3572048645822
1 95 1794.017001034271
1 96 1088.8461783006817
1 97 1223.7001266650257
1 98 1345.5207170460067
1 99 1409.6027809280174
1 100 1021.7524161948431
2 3 291.62475889402805
2 4 181.40011025354974
2 5 89.80534505250787
2 6 222.80035906613796
2 7 302.82833420933383
2 8 395.9217094325594
2 9 488.5417075337581
2 10 573.013961435496
2 11 433.0819783828461
2 12 316.1154852265229
2 13 256.76643082770767
2 14 206.40009689920205
2 15 273.11719096387907
2 16 323.6927555568706
2 17 406.1625290447163
2 18 519.2937511659466
2 19 582.7941317480813
2 20 700.7553067940335
2 21 664.8969845021106
2 22 559.2602256552848
2 23 459.7879946236091
2 24 370.4821183269174
2 25 327.8795510549568
2 26 317.5059054568907
2 27 370.91912865205535
2 28 468.7355331100897
2 29 552.7865772610619
2 30 584.7298521539669
2 31 727.1650431642049
2 32 628.1560315717744
2 33 545.8223154104273
2 34 473.9039987170397
2 35 540.9195873695091
2 36 478.00627610942513
2 37 492.5870481447924
2 38 563.6922919465903
2 39 660.4013930936245
2 40 157.07959765672945
2 41 137.17871555019022
2 42 894.8994356909608
2 43 1108.6370010061905
2 44 1098.9017244503714
2 45 730.5080423924161
2 46 740.1418782909126
2 47 1063.7692418941244
2 48 1014.0424054249409
2 49 921.585590165124
2 50 990.7699026514683
2 51 817.5701804738233
2 52 703.6490602566026
2 53 640.5388356688453
2 54 675.1866408631024
2 55 592.9426616461325
2 56 531.6615464748227
2 57 440.9104217411968
2 58 575.1043383595711
2 59 482.24993519958093
2 60 404.120031673759
2 61 1346.2633471947456
2 62 1096.0593049648362
2 63 903.606662215369
2 64 729.7156980632936
2 65 711.6867288350963
2 66 1139.2387809410282
2 67 939.2449094884678
2 68 825.823831092322
2 69 462.03138421540154
2 70 267.47897113605023
2 71 1015.0197042422378
2 72 1346.3435668506015
2 73 705.2162788818761
2 74 674.2729417676495
2 75 617.5370434233075
2 76 683.5181051003697
2 77 705.6245460583128
2 78 832.6944217418536
2 79 819.2704071306372
2 80 836.301381082203
2 81 793.6056955440781
2 82 908.6192822079004
2 83 861.5387396977573
2 84 1003.2925794602489
2 85 920.5090982711687
2 86 988.3420460549071
2 87 1158.7752154753744
2 88 1227.5870641221338
2 89 658.8869402257112
2 90 1093.1591832848499
2 91 727.5713023477493
2 92 1253.0227452045713
2 93 1243.5023120203678
2 94 1200.7705859155612
2 95 1691.4068109121472
2 96 948.9910431611038
2 97 1080.6535059860769
2 98 1199.376504688999
2 99 1262.3890050218276
2 100 896.5288617774667
3 4 119.21828718783037
3 5 277.4779270500629
3 6 481.27435003332556
3 7 567.3869931537029
3 8 665.4058911671883
3 9 758.0303424006192
3 10 846.0472800027195
3 11 194.48650338776724
3 12 109.77249200050075
3 13 175.07141400011596
3 14 322.6019218789622
3 15 473.7531002537081
3 16 562.0035587075939
3 17 645.1116182491213
3 18 768.0162758692031
3 19 845.8191296015951
3 20 486.17383722286
3 21 397.7247792129628
3 22 309.3751767676263
3 23 313.2091952673165
3 24 307.0504844484047
3 25 350.3855019831728
3 26 423.46782640479313
3 27 519.8788320368507
3 28 667.9715562806548
3 29 783.8686114394427
3 30 802.1782844231076
3 31 455.02747169813824
3 32 412.16137616229884
3 33 404.0853870161602
3 34 394.55544604022384
3 35 456.20718977236646
3 36 480.2426470025335
3 37 598.6092214458445
3 38 720.136098248102
3 39 849.1648838712067
3 40 410.55693880386434
3 41 417.3260116503643
3 42 743.3034373659252
3 43 938.2350451779128
3 44 911.0005488472551
3 45 591.0778290546855
3 46 562.2819577400647
3 47 858.6617494683223
3 48 779.772402691965
3 49 695.2244241969639
3 50 789.5885004228469
3 51 547.2056286260221
3 52 476.2488845131293
3 53 445.58388660273613
3 54 403.2790597092787
3 55 333.79334924470857
3 56 315.45681162403196
3 57 195.45076106272904
3 58 293.7515957403466
3 59 196.596032513375
3 60 125.67418191498204
3 61 1069.2286939658886
3 62 811.79122931946
3 63 614.4477195010166
3 64 442.5968820495689
3 65 420.41527089295886
3 66 852.2839902286092
3 67 648.0771559004376
3 68 534.6026561849463
3 69 302.23500789948207
3 70 110.07270324653611
3 71 844.2523319482156
3 72 1066.4520617449243
3 73 546.9378392468379
3 74 548.4350462908073
3 75 526.2632421136783
3 76 690.7922987410905
3 77 759.3345771134092
3 78 924.026514771086
3 79 964.1975938571927
3 80 697.699792174256
3 81 728.9204346154661
3 82 884.6536045255227
3 83 895.3133529664349
3 84 1068.7249412266938
3 85 808.5072665103264
3 86 1008.3536086115822
3 87 1234.9805666487225
3 88 1287.852864266722
3 89 789.9525302193797
3 90 1141.056527959943
3 91 685.440734126591
3 92 1331.12471241428
3 93 1291.4429913859922
3 94 1240.972602437298
3 95 1789.2624178694416
3 96 1151.6878917484546
3 97 1291.8409344807123
3 98 1420.0792231421458
3 99 1486.541287687631
3 100 1059.536219295971
4 5 158.26875876179733
4 6 362.0635303368733
4 7 448.1707263978762
4 8 546.1904429775387
4 9 638.8153097727073
4 10 726.8376710105222
4 11 256.6748916431056
4 12 139.8177385026664
4 13 120.61923561356207
4 14 216.09488656606385
4 15 359.489916409348
4 16 444.25330612163145
4 17 527.7973095801077
4 18 650.1107597940523
4 19 726.8624354030135
4 20 537.5686002734907
4 21 485.14946150645164
4 22 382.6042341637113
4 23 318.2341904949875
4 24 266.0845730214362
4 25 275.835095664058
4 26 327.27358585745964
4 27 416.83210049131293
4 28 557.0215435690078
4 29 668.3000822983639
4 30 688.9622631175092
4 31 546.7257081937889
4 32 463.303356344415
4 33 410.70183832069705
4 34 368.14263540100865
4 35 435.4124481454337
4 36 422.24637357827004
4 37 509.23079247036895
4 38 619.4069744521771
4 39 742.0970286963828
4 40 291.3417237540823
4 41 299.8799759903952
4 42 824.3257851116875
4 43 1027.6195794164298
4 44 1006.233074391813
4 45 665.3239812301973
4 46 650.7134546019469
4 47 959.3294533162212
4 48 889.1546547142403
4 49 801.8042155040094
4 50 888.5611965419151
4 51 665.0030075119961
4 52 581.4086342668123
4 53 538.4459118611636
4 54 521.003838757451
4 55 447.8001786511479
4 56 413.55289867198366
4 57 301.7614952242913
4 58 412.7529527453438
4 59 315.8053197778657
4 60 243.03291958086666
4 61 1188.2899477821059
4 62 930.9199750784168
4 63 732.6069887736535
4 64 548.7667992872747
4 65 536.9729974589039
4 66 971.0185374131639
4 67 764.4926422144297
4 68 647.2225274200521
4 69 375.62348169410285
4 70 153.40469353966978
4 71 933.1264651696467
4 72 1185.6546714790104
4 73 566.5933285876212
4 74 551.0444628158422
4 75 511.14185897850314
4 76 637.5460767662208
4 77 690.3796057242711
4 78 844.7591372693165
4 79 869.1662671779203
4 80 709.5928410010913
4 81 706.2803975759202
4 82 847.0802795485207
4 83 835.5387483534201
4 84 999.5248871338822
4 85 808.8046735770015
4 86 954.9712037543331
4 87 1163.3099329069619
4 88 1222.0114565747738
4 89 696.9835005220712
4 90 1078.6106804588949
4 91 652.1610230610229
4 92 1259.3649193144931
4 93 1230.0
4 94 1182.0118442722983
4 95 1712.6415269985719
4 96 1043.0695087097504
4 97 1181.7554738608153
4 98 1308.2331596470103
4 99 1374.0931555029301
4 100 960.2551744197997
5 6 203.79646709401024
5 7 289.9137802864845
5 8 387.98582448331797
5 9 480.5538471389028
5 10 568.6563109647162
5 11 382.2002093144377
5 12 269.94073423623934
5 13 190.9659655540746
5 14 117.65202930676547
5 15 214.84878403193255
5 16 289.1262699928874
5 17 373.23049178758157
5 18 494.0374479733292
5 19 568.9006943219529
5 20 632.7377023696312
5 21 616.601167692699
5 22 506.13140586215354
5 23 384.4398522525988
5 24 286.6810073932349
5 25 238.30232898568156
5 26 232.44139046219803
5 27 297.20026917888214
5 28 415.48044478651457
5 29 516.5771965543969
5 30 541.5607075850315
5 31 680.5203891140956
5 32 562.1076409372141
5 33 466.5415308415747
5 34 388.329756778952
5 35 454.56902666151814
5 36 388.20741878537046
5 37 412.20019408049774
5 38 496.6145386514575
5 39 605.528694613228
5 40 133.18032887780387
5 41 149.4958193395387
5 42 946.0412253173748
5 43 1156.0817445146342
5 44 1140.9469751044523
5 45 782.8978221964857
5 46 782.1924315665551
5 47 1099.851808199632
5 48 1038.5282856042006
5 49 948.8545726295469
5 50 1027.7840240050436
5 51 822.2943511906184
5 52 728.6075761340943
5 53 675.8113642134172
5 54 678.3568382496045
5 55 602.7470447874465
5 56 557.6064920712455
5 57 453.5471309577429
5 58 570.9535883064402
5 59 474.0717245312148
5 60 400.7193531637822
5 61 1346.4857964345558
5 62 1089.0018365457424
5 63 889.6291362135123
5 64 695.4207359577366
5 65 692.7200011548678
5 66 1128.5964735014902
5 67 919.7053876106196
5 68 799.0506867527241
5 69 502.3982484045899
5 70 288.39209420509434
5 71 1061.7815217830832
5 72 1343.9233609101377
5 73 625.4318508039065
5 74 590.3736105213376
5 75 530.7626588221896
5 76 594.4981076504786
5 77 620.3168545187209
5 78 753.6637181130587
5 79 751.8224524447245
5 80 752.3543048325038
5 81 704.2563453743246
5 82 819.0494490566489
5 83 775.1361170788006
5 84 921.2106165258843
5 85 833.3894647762233
5 86 901.2352634024037
5 87 1078.9277084216533
5 88 1145.6251568466887
5 89 586.3454613109919
5 90 1009.1759014165965
5 91 637.8283468144074
5 92 1173.8010904748726
5 93 1159.9900861645326
5 94 1116.236982006957
5 95 1616.770237232242
5 96 901.738875728445
5 97 1037.5687929000178
